,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3,oops
0, 100-Concert Band, Blooming Grove Middle School, TEA:, Blooming Grove, Tommy Ray,C,Non-Varsity ,2010,56265,2,2,2,2,2,2,2,2, , Foward March (Murtha), Serengeti Dreams  (Smith), Courtlandt County Festival  (Owens),
1, 100-Concert Band, Brazos Middle School, TEA:, Waco, Mark Geary / Kayla Nelson Scott Stulir,CC,Varsity ,2010,56292,2,2,2,2,2,2,2,2, , The Lone Eagle March (John Edmondson), Portrait of a Clown  (Ticheli), Nottingham Castle (Daehn),
2, 100-Concert Band, Carver Academy, TEA:, Waco, Byron Swann / none, Acc:none,CC,Varsity ,2010,58567,2,2,2,2,2,3,2,2, , Medieval Legend  (Story), Two British Folk Songs  (Anon. or Trad./Del Borgo), Highlander Regiment (Concert March) (James Ployhar)
3, 100-Concert Band, Cesar Chavez MS, TEA:, Waco, Gale Rask / Dan Duffield,CC,Varsity ,2010,54080,1,1,1,1,2,1,2,2,2, Espana Cani (Narro), Contrasto Grosso (play any two mvts) (de Haan), Our Kingsland Spring  (Hazo),
4, 100-Concert Band, China Spring Middle School, TEA:, China Spring, Ian Mitchell / Michael Loudermilk,CC,Non-Varsity ,2010,57574,2,1,3,2,3,2,2,2, , Higlander Regiment (James D. Ployhar), Pevensey Castle (Robert Sheldon), Crusade (Vince Gassi),
5, 100-Concert Band, China Spring Middle School, TEA:, China Spring, Michael Loudermilk / Ian Mitchell,CC,Varsity ,2010,56793,1,1,1,1,1,1,1,1,C, VALDRES (Hanssen/), Barbarossa  (Himes), Gathering In The Glen  (Sweeney),
6, 100-Concert Band, Collins Middle School, TEA:, Corsicana, Breanna Osbourn,Varsity ,2010,58033,1,1,2,1,2,2,3,2,2, Ave Verum Corpus  (Mozart/Williams), Tricycle  (Boysen), March Jambalaya (Bulla),,
7, 100-Concert Band, Connally Middle School, TEA:, Elm Mott, Rick Kleine / Calvin Zwernemann,CC,Varsity ,2010,55751,1,1,2,1,1,2,1,1,C, Uskudar  (Anon. or Trad./Smith/Story), Kenya Contrasts  (Himes), Valley Forge March (Edmondson),
8, 100-Concert Band, Fairfield Junior High, TEA:, Fairfield," Gust Witt / Bill Large, Paige Billings, Russell Holland",CC,Varsity ,2010,57990,3,3,2,3,3,3,2,3, , March of the Irish Guard (James Ployhar), Crusade  (Gassi), Contempo  (Story),
9, 100-Concert Band, Fairfield Junior High, TEA:, Fairfield," Paige Billings / Bill Large, Gust Witt, Russell Holland",CC,Non-Varsity ,2010,58051,1,1,1,1,1,1,1,1,D, Radetzky March: A Concert In Vienna (Johaan Strauss/Victor Lopez), Sakura  (Story), Nottingham Castle  (Daehn),
10, 100-Concert Band, Groesbeck Middle School, TEA:, Groesbeck," Brian Boecker / Kristi Flusche, Collin Anderson, Eric Senzig",C,Varsity ,2010,56368,1,1,1,1,1,1,1,1,C, Winchester March (John Edmondson), The Harmonious Blacksmith  (Handel/Osterling), American Folk Tune Adventure  (Gorham),
11, 100-Concert Band, Groesbeck Middle School, TEA:, Groesbeck," Kristi S Flusche / Brian Boecker, Collin Anderson, and Eric Senzig",C,Non-Varsity ,2010,56365,2,2,2,2,2,2,2,2, , Marching Marines (O'Reilly), Two Minute Symphony (Margolis), Dance Celebration (Smith),
12, 100-Concert Band, Itasca Jr. High School, TEA:, Itasca, Jared Bass / Pat Middleton,A,Non-Varsity ,2010,58363,3,4,3,3,4,4,4,4, , March Bravissimo (Edmondson), Canon of Peace  (Jennings), Dance Celebration  (Smith),
13, 100-Concert Band, Kerens Middle School, TEA:, Kerens, Brian Smetzer / Chris Whorton,C,Non-Varsity ,2010,53821,2,2,2,2,2,2,2,2, , Lexington March (Edmonson), In The Bleak Midwinter  (Holst/Bullock), Atlantis  (McGinty),
14, 100-Concert Band, La Vega Junior High, TEA:, Waco," Ramon Carrillo / Holly Johnson, Tom English",CC,Varsity ,2010,55457,2,2,2,2,2,3,3,3, , Fanfare for a New Age  (Story), Barbarossa  (Himes), Valley Forge March (John Edmondson),
15, 100-Concert Band, La Vega Junior High, TEA:, Waco," Ramon Carrillo / Holly Johnson, Tom English",CC,Non-Varsity ,2010,55455,2,2,3,2,3,3,3,3, , Stony Creek March (Anne McGinty), In The Bleak Midwinter  (Holst/Bullock), Phantom Ship  (Del Borgo),
16, 100-Concert Band, Lorena Middle School, TEA:, Lorena," Shannon / Rebekah Rosenboom, Todd Parker, Carol Penoli",C,Non-Varsity ,2010,57624,3,2,2,2,1,2,2,2, , Pride on Parade (Nancy H. Seward), Phantom Ship  (Del Borgo), Dance Celebration  (Smith),
17, 100-Concert Band, Lorena Middle School, TEA:, Lorena," Shannon / Rebekah Rosenboom, Todd Parker, Carol Penoli, Damon Vela",C,Varsity ,2010,57623,1,1,2,1,1,2,1,1,C, His Honor (arr. Andrew Balent), A Sailor's Odyssey  (Bobrowitz), Contempo  (Story),
18, 100-Concert Band, McGregor Junior High, TEA:, McGregor, Tim Grace,C,Non-Varsity ,2010,54179,2,3,2,2,1,1,2,1,2, Infinity (Curnow), Little Brazil Suite  (Balent), Dance Celebration  (Smith),
19, 100-Concert Band, McGregor Junior High, TEA:, McGregor, Tim Grace,C,Varsity ,2010,54178,1,1,1,1,1,1,1,1,C, Wedgwood March (Owens), Serengeti Dreams  (Smith), Ming Court  (Pitter),
20, 100-Concert Band, Mexia Jr Hi, TEA:, Mexia, Richard S Morgan,CC,Non-Varsity ,2010,58751,3,2,3,3,2,2,2,2, , Honor Guard (Jay Chattaway), Sakura  (Story), Courtlandt County Festival  (Owens),
21, 100-Concert Band, Mexia Junior High Band, TEA:, Mexia, Marty Martinez,cc,Varsity ,2010,59101,3,3,3,3,3,3,2,3, , Liberty March (Edmondson), Soldiers' Processsion and Sword Dance  (Margolis), Two British Folk Songs  (Anon. or Trad./Del Borgo),
22, 100-Concert Band, Midway Middle School, TEA:, Hewitt, Dawn Melton,CCC,Varsity ,2010,55306,1,1,1,1,1,1,1,1,C, In The Shining Of The Stars  (Sheldon)," Simple Gifts, Four Shaker Songs (Ticheli)", Big Four March (King/Swearingen),
23, 100-Concert Band, Midway Middle School, TEA:, Hewitt, Dawn Melton / Robert Houpe,CCC,Non-Varsity ,2010,55311,1,1,2,1,1,1,1,1,D, Cascadia Celebration  (Hodges), Joy  (Ticheli), Ol' Glory March  (Swearingen),
24, 100-Concert Band, Mildred Middle School, TEA:, Corsicana, Shawn Skaggs,C,Varsity ,2010,57669,1,2,2,2,2,2,3,2, , March of the Irish Guard (arr. Ployhar), Sakura  (Story), Pinnacle  (Grice),
25, 100-Concert Band, Riesel Middle School, TEA:, Riesel, Paul Thronburg / Richard Crowder,C,Non-Varsity ,2010,57603,1,3,3,3,3,3,3,3, , Nottingham March (Williams), Nottingham Castle  (Daehn), Atlantis  (McGinty),
26, 100-Concert Band, Robinson Junior High, TEA:, Robinson," Krystal Michal / Bob Vetter, Robin Williamson, Steve Williamson, Mark Halamicek, Wylie Gore",CC,Sub Non-Varsity ,2010,57494,1,2,1,1,1,1,1,1,D, March Primo (Eveland), Two Minute Symphony (Margolis), Atlantis (McGinty),
27, 100-Concert Band, Robinson Junior High, TEA:, Robinson, Robin Williamson,CC,Varsity ,2010,57495,1,1,1,1,1,1,1,1,C, Valdres (Johannes Hanssen/Robert W. Smith), Voices of the Sky  (Hazo), Under An Irish Sky  (Neeck),
28, 100-Concert Band, Robinson Junior High, TEA:, Robinson, Steve Williamson,CC,Non-Varsity ,2010,57436,1,1,1,1,1,1,1,1,D, Activity March (Larry Clark), Ayrshire Portrait (Story), Medieval Legend (Story),
29, 100-Concert Band, Tennyson Middle School, TEA:, Waco, Sarah Harris / Bill Canon,CC,Varsity ,2010,56797,1,1,1,1,1,1,1,1,C, Fort Canterbury March (David Holsinger), Japanese Festival  (Hilliard), Joy  (Ticheli),
30, 100-Concert Band, Tennyson Middle School, TEA:, Waco, Sarah Harris / Bill Canon,CC,Non-Varsity ,2010,56796,2,2,3,2,2,1,2,2, , Lexington March (John Edmondson), Russian Sailor's Dance  (Gliere/Williams), Soldiers' Processsion and Sword Dance  (Margolis),
31, 100-Concert Band, University MS, TEA:, Waco, Stephanie Salazar,CC,Varsity ,2010,54048,2,2,2,2,2,3,2,2, , Honor Roll March (Mark Williams), Sakura (Story), Journey Down Niagara (Tucker),
32, 100-Concert Band, West Middle School, TEA:, West, Steve Hart,C,Non-Varsity ,2010,58493,1,1,1,1,1,1,1,1,D, Brandy Station March (Edmondson), Dance Celebration  (Smith), Atlantis  (McGinty),
33, 100-Concert Band, West Middle School, TEA:, West, Tracy Wier,C,Varsity ,2010,58626,2,1,1,1,2,1,1,1,C, Norland March (Edmondson), Fire Dance  (Akey), Medieval Legend  (Story),
34, 100-Concert Band, Whitney Middle School, TEA:, Whitney, David Weilby,C,Non-Varsity ,2010,57972,2,2,2,2,2,2,2,2, , Kilkenny Brigade (Ployhar), Korean Folk Rhapsody  (Curnow), Two Minute Symphony  (Margolis),
35, 100-Concert Band, Wortham Junior High, TEA:, Wortham, Bill Ferris,Non-Varsity ,2010,59340,2,3,2,2,3,3,3,3, , March Jubilante (Lucas), Soldiers' Processsion and Sword Dance  (Margolis), Voodoo Dance  (del Borgo),,
