,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3,oops
0, 100-Concert Band, Aubrey High School, TEA:, Aubrey, Ron Chapman / Jim Best and Danielle Whiteside,AAA,Non-Varsity ,2014,88239,2,1,2,2,2,1,1,1,2, New Forest March (Vinson)," Moscow, 1941  (Balmages/ )", Marching Song  (Holst/Moss),
1, 100-Concert Band, Aubrey High School, TEA:, Aubrey," Ron Chapman / Jim Best, Danielle Whiteside",AAA,Varsity ,2014,88237,1,2,1,1,1,1,1,1,A, Easter Monday on the White House Lawn (Sousa / Rogers), Ave Maria  (Biebl/Cameron), Chanteys  (Sheldon/ ),
2, 100-Concert Band, Bridgeport High School, TEA:, Bridgeport, Hughlen White / Jeff James,AAA,Varsity ,2014,88638,2,2,2,2,1,1,1,1,1, BIG FOUR MARCH (King/Swearingen)," SPIRITUAL From Symphony No. 5 1/2 (""A Symphony for Fun"") (DON GILLIS)", HIGHLAND LEGEND (JOHN MOSS),
3, 100-Concert Band, Decatur High School, TEA:, Decatur," Eric McNiel / Ginger Dillard, Cody Knott",AAA,Varsity ,2014,88896,2,1,2,2,1,1,1,1,1, Big Four March (King/Swearingen), Chanteys  (Sheldon/ ), Abracadabra  (Ticheli/ ),
4, 100-Concert Band, Gainesville High School, TEA:, Gainesville, Taylor Kami / Mr. David Weilby, Acc:na,AAA,Varsity ,2014,88395,1,2,2,2,2,3,2,2, , Captain Dane March (William Owens), In The Shining Of The Stars (Sheldon/ ), Contempo  (Story/ )
5, 100-Concert Band, Krum High School, TEA:, Krum, Carol Turner / Rich Bono,AAA,Non-Varsity ,2014,87462,1,1,2,1,1,2,1,1,C, Fairest of the Fair (John Phillip Sousa), Blue and Green Music (Sam Hazo), English Folk Song Suite Movement #3 (Vaughan Williams),
6, 100-Concert Band, Krum High School, TEA:, Krum, Carol Turner / Rich Bono,AAA,Varsity ,2014,87461,1,1,1,1,1,1,1,1,A, Fairest of the Fair (John Phillip Sousa), San Antonio Dances Movement #2 Tex-Mex on the Riverwalk (Frank Tichelli), Ride (Sam Hazo),
7, 100-Concert Band, Lake Worth High School, TEA:, Fort Worth, Colin Kading,AAA,Non-Varsity A,2014,90069,3,3,2,3,2,2,2,2, , March Glorious (Cacavas), Black Forest Overture (Sweeney), Knights of Dunvegan (Meyer),
8, 100-Concert Band, Lake Worth High School, TEA:, Fort Worth, Colin Kading,AAA,Varsity ,2014,90068,1,2,1,1,1,1,1,1,B, The Crown of Castile (Vinson), Colliding Visions  (Balmages/ ), Country Gardens  (Grainger/Sousa/Brion/Schissel),
9, 100-Concert Band, Mineral Wells High School, TEA:, Mineral Wells," Erick Shaw / Cris Garcia, and David Baggett",AAA,Varsity ,2014,88108,1,1,2,1,1,1,1,1,A, Excelsior! (William Owens), The Red Balloon  (McGinty/ ), Dona Nobis Pacem  (Sudduth/ ),
10, 100-Concert Band, Sanger High School, TEA:, Sanger, Jim Wiggins,AAA,Non-Varsity ,2014,88523,2,1,2,2,2,1,1,1,2, Castlewood March (Ralph and Jack Hale), Accolade  (Himes/ ), The Rowan Tree  (Standridge/ ),
11, 100-Concert Band, Sanger High School, TEA:, Sanger, Jim Wiggins,AAA,Varsity ,2014,88521,1,2,2,2,1,1,1,1,1, Belle of Chicago March (Gore), Old Scottish Melody (Wiley/ ), Shepherd's Hey  (Grainger/Rogers),
