,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3,oops
0, 100-Concert Band, Brownfield Middle SChool, TEA: 223901041, Brownfield," Adam Flores / Emily Hercules, Will Burks",C,Varsity ,2022,167925,3,3,3,3,2,2,2,2, , Night Fury (Chambers), Uskudar (Smith/Story), Infinity March (Curnow),
1, 100-Concert Band, Crosbyton High School, TEA: 054901001, Crosbyton, Russell Pettitt,A,Varsity ,2022,167656,1,1,1,1,1,1,1,1,A, Tygh Ridge March (Hodges), Beach Spring (22329) (Bruhn), Red Giant (22327) (Vargas),
2, 100-Concert Band, Gravitt JH, TEA: 251901041, Denver City, Melissa Rice / Stephen Rodriguez and Barry Morgan,C,Varsity ,2022,171689,1,1,1,1,1,1,1,1,C," All for One, One for All (March) (Chambers)", Alman (22319)  (Morley/De Stefano), Fortune Favors the Bold (24117)  (Putnam),
3, 100-Concert Band, Hale Center High School, TEA: 095903001, Hale Center, David Rogers / Justin Glass,AA,Varsity ,2022,171667,1,2,2,2,1,1,1,1, , Excelsior! (Owens), The Rowan Tree (17517)  (Standridge), The Steppes of Russia (659)  (Del Borgo),
4, 100-Concert Band, Idalou Middle School, TEA: 152910041, Idalou, Wyatt Boswell / Patrick Pantleo,C,Varsity ,2022,172060,1,1,1,1,1,2,2,2,2, Nottingham Castle (12)  (Daehn), Acropolis (24113)  (Putnam), Mount Vernon (Concert March) (Mike Story),
5, 100-Concert Band, Lockney High School, TEA: 007-902, Lockney, James McInroe,AA,Varsity ,2022,170166,2,2,2,2,2,1,2,2, , Red Giant (22327)  (Vargas), The Streets of Madrid  (John Moss), Japanese Pictures (18467)  (Mixon),
6, 100-Concert Band, Muleshoe High School, TEA: '009901001, Muleshoe, Miranda de Bruin / Jessica Maynerich,AAA,Varsity ,2022,171590,2,1,2,2,2,2,2,2, , Darklands March (Standridge), Black Is the Color... (17499)  (Sheldon), Into the Arctic (20710)  (Balmages),
7, 100-Concert Band, New Deal, TEA: 152-902, New Deal, Matthew Aguirre / Erick Venzor,AA,Varsity ,2022,171616,1,1,1,1,1,2,2,2,1, Monterey March (Pierre La Plante), Down by the Salley Gardens (15852)  (Anon. or Trad./Sweeney)," Moscow, 1941 (15892)  (Balmages)",
8, 100-Concert Band, O'Donnell High School, TEA: 153903, O'Donnell, James Cross,A,Var-Composite ,2022,170163,1,1,1,1,1,2,1,1,A, Fortitude (Concert March) (William Owens), Ghost Ship (18462)  (Story), Strength and Honor (24126)  (OLoughlin),
9, 100-Concert Band, Petersburg HS, TEA: 095904001, Lubbock, Kadee Borg McInroe / Kadee McInroe,A,Varsity ,2022,170973,2,1,1,1,1,1,2,1,B, March to Buckingham Palace (Rogers), Tanchozuru (Standridge), New Horizons  (Corrigan),
10, 100-Concert Band, Petersburg ISD, TEA: 095904001, Petersburg Tx, Kadee Borg McInroe / Kadee McInroe,C,Varsity ,2022,170984,2,2,2,2,2,4,2,2, , Veterans Day Parade  (Michael Oare), Sakura (Story), Dance Celebration (Smith),
11, 100-Concert Band, Plains High School, TEA: 251-902-001, Plains, Robert Rumbelow / Troy Chester, Acc:N/A,AA,Var-Composite ,2022,167971,1,1,1,1,1,1,1,1,A, Bazaar (20756)  (Standridge), Phantom Ship (636)  (Del Borgo), Plaza de Toros (Spanish March)  (Story)
12, 100-Concert Band, Post High School, TEA: 085902, Post, Aaron A Rathbun / Nikki Moore, Acc:no,AA,Varsity ,2022,169941,1,2,1,1,1,1,1,1,A, Canticle (16228)  (Wagner), Accolade (18193)  (Himes), Alamo March (King/Vinson)
13, 100-Concert Band, Ropes High School, TEA: 110905, Ropes," Nora Brazil / Heather Scoggins, Jay Sedberry",AA,Varsity ,2022,172051,1,1,1,1,1,1,1,1,A, Winchester March (Edmondson), Maesong (15819)  (Owens), Phantom Ship (636)  (Del Borgo),
14, 100-Concert Band, Smyer Junior High, TEA: 446605, Smyer, Julie Tefertiller / 1,C,Varsity ,2022,171998,2,2,3,2,1,1,1,1,2, Andalucia (Lopez), Iroquois Sunrise (Rudgers), Acropolis (24113) (Putnam),
15, 100-Concert Band, Spur High School, TEA: 063903, SPUR, Amy Harris,A,Varsity ,2022,171829,1,2,2,2,1,1,2,1,1, Pinnacle (638)  (Grice), Winchester March (John Edmondson), Sea Song Trilogy (48)  (McGinty),
16, 100-Concert Band, Sundown HS, TEA: 111-907-001, Sundown, Justin Mauldin / Ashley Blount; Mack Bibb,AA,Varsity ,2022,167712,1,1,1,1,1,1,1,1,A, His Honor (Fillmore / Balent), A Quiet Music (17521)  (Wagner), Fantasy on an Early American Marching Tune (17532)  (Sheldon),
17, 100-Concert Band, Whiteface High School, TEA: 040902001, Whiteface, Heath Nall / Randall Himes,A,Varsity ,2022,170956,1,1,1,1,1,1,1,1,A, The Trombone King (King/Paynter), Shenandoah (Smith/Story), Sparks (Balmages),
