,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3,oops
0, 100-Concert Band, Barbers Hill High School, TEA: 036902, Mont Belvieu," Andrew Kier / Kevin Stone, Michael Gonzales, Robert Fish",AAAAA,Non-Varsity ,2022,178192,1,1,1,1,1,1,1,1,C, Don Hanna (Gabriel Musella), Fantasia on a Theme by Thomas Tallis (Ralph Vaughn Williams), Kalos Eidos (Carol Britten Chambers),
1, 100-Concert Band, Barbers Hill High School, TEA: 036902-036, Mont Belvieu," Michael / Kevin Stone, Andrew Kier, Robert Fish",AAAAA,Sub Non-Varsity ,2022,177912,1,1,1,1,1,1,2,1,C, Spirit of America (Ken Harris), Where Words End... (Randall D. Standridge), Into the Arctic (Brian Balmages),
2, 100-Concert Band, Barbers Hill HS, TEA: 036902, Mont Belvieu," Kevin Stone / Andrew Kier, Michael Gonzales, Robert Fish",AAAAA,Varsity ,2022,178187,1,1,1,1,1,1,1,1,A, His Honor (Henry Fillmore), Four Scottish Dances (Arnold/Paynter), Amazing Grace (Ticheli),
3, 100-Concert Band, Baytown Sterling High School, TEA: 101911, Baytown, Dwight Watson / Brad Comeaux and Brent Gibson,AAAAA,Non-Varsity ,2022,177752,2,1,1,1,1,1,1,1,C, Alamo (King/Swearingen), Canterbury Walk (153)  (Strommen), Alligator Alley (15877)  (Daugherty),
4, 100-Concert Band, Baytown Sterling High School, TEA: 101911, Baytown, Dwight Watson / Brad Comeaux and Brent Gibson,AAAAA,Sub Non-Varsity ,2022,177748,2,2,2,2,2,2,2,2, , Golden Dawn (22323)  (Terry), Dance Celebration (647)  (Smith), Valley Forge (King),
5, 100-Concert Band, Baytown Sterling HS, TEA: 101911, Baytown, Brad Comeaux / Dwight Watson and Brent Gibson, Acc:No,AAAAA,Varsity ,2022,177750,1,1,1,1,1,1,1,1,A, Fantasy on a Japanese Folk Song (15853)  (Hazo), Foundry (17534)  (Mackey), Keifer's Special ( Keifer)
6, 100-Concert Band, Channelview HS, TEA: 101-905-001, Channelview," Aaron Allison / Alexa Thibodeaux, Armand Tyson, Carl Terrell",AAAAAA,Sub Non-Varsity ,2022,176735,1,1,2,1,1,1,2,1,C, El Relicario (Padilla/Story), Sketches of Canada (19608) (play all) (Story), Travelin Music (21583)  (LaPlante),
7, 100-Concert Band, Channelview HS, TEA: 101-905-001, Channelview," Aaron Allison / Alexa Thibodeaux, Armand Tyson, Carl Terrell",AAAAAA,Varsity ,2022,176734,2,1,1,1,2,1,1,1,A, Fairest of the Fair (Sousa), Incantation and Dance (333)  (Chance), Mock Morris (354)  (Grainger/Simpson/MMP/Kreines/Lud/Perna),
8, 100-Concert Band, Channelview HS, TEA: 101905001, Channelview," Carl Terrell / Aaron Allison, Alexa Thibodeaux, Armand Tyson",AAAAAA,Sub Non-Varsity ,2022,176776,2,2,3,2,4,4,4,4, , Balalaika! (Meredith), Summit Fanfare (17493) (Owens), Shepherds Hey (17514) (Traditional/Roszell),
9, 100-Concert Band, Channelview HS, TEA: 441217, Channelview, Alexa Thibodeaux,AAAAAA,Non-Varsity ,2022,176741,2,1,1,1,2,1,1,1,C, Grand Galop (Vinson), Viva! (20787)  (Wilds), Glaciers (17564)  (Director),
