,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3,oops
0, 100-Concert Band, Alto HS, TEA:, Alto, Tim Ektefaei / Bria Douglas, Acc:N/A,AA,Non-Varsity ,2018,138934,3,3,2,3,2,2,2,2, , Russian Sailor's Dance (Gliere/Williams), Accolade (Himes), Infinity (Concert March) (James Curnow)
1, 100-Concert Band, Arp HS, TEA:, Arp, Chris Cook / Christy Rodriguez,AAA,Var-Composite ,2018,138679,1,1,2,1,1,1,1,1,A, The Trombone King (Karl King / John Paynter), Slane  (Anon. or Trad./Wagner), Japanese Pictures  (Mixon),
2, 100-Concert Band, Athens HS, TEA:, Athens," Stephen Morman / Cheyenne Handorf, Steven Reiss, Andy Nguyen",AAAA,Varsity ,2018,138206,2,1,2,2,1,2,1,1,1, His Honor March (Filmore ), Shenandoah  (Ticheli), Lightning Field  (Mackey),
3, 100-Concert Band, Athens HS, TEA:, Palestine," Cheyenne Handorf / Stephen Morman, Steven Reiss, Andy Nguyen",AAAA,Non-Varsity ,2018,138211,2,2,1,2,1,1,2,1,2, Darklands March (Randall D. Standridge), Under An Irish Sky  (Neeck), Blue Ridge Reel  (Balmages),
4, 100-Concert Band, Beckville High School, TEA:, Beckville, James Bogs / Felicia Odom,AAA,Var-Composite ,2018,138683,2,2,3,2,3,3,3,3, , New Castle March (Johnnie Vinson), Into the Artic  (Balmages), Atlantis (McGinty),
5, 100-Concert Band, Brownsboro HS, TEA:, Brownsboro, Jeff Russell,AAAA,Varsity ,2018,136606,1,1,1,1,1,1,1,1,A, The Sinfonians Symphonic March (Clifton Williams), Voices of the Sky (Samuel R. Hazo), Dublin Dances (Jan Van der Roost),
6, 100-Concert Band, Brownsboro HS, TEA:, Brownsboro, Michelle Stuckey,AAAA,Non-Varsity ,2018,136608,2,2,3,2,2,1,2,2, , Peacemaker (K.L. King/Swearingen), Blue Ridge Reel  (Balmages), Marching Song  (Holst/Moss),
7, 100-Concert Band, Bullard HS, TEA:, Bullard, Gary Jordan,AAAA,Varsity ,2018,136108,1,1,1,1,1,1,1,1,A, Our Gallant Infantry (Austyn R. Edwards), For Heaven and the Future  (Hazo), Imaginarium  (Standridge),
8, 100-Concert Band, Bullard HS, TEA:, Tyler, Samantha Clendenny,AAAA,Non-Varsity ,2018,137358,1,1,1,1,1,1,1,1,C, Saint Mihiel March  (K.L. King), Spring Song (Nowak), Armory (Standridge),
9, 100-Concert Band, Carlisle HS, TEA:, Price," Chris Clifton / Amanda Smith, Allison Girt",AA,Var-Composite ,2018,136077,1,1,1,1,1,1,1,1,A, Crosley March (Fillmore/arr. Foster), Yorkshire Ballad  (Barnes), Overture for Winds  (Carter),
10, 100-Concert Band, Carthage HS, TEA:, Carthage, Nicholas Durham,AAAA,Varsity ,2018,138497,1,1,1,1,1,1,1,1,A, Trafalgar (Zehle), Dona Nobis Pacem  (Sudduth), English Folk Song Suite (play one mvt) (Vaughan Williams),
11, 100-Concert Band, Carthage HS, TEA:, Carthage, Wade Hull,AAAA,Non-Varsity ,2018,138482,2,2,2,2,2,3,2,2, , Thunder West (Kenneth Farrell), Courtlandt County Festival  (Owens), A Sailor's Odyssey  (Bobrowitz),
12, 100-Concert Band, Center HS, TEA:, Center, Chris Smith,AAAA,Varsity ,2018,135608,1,2,2,2,2,2,2,2, , Pentland Hills (Howe), In the Church  (Pierne/Musgrave), La Tregenda  (Puccini/Beck),
13, 100-Concert Band, Center HS, TEA:, Center," Patrick Conn / Chris Smith, Christina Smith, Roy McLerran, Marina McLerran",AAAA,Non-Varsity ,2018,137945,1,1,2,1,2,2,2,2,2, Allied Honor (King), Fortis  (Gazlay), Armory  (Standridge),
14, 100-Concert Band, Central-Pollok HS, TEA:, Pollok, Lacy LaForce / Megan Massarello,AAA,Varsity ,2018,130480,2,2,2,2,2,2,3,2, , Rough-Riders (King/Swearingen), As Twilight Falls (Sheldon), Pinnacle  (Grice),
15, 100-Concert Band, Chapel Hill HS, TEA:, LONGVIEW," CALLIE MULKEY / Joe Hewitt, Nick Kelley, Chelsye Newland, Wade Russell",AAAA,Sub Non-Varsity ,2018,138770,2,2,2,2,3,3,3,3, , March Primo (Eveland), Phantom Ship  (Del Borgo), Storm Mountain Jubilee  (Strommen),
16, 100-Concert Band, Chapel Hill HS, TEA:, Tyler," Nick Kelley / Joe Hewitt, Chelsye Newland, Wade Russell, Callie Mulkey",AAAA,Non-Varsity ,2018,138654,2,1,2,2,1,1,1,1,2, Coast Guards (King/Swearingen), Appalachian Morning  (Sheldon), La Madre de los Gatos  (Beck),
17, 100-Concert Band, Chapel Hill ISD, TEA:, Tyler," Joseph Hewitt / Nick Kelley, Callie Mulkey, Chelsye Newland, Wade Russell",AAAA,Varsity ,2018,138649,1,1,1,1,1,1,1,1,A, The Slavic Woman's Farewell (Agapkin/ Rhea), Blue and Green Music (Hazo), American Riversongs (La Plante),
18, 100-Concert Band, Crockett ISD, TEA:, Crockett, Gary Fitch / Dana Moore,AAA,Varsity ,2018,137517,4,3,3,3,4,4,3,4, , Our Heritage March (Karl King/ James Swearingen), Song of Hope  (Swearingen), Into the Artic  (Balmages),
19, 100-Concert Band, Cumberland Charter (Tyler), TEA:, Tyler, Kurt White,AAA,Non-Varsity ,2018,138609,3,3,4,3,2,1,3,2, ," Moscow, 1941  (Balmages)", Fireball!  (Beck), Little Champ (Ted Mesang),
20, 100-Concert Band, Cushing HS, TEA:, Cushing, Foster Fannin / Moises Santos,AA,Var-Composite ,2018,137054,2,2,3,2,1,2,3,2, , Armory  (Standridge), Colliding Visions  (Balmages), Torch of Liberty (King),
21, 100-Concert Band, Elkhart HS, TEA:, Elkhart, J. Wes Canaday / Jared Autrey,AAA,Varsity ,2018,136030,2,2,2,2,1,2,2,2, , Fort Canterbury March (Holsinger), Yorkshire Ballad  (Barnes), The Tears of Arizona  (Balmages),
