,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3,oops
0, 100-Concert Band, Americas High School, TEA:, El Paso, Albert Licon,AAAAAA,Non-Varsity ,2016,115242,1,2,1,1,1,1,1,1,C, Emblem of Unity (J.J. Richards/James Swearingen), With Quiet Courage  (Daehn/ ), English Country Settings  (La Plante/ ),
1, 100-Concert Band, Americas High School, TEA:, El Paso, Henry Vega,AAAAAA,Varsity ,2016,115854,1,1,2,1,1,1,1,1,A, The Liberty Bell (Sousa/Brion & Schissel), An American Elegy  (Ticheli/ ), Festivo  (Gregson/ ),
2, 100-Concert Band, Andress High School, TEA:, El Paso, Edwin Cordoba,AAAAA,Varsity ,2016,114460,2,2,3,2,4,3,3,3, , Peacemaker March  (Karl King), Dusk (Steven Bryant), Summer Dances (Brian Balmages),
3, 100-Concert Band, Anthony High School, TEA:, Anthony, Michael Power,AA,Var-Composite ,2016,112945,3,3,3,3,3,3,3,3, , March of the Irish Guard (James Ployhar), Spring Song (Jerry Nowak), Serengeti Dreams (Robert Smith),
4, 100-Concert Band, Austin High School, TEA:, El Paso, Art Cuellar,AAAAA,Varsity ,2016,114222,3,2,2,2,3,3,3,3, , The Girl I Left Behind Me  (Anon. or Trad./Anderson), Aisling Gaelach  (Harbinson/ ), Liberty Fleet (Karl L. King/ Swearingen),
5, 100-Concert Band, Bel Air High School, TEA:, El Paso, Christopher Martin / Vicente Lopez,AAAAA,Sub Non-Varsity ,2016,115914,1,1,1,1,2,1,2,2,2, Sparks (Balmages), Chorale and Fugue in F Major (Chorale Only) (Bach/Daehn), El Conquistador (Owens),
6, 100-Concert Band, Bel Air High School, TEA:, El Paso, James Cordova / Vicente Lopez,AAAAA,Non-Varsity ,2016,116316,1,1,2,1,1,1,1,1,C, Darklands March (Randall Standridge), In The Shining Of The Stars  (Sheldon/ ), Slavonic Dance No. 8  (Dvorak/Balent),
7, 100-Concert Band, Bel Air High School, TEA:, El Paso, Manny Talamantes / Rusell Hall and Vicente Lopez,AAAAA,Varsity ,2016,116317,1,1,1,1,1,1,1,1,A, In Storm and Sunshine (Heed/Bourgeois)," Nessum Dorma from ""Turandot"" (Puccini/Patterson)",  Folk Dances  (Shostakovich/Reynolds),
8, 100-Concert Band, Bowie High School, TEA:, El Paso, Jasmine Torres / NA, Acc:NA,AAAAA,Non-Varsity ,2016,113020,1,1,1,1,1,1,1,1,C, Spania (David Shaffer ), Japanese Pictures  (Mixon/ ), Contempo  (Story/ )
9, 100-Concert Band, Burges High School, TEA:, El Paso, Mike Porras,AAAAA,Varsity ,2016,114569,3,3,3,3,3,3,3,3, , Call to Victory (K.L.King/Swearingen), Glaciers  (Director/ ), Fantasy on a Fiddle Tune  (LaPlante/ ),
10, 100-Concert Band, Canutillo High School, TEA:, El Paso, Regino Ramos Jr,AAAAA,Varsity ,2016,112505,1,2,2,2,3,3,2,3, , Darklands March (Randall Standridge), Earth Song  (Ticheli/ ), Incidental Suite  (Smith/ ),
11, 100-Concert Band, Capt. John L. Chapin High School, TEA:, El Paso, Christopher Lawhorne,AAAAA,Non-Varsity A,2016,114062,2,2,2,2,2,3,2,2, , Declaration Overture  (Smith/ ), Appalachian Morning  (Sheldon/ ), Balalaika! (James Meredith),
12, 100-Concert Band, Capt. John L. Chapin High School, TEA:, El Paso, Daniel Allen,AAAAA,Varsity ,2016,109858,2,2,1,2,2,1,1,1,1, Prestissimo (King/Swearingen)," Prelude, Siciliano and Rondo (Arnold/Paynter)", Arabian Dances (Balmages/ ),
13, 100-Concert Band, Clint High School, TEA:, Clint, Anthony Alvarado / Dennis McFarling,AAAA,Varsity ,2016,111863,3,3,3,3,3,1,3,3, , Fort Canterbury March (David Holsinger), Blue Ridge Saga  (Swearingen/ ), Steel  (Standridge/ ),
14, 100-Concert Band, Coronado High School, TEA:, El Paso, Daniel Holmes / n/a/,AAAAAA,Non-Varsity ,2016,110316,1,1,1,1,2,1,1,1,C, A Santa Cecilia  (), Dublin Dances (Van der Roost/ ), Ghost Fleet (Sheldon/ ),
15, 100-Concert Band, Coronado High School, TEA:, El Paso, Mark Saenz,AAAAAA,Varsity ,2016,113655,1,1,1,1,1,1,1,1,A, Fairest of Fair (Sousa/Brion/Schissel), When Jesus Wept (William Shumann), Pictures at an Exhibition (Mussorgsky/Patterson),
16, 100-Concert Band, Del Valle High School, TEA:, El Paso, Armando Martinez,AAAAA,Varsity ,2016,116295,1,1,1,1,1,1,1,1,A, Rolling Thunder (Fillmore/Foster), When Jesus Wept  (Schuman/ ), A Jubilant Overture  (Reed/ ),
17, 100-Concert Band, Del Valle High School, TEA:, El Paso, Keith Morales,AAAAA,Non-Varsity ,2016,116308,1,1,1,1,1,1,1,1,C, St. Pertersburg March (Vinson), As Summer Was Just Beginning  (Daehn/ ), Overture for Winds  (Carter/ ),
18, 100-Concert Band, Del Valle High School, TEA:, El Paso, Robert Hayden,AAAAA,Sub Non-Varsity A,2016,116040,2,2,2,2,2,2,2,2, , Acclaim March (Larry Clark), Phantom Ship  (Del Borgo/ ), Journey Down Niagara  (Tucker/ ),
19, 100-Concert Band, Eastlake High School, TEA:, El Paso, Daniel Vega,AAAAA,Non-Varsity ,2016,110277,1,1,1,1,1,1,1,1,C, The Great Escape  (Elmer Bernstein/Arr. Johnnie Vinson), Hypnotic Fireflies  (Brian Balmages), Steel (Randall D. Standridge),
20, 100-Concert Band, Eastlake HS, TEA:," El Paso, TX", Albert Martinez / Daniel Vega,AAAAA,Varsity ,2016,107394,1,2,1,1,1,1,1,1,A, Americans We (Fillmore/Fennell), Amazing Grace  (Ticheli), Undertow  (Mackey),
21, 100-Concert Band, Eastwood High School, TEA:, El Paso, Bryan Andrade,AAAAAA,Varsity ,2016,115612,1,1,1,1,1,1,1,1,A, Gallito (Lope/Weger), The Darkness Is Always Soft  (Fraley/ ), Ride  (Hazo/ ),
22, 100-Concert Band, Eastwood High School, TEA:, El Paso, John Oman,AAAAAA,Non-Varsity ,2016,115901,2,2,2,2,2,2,2,2, , Escapada (David Moore), Allegretto from Symphony No. 7  (Beethoven/Longfield), Procession of The Sardar  (Ippolikov-Ivanov/Custer),
23, 100-Concert Band, El Dorado High School, TEA:, El Paso, Curt Bushaw,AAAAAA,Non-Varsity ,2016,114484,1,1,1,1,1,1,1,1,C, The Coast Guards March (Karl King), Arabian Dances  (Balmages/ ), A Walk in the Morning Sun  (La Plante/ ),
24, 100-Concert Band, El Dorado High School, TEA:, El Paso, Porfirio Diaz,AAAAAA,Sub Non-Varsity ,2016,114482,2,2,3,2,2,2,1,2, , Liberty March (James Swearingen), Little Suite for Band (play all) (Randall D. Standridge), Crest of Nobility  (Robert Sheldon),
