,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3,oops
0, 100-Concert Band, Brackett High School, TEA:, Brackettville, Marvin willis,AA,Var-Combined ,2017,119651,2,2,3,2,3,2,2,2, , Spania (Shaffer), Ghost Ship (Michael Story), La Volta (Byrd / Fenske),
1, 100-Concert Band, Carrizo Springs HS, TEA:, Carrizo Springs," Ismael Muniz III / Sigifredo Sanchez, Adolfo Guzman, Lura Stevens",AAAA,Non-Varsity ,2017,119850,2,2,2,2,1,1,1,1,2, News Castle March (Vinson), Wind Storm  (O'Reilly/ ), Tribute  (Crosby/ ),
2, 100-Concert Band, Carrizo Springs HS, TEA:, Carrizo Springs," Sigifredo Sanchez / Adolfo Guzman, Lura Stevens, Ismael Mu�iz",AAAA,Varsity ,2017,119841,2,1,2,2,1,1,1,1,1, Flying Eagle March (H. L. Blankenburg/ Watson), Earth Song  (Ticheli/ ), Summer Dances (Balmages/),
3, 100-Concert Band, Charlotte HS, TEA:, Charlotte,  Anthony L Castillo / Mr. Manuel Romo,AA,Var-Composite ,2017,117557,1,1,1,1,1,2,1,1,B, Valdres  (Hanssen/ Smith ), Skylight  (Hodges/ ), Kenya Contrasts  (Himes/ ),
4, 100-Concert Band, Cotulla High School, TEA:, Cotulla," Jaime Martinez / Marleni Garcia Ramirez, Francisco Ramirez, Elio Ramirez Jr.",AAA,Varsity ,2017,118163,2,2,2,2,1,1,1,1,1, Aces of the Air March (King/Swearingen), Aria Cantabile  (Erickson/ ), Chant and Jubilo  (McBeth/ ),
5, 100-Concert Band, Crystal City High School, TEA:, Crystal City, Victor M Posada / Jose Honstein Abraham Armendariz Felicia Swindell, Acc:N/A,AAAA,Non-Varsity ,2017,120058,1,1,1,1,2,1,1,1,C, Winchester March (John Edmonson), Kenya Contrasts (Himes/ ), Portrait of a Clown  (Ticheli/ )
6, 100-Concert Band, Crystal City High School, TEA:, Crystal City," Jose L Honstein / Abraham Armendariz, Victor Posada, Felicia Swindell",AAAA,Varsity ,2017,119708,1,1,1,1,1,1,1,1,A, Amparito Roca (Texidor arr. Winter), Variations on Scarborough Fair  (Custer/ )," Second Suite in F for Military Band (play mvt 1, 2 or 4) (Holst/Matthews)",
7, 100-Concert Band, D'Hanis HS, TEA:, D'Hanis, Chris Castro,A,Var-Composite ,2017,118002,1,2,2,2,2,3,4,3, , Conviction (Clark), Ayrshire Portrait (Story), Fallbrook March (John O'Reilly),
8, 100-Concert Band, Devine High School, TEA:, Devine, Jeff Miller,AAAA,Varsity ,2017,118608,2,1,2,2,1,1,1,1,1, Pentland Hills (James W. Howe), Rippling Watercolors  (Balmages/ ), Steel  (Standridge/ ),
9, 100-Concert Band, Dilley High School, TEA:, Dilley, Terri Robertson / Jordan Vaught,AAA,Var-Composite ,2017,118647,2,2,2,2,2,1,2,2, , Black Forest Overture  (Sweeney/ ), Sakura  (Story/ ), Loyalty March (Larry Clark),
10, 100-Concert Band, Fox Tech (SAISD), TEA:, SAN ANTONIO, Bob Navarro,AAA,Varsity ,2017,119925,1,2,2,2,1,1,1,1,1, A March on the KIng's Highway (Pierre La Plante), Kenya Contrasts  (Himes/ ), Portrait of a Clown  (Ticheli/ ),
11, 100-Concert Band, Hondo High School, TEA:, Hondo, Clint Marchese / Joshua Chessher,AAAA,Non-Varsity ,2017,118767,1,2,1,1,1,1,1,1,C, Summit March (Bennett/Clark), Dancing Kites  (Bernotas/ ), Black Forest Overture  (Sweeney/ ),
12, 100-Concert Band, Hondo High School, TEA:, Hondo," Leon Steward / Clint Marchese, Joshua Chessher",AAAA,Varsity ,2017,118168,1,1,2,1,1,1,1,1,A, Sol Y Sombra (Gates), Kindred Spirits  (Balmages/ ), Variation Overture  (Williams/ ),
13, 100-Concert Band, Jourdanton High School, TEA:, Jourdanton," Babatunde Onibudo / Mr. Daniel Sharp, Mr. Stephen Lusk, Mr. Nathan Flynt",AAA,Varsity ,2017,118581,1,1,1,1,1,1,1,1,A, Radio Waves (Fred Jewell/ Timothy Rhea), Lux Aurumque  (Whitacre/ ), Toccata and Fugue in d minor  (Bach/Leidzen/Patterson),
14, 100-Concert Band, Jourdanton High School, TEA:, Jourdanton, Daniel Sharp,AAA,Non-Varsity ,2017,118571,2,2,2,2,1,1,1,1,2, United Nations March (Karl L. King/James Swearingen), Redemption (Rossano Galante), Abracadabra (Frank Ticheli),
15, 100-Concert Band, La Pryor High School, TEA:, La Pryor, Eliseo Morales / Alonso Flores,AA,Varsity ,2017,119334,2,2,3,2,1,1,1,1,1, March of the Irish Guard (James D. Ployhar), Pevensey Castle (Robert Sheldon), Kenya Contrasts (William Himes),
16, 100-Concert Band, Leakey High School, TEA:, Leakey, Amanda Cowan,A,Var-Composite ,2017,117779,3,2,1,2,3,4,3,3, , Summit Fanfare (Owens), First Light (Ticheli), Darklands March (Standridge),
17, 100-Concert Band, Lytle High School, TEA:, Lytle, Mark Fender / MJ Robles,AAAA,Varsity ,2017,118261,1,2,1,1,1,1,2,1,A, Allied Honor (Karl King / James Swearingen), A Renaissance Revel (play all) (Susato/Singleton), The Steppes of Russia  (Del Borgo/ ),
18, 100-Concert Band, Natalia High School, TEA:, Natalia, Sergio Mendez / Vanessa Delgado,AAA,Var-Composite ,2017,118591,1,2,2,2,1,1,1,1,1, Darklands March (Randall Standridge), In a Quiet Place  (Calhoun/ ), Our Kingsland Spring  (Hazo/ ),
19, 100-Concert Band, Nueces Canyon ISD, TEA:, Barksdale, Ted Buhrts,A,Var-Combined ,2017,117290,2,3,2,2,3,3,3,3, , Odyssey  (Branchfield), Skye Boat Song (Anon. or Trad./O'Reilly), Fighting Falcon March (Stalter),
20, 100-Concert Band, Pearsall High School, TEA:, Pearsall," Bernie Alejandro / Humberto Sanchez, Armando Perez, Kenisha Pedroza",AAAA,Non-Varsity ,2017,119112,1,1,2,1,3,1,2,2,2, The Red Cape (James Meredith), Rippling Watercolors (Brian Balmages)," Hsien (Earl J. Fox, Jr.)",
21, 100-Concert Band, Pearsall High School, TEA:, Pearsall," Humberto Sanchez / Armando Perez, Bernie Alejandro, Kenisha Pedroza",AAAA,Varsity ,2017,118983,1,1,1,1,1,1,1,1,A, Pepita Greus (Pascual Perez Chovi), On a Hymnsong of Philip Bliss  (Holsinger/ ), Pablo!  (Meyer/ ),
