,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3,oops
0, 100-Concert Band, Anson Jones Middle School, TEA:, San Antonio," Debbie Seagraves / Richelle Molina, Kevin Leman",CCC,Non-Varsity ,2010,58204,3,3,2,3,1,2,2,2, , Laredo (John Higgins), Voodoo Dance  (del Borgo), Uskudar  (Anon. or Trad./Smith/Story),
1, 100-Concert Band, Anson Jones Middle School, TEA:, San Antonio," Richelle Molina / Debbie Seagraves, Kevin Leman",CCC,Varsity ,2010,56942,1,1,1,1,1,1,2,1,C, Spania (David Shaffer), Abracadabra  (Ticheli), Contempo  (Story),
2, 100-Concert Band, Coke R. Stevenson Middle School, TEA:, San Antonio, Jim Cain,CCC,Varsity ,2010,57450,1,1,1,1,1,1,1,1,C, March of the Buccaneers (Flowers), Suite of Old American Dances (play two mvts) (Bennett), Joy Revisited  (Ticheli),
3, 100-Concert Band, Coke R. Stevenson Middle School, TEA:, San Antonio, Pamela Trevino,CCC,Non-Varsity ,2010,57444,1,1,1,1,1,1,1,1,D, March of the Minutemen (Ployhar), Kenya Contrasts  (Himes), Canterbury Coronation  (Curnow),
4, 100-Concert Band, Connally Middle School, TEA:, San Antonio, Marcus Roberts / Ray Flores and Stephanie Manion,CCC,Varsity ,2010,58254,1,1,1,1,1,1,1,1,C, Winchester March (Edmondson), Knights of Dunvegan  (Meyer), Kenya Contrasts  (Himes),
5, 100-Concert Band, Connally Middle School, TEA:, San Antonio," Ray Flores / Marcus Roberts, Stephanie Manion",CCC,Non-Varsity ,2010,58329,1,1,1,1,1,1,1,1,D, Coyote March (Flores), Journey Down Niagara  (Tucker), Voodoo Dance  (del Borgo),
6, 100-Concert Band, Gregory Luna Middle School, TEA:, San Antonio, Robert Gamez / Kevin D. Baxter,CCC,Varsity ,2010,58059,1,1,2,1,1,1,1,1,C, Go Galop (Fillmore), Shenandoah (Ticheli), Fantasy on a Fiddle Tune (LaPlante),
7, 100-Concert Band, Gregory Luna Middle School, TEA:, San Antonio, Robert Gamez / Kevin D. Baxter,CCC,Non-Varsity ,2010,58054,3,3,3,3,1,2,1,1,2, The Streets of Madrid (Moss), Fire Dance (Akey), Cedar Canyon Round Up (Williams),
8, 100-Concert Band, Hector Garcia Middle School, TEA:, San Antonio, Alicia Perkins,CCC,Sub Non-Varsity ,2010,58185,1,1,2,1,1,1,1,1,D, The X Brigade (Longfield), Crusade  (Gassi), Modal Song and Dance  (Del Borgo),
9, 100-Concert Band, Hector Garcia Middle School, TEA:, San Antonio, Guerrina M. Esparza / Alicia Perkins,CCC,Non-Varsity ,2010,58189,1,1,1,1,1,1,1,1,D, New Castle March (J. Vinson), Two British Folk Songs  (Anon. or Trad./Del Borgo)," Moscow, 1941  (Balmages)",
