,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3,oops
0, 100-Concert Band, Athens MS, TEA:, Athens, Donnie T. Barrier,CC,Varsity ,2012,72529,1,1,1,1,1,1,1,1,C, St. Petersburg March (Vinson), Greenwillow Portrait  (Williams/ ), Cumberland Cross  (Strommen/ ),
1, 100-Concert Band, Athens MS, TEA:, Athens, Katherine Barrier,CC,Non-Varsity ,2012,73004,1,1,2,1,2,2,2,2,2, 11th Pennsylvania Regiment March (Stuart), Serengeti Dreams  (Smith/ ), Courtlandt County Festival  (Owens/ ),
2, 100-Concert Band, Boulter Middle School, TEA:, Tyler, Karen Norman,CC,Varsity ,2012,75627,3,3,3,3,5,5,4,5, , Infinity March (Curnow/), Nottingham Castle  (Daehn/ ), As Twilight Falls  (Sheldon/ ),
3, 100-Concert Band, Brownsboro MS, TEA:, Brownsboro," Alice Slayton / Steve Wise, Michelle Stuckey, Jeff Russell",CC,Non-Varsity ,2012,74064,1,2,1,1,1,2,2,2,2, March Zuma (O'Reilly), Crusade  (Gassi/ ), Dance Celebration (Smith/ ),
4, 100-Concert Band, Brownsboro MS, TEA:, Brownsboro, Steve Wise,CC,Varsity ,2012,74032,2,3,2,2,2,3,2,2, , Patton (Goldsmith/Ford), Maesong  (Owens/ ), La Rejouissance  (Handel/Williams),
5, 100-Concert Band, Bullard MS, TEA:, Bullard, Gehrig Blankenship / Jacob Weems and Gary Jordan,CC,Non-Varsity ,2012,74445,1,1,1,1,1,1,2,1,D, Kitty Hawk March (Ed Huckaby), Phantom Ship  (Del Borgo/ ), Pinnacle  (Grice/ ),
6, 100-Concert Band, Bullard MS, TEA:, Bullard, Jacob Weems,CC,Varsity ,2012,74306,2,2,2,2,3,3,3,3, , Pursuit Squadron (K. L. King), Colliding Visions  (Balmages/ ), A Sailor's Odyssey  (Bobrowitz/ ),
7, 100-Concert Band, Carthage MS, TEA:, Carthage," Deshmond Johnson / Gina Thompson, Nicholas Durham, Bradley Arledge",CC,Non-Varsity ,2012,75511,1,2,1,1,1,1,1,1,D, Little League (John Kinyon), Spring Song  (Nowak/ ), Atlantis  (McGinty/ ),
8, 100-Concert Band, Carthage MS, TEA:, Carthage, Gina Thompson,CC,Varsity ,2012,75502,1,1,1,1,2,2,2,2,2, Pinnacle  (Grice/ ), Portrait of a Clown  (Ticheli/ ), March of the Irish Guard (Ployhar),
9, 100-Concert Band, Center MS, TEA:, Center," Christina Smith / Chris Smith, Teresa Powell, Patrick Conn",CC,Varsity ,2012,72359,1,1,1,1,1,2,2,2,2, Imperial  (King), Our Kingsland Spring  (Hazo/ )," Moscow, 1941  (Balmages/ )",
