,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3,oops
0, 100-Concert Band, Aguirre MS, TEA:, Houston, Jennifer Tunink / Robert Sturdy,CCC,Sub Non-Varsity ,2017,119724,1,1,1,1,2,3,2,2,2, Baywood March (Robert Lee), Dance Celebration  (Smith/ ), Conviction  (Clark/ ),
1, 100-Concert Band, Aguirre MS, TEA:, Houston, Jennifer Tunink / Robert Sturdy,CCC,Varsity ,2017,119723,1,1,1,1,1,2,1,1,C, Pinnacle of Distinction (Larry Clark)," Sketches of Canada, 1 & 3 (Story)", Fireball!  (Beck),
2, 100-Concert Band, Aguirre, TEA:, Houston, Robert Sturdy / Jennifer Tunink,CCC,Non-Varsity ,2017,119714,1,1,1,1,1,1,1,1,D, Loyalty (Larry Clark), Fortis  (Gazlay), Armory  (Standridge),
3, 100-Concert Band, Barbers Hill Middle School South, TEA:, Mont Belvieu," Andrew Kier / Lisa Stone, Jaime Yim-Talbert",CC,Sub Non-Varsity ,2017,119203,1,3,1,1,2,2,1,2,2, Jaguar Concert March (Eric Osterling), The Two-Minute Symphony (Bob Margolis), Dance Celebration (Robert W. Smith),
4, 100-Concert Band, Barbers Hill MS North, TEA:, Mont Belvieu, Cliff Horn / Amy Wagner,CC,Varsity ,2017,119243,2,2,2,2,1,1,1,1,2, The U.S. Field Artillery (Sousa/Wagner), Azure Hills  (Hodges/ ), Prairie Schooner  (Preuninger/ ),
5, 100-Concert Band, Barbers Hill MS South, TEA:, Mont Belvieu, Jaime Yim-Talbert / Lisa Stone,CC,Varsity ,2017,119198,1,1,2,1,1,1,1,1,C, Newcastle March (Vinson), Pinnacle (Grice)," Moscow, 1941 (Balmages)",
6, 100-Concert Band, Barbers Hill MS South, TEA:, Mont Belvieu, Lisa Stone / Jaime Yim-Talbert,CC,Non-Varsity ,2017,119201,2,2,1,2,2,1,1,1,2, March Zuma (O'Reilly), Atlantis (McGinty), Mythos (Bernotas),
7, 100-Concert Band, Baytown Middle School, TEA:, Baytown, Sarah Hernandez / Taylor Kollmeier,CC,Varsity ,2017,117658,1,2,1,1,2,2,2,2,2, Loyalty (Larry Clark), As Twilight Falls  (Sheldon/ ), Colliding Visions  (Balmages/ ),
8, 100-Concert Band, Baytown Middle School, TEA:, Baytown, Taylor Kollmeier / Sarah Hernandez,CC,Non-Varsity ,2017,117767,1,2,2,2,3,3,3,3, , Sandy Bay March (Brian West), Mystery Ride  (White/ ), Summit Fanfare  (Owens/ ),
9, 100-Concert Band, Berry Miller Junior High School, TEA:, Pearland, Chris Bennett / Heather Massey & Bennett Parsons,CCC,Varsity ,2017,118705,1,1,1,1,1,1,1,1,C, Cyrus the Great (Karl King), Shepherd's Hey  (Grainger/Rogers)," Jocuri Poporale Romanesti (Roumanian Folk Dances) (play movments 1and 6, plus, at least, one additional mvt) (Bartok/Yo Goto)",
