,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3,oops
0, 100-Concert Band, Anson HS, TEA:, Anson," Rob Hartman / Kathryn Grice, Garrett Flippo",AAA,Varsity ,2020,157215, , , , , , , , , , Spirit of '44 (Cotter), Bucimis (17501)  (Lipton), Fireball! (19604)  (Beck),
1, 100-Concert Band, Breckenridge HS, TEA:, Breckenridge, Joseph Firenza / Dane Richardson,AAA,Non-Varsity A,2020,155057, , , , , , , , , , Kitty Hawk March (Edmonson), Maesong (15819)  (Owens), Fortis (17484)  (Gazlay),
2, 100-Concert Band, Breckenridge ISD, TEA:, Breckenridge, Dane Richardson / Joseph Firenza,AAA,Varsity ,2020,155127, , , , , , , , , , Henderson Field (King), In The Shining Of The Stars (273)  (Sheldon)," Moscow, 1941 (15892)  (Balmages)",
3, 100-Concert Band, Brownwood HS, TEA:, Brownwood," David A Lambert / Lesley Lambert, Megan Yeats, Ethan Yeats, William Massey",AAAA,Varsity ,2020,158489, , , , , , , , , , Prestissimo March (King / Swearingen), Deir in De (186)  (Anon. or Trad./Barker), Crest of Nobility (147)  (Sheldon),
4, 100-Concert Band, City View HS, TEA:, Wichita Falls," Terah Shawver / Robert Thomas, Gene Osburn, Vicki Seigler",AAA,Varsity ,2020,154994, , , , , , , , , , Dorchester March (Eric Osterling), On The Kerry Shore (Jack Wild), Kaalin's Flight (Ryan Meeboer),
5, 100-Concert Band, De Leon HS, TEA:, De Leon, Chuck Miller,AA,Varsity ,2020,152518, , , , , , , , , , Darklands March (Randall. D. Standridge), Alpine Meadow (17477)  (Hodges), Synchronized Energy (21566)  (Fhiaras),
6, 100-Concert Band, Eastland HS, TEA:, Eastland," Stephen Cox / Jett Lowrance, Juan Hernandez",AAA,Varsity ,2020,159347, , , , , , , , , , March of the Trolls (Edvard Grieg), In the Center Ring (Robert Sheldon), Foundry (John Mackey),
7, 100-Concert Band, Electra HS, TEA:, Electra, Tristan Willard,AA,Var-Composite ,2020,155467, , , , , , , , , , March Zuma (O'Reilly), Phantom Ship (Del Borgo), Fireball! (Beck),
8, 100-Concert Band, Mineral Wells HS, TEA:, Mineral Wells," Elton Ball / Brittany DeLaVergne, David Baggett",AAAA,Varsity ,2020,156964, , , , , , , , , , Torch of Liberty (King/Swearingen), Blue and Green Music (18199)  (Hazo), Abracadabra (15823)  (Ticheli),
9, 100-Concert Band, Santo HS, TEA:, Santo, Mark Belding / Assistant Julie Worcester,AA,Varsity ,2020,157893, , , , , , , , , , Le Sabre (Concert March) (Eric Osterling), Heaven s Light (15874)  (Reineke), Joy Revisited (16216)  (Ticheli),
10, 100-Concert Band, Stephenville High School, TEA:, Stephenville, Meghan Lockwood,AAAA,Non-Varsity ,2020,158969, , , , , , , , , , Men in Gray (Brahmstedt), Blue and Green Music (18199)  (Hazo), Viva! (20787)  (Wilds),
11, 100-Concert Band, Stephenville HS, TEA:, Stephenville," Michael Childs / Meghan Lockwood, Michel Wimberly", Acc:NA,AAAA,Varsity ,2020,158651, , , , , , , , , , Riders For The Flag (Sousa/Fennell), Noisy Wheels Of Joy (Whitacre)," Symphonic Dance No. 3 ""Fiesta"" (Williams)"
