,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3,oops
0, 100-Concert Band, Bandera High School, TEA:, Bandera," Timothy Howell / Toni Batto, Kris Crowder, Marc Laine",AAA,Varsity ,2014,90745,2,1,2,2,3,2,3,3, , Hosts of Freedom (King/Paynter), Fantasy on an Early American Marching Tune  (Sheldon/ ), Abracadabra  (Ticheli/ ),
1, 100-Concert Band, Bandera High School, TEA:, Bandera," Toni Batto / Kris Crowder, Marc Laine",AAA,Non-Varsity ,2014,90742,3,3,2,3,1,2,2,2, , Hiland March (Bennett/Clark), Blue Ridge Saga  (Swearingen/ ), The Wexford Carol  (McGinty/ ),
2, 100-Concert Band, Boerne High School, TEA:, Boerne, Andy Phillips,AAA,Non-Varsity ,2014,89150,1,1,1,1,2,2,1,2,2, Legacy March (Steve Hodges), Crusade  (Gassi), Medieval Legend  (Story),
3, 100-Concert Band, Boerne High School, TEA:, Boerne, Frank Foster / Andy Phillips,AAA,Varsity ,2014,89302,1,1,1,1,1,1,1,1,A, The Pathfinder of Panama (John Philip Sousa/Frank Byrne), October  (Whitacre/ ), Metal  (Balmages/ ),
4, 100-Concert Band, Brackett High School, TEA:, Brackettville, marvin Willis,A,Var-Composite ,2014,89914,3,4,3,3,3,3,3,3, , March Of The Irish Guard (James Ployhar), Dance Celebration  (Smith/ ), Voodoo Dance  (Del Borgo/ ),
5, 100-Concert Band, Carrizo Springs HS, TEA:, Carrizo Springs, Leo Garza,AAA,Varsity ,2014,90495,1,1,1,1,1,1,1,1,A, The Picadore (Sousa/Balent), A Solemn Prelude  (Barnes/ ), La Bonne Aventure (The Good Adventure)  (La Plante/ ),
6, 100-Concert Band, Carrizo Springs HS, TEA:, Carrizo Springs, Sigifredo Sanchez,AAA,Non-Varsity ,2014,90496,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA, , The Pride of the Lions (Owens), In a French Garden  (Meyer/ ), Adrenaline Engines  (Standridge/ ),
7, 100-Concert Band, Center Point, TEA:, Center Point, Tamara Raatz,A,NVar-Composite ,2014,88978,2,1,2,2,1,1,2,1,2, Crosswinds March (James Swearingen), Ghost Ship (Michael Story), Serengeti Dreams (Robert W. Smith),
8, 100-Concert Band, Charlotte High School, TEA:, Charlotte, Andy Fowler,A,Varsity ,2014,89669,2,3,2,2,2,2,2,2, , Winchester March  (John Edmondson)," Moscow, 1941  (Balmages/ )", Majestica  (Gazlay/ ),
9, 100-Concert Band, Comfort HS, TEA:, comfort, David Evans / Chris Mulliniks,AA,Varsity ,2014,89869,1,2,1,1,2,2,2,2, , Spirit of New Orleans (Paul Murtha), Ye Banks and Braes  (Miller/Strommen), Wind Storm  (O'Reilly/ ),
10, 100-Concert Band, Cotulla High School, TEA:, Cotulla, Jaime Martinez / Marleni Garcia,AA,Varsity ,2014,88565,1,2,1,1,1,2,1,1, , MIlitary Escort Regimental March (Bennet/Swearingen), As Summer Was Just Beginning  (Daehn/ ), Foundry  (Mackey/ ),
