,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3,oops
0, 100-Concert Band, Booker I.S.D., TEA:, Booker, Danyelle Adkins,A,Var-Composite ,2018,131427,1,2,2,2,2,2,2,2, , Spania (David Shaffer), Stratosphere (Dwight Beckham), Pinnacle (Rob Grice),
1, 100-Concert Band, Borger HS, TEA:, Borger, Kevin Kuehler / Nick Mears,AAAA,Varsity ,2018,128561,1,1,1,1,1,1,1,1,A, Peacemaker (King/Swearingen), Arabian Dances  (Balmages), Shenandoah  (Ticheli),
2, 100-Concert Band, Boys Ranch, TEA:, Boys Ranch, Megan Striley / Assistant: Andrew Striley, Acc:None,AA,Var-Composite ,2018,131956,4,4,4,4,2,2,2,2, , Dancing Kites (Chris Bernotas ), Night Fury (Carol Chambers), The Band In The Square (On The 4th Of July) (Pierre Plante)
3, 100-Concert Band, Canadian High School, TEA:, Canadian, Jennifer Webber,AAA,Varsity ,2018,131731,1,1,1,1,1,1,1,1,A, March of the Belgian Paratroopers (Leemans Arr. Swearingen), Heaven's Light  (Reineke), American Riversongs  (La Plante),
4, 100-Concert Band, Childress, TEA:, Childress, Robert Frick / Carla Sparks,AAA,Varsity ,2018,129769,1,2,1,1,3,2,3,3,1, Knights of Dunvegan  (Meyer), Amazing Grace  (Edmondson), Zia Zia! (Claude T. Smith),
5, 100-Concert Band, Clarendon High School, TEA:, Clarendon, John Stacy,AA,Varsity ,2018,132311,3,3,3,3,1,2,2,2, , Odyssey (Branchfield), Mini Suite (Gould), El Conquistador (Owens and Williams),
6, 100-Concert Band, Claude High School, TEA:, Claude, Shelley Thornton,AA,Varsity ,2018,131800,1,1,1,1,1,1,1,1,A, March Zuma (John O'Reiley), Colliding Visions  (Balmages), Armory  (Standridge),
7, 100-Concert Band, Dalhart High School, TEA:, Dalhart," Jim Paslay / Nicole Paslay, Josh Bell",AAAA,Varsity ,2018,129348,1,1,1,1,2,2,2,2,1, XIT March (B.J. Brooks), Lullaby to the Moon  (Balmages), Foundry  (Mackey),
8, 100-Concert Band, Dimmitt, TEA:, Dimmitt, Joshua Rumbaugh / Inez Rodriguez,AAA,Varsity ,2018,129910,2,3,3,3,4,3,3,3, , Dorian Chant  (Calhoun), Danza de Espana  (Chambers), Ten Marches in Two Minutes (Loest),
9, 100-Concert Band, Friona High School, TEA:, Friona," Chris Rackley / Benjamin Monk, John Bonner",AAA,Varsity ,2018,130001,1,1,1,1,1,1,1,1,B, March of the Irish Guard (Ployhar), Black Forest Overture  (Sweeney), Contempo  (Story),
