,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3,oops
0, 100-Concert Band, Bandera High School, TEA:, Bandera," Timothy Howell / Toni Batto, Travis Elrod, Marc Laine",AAAA,Varsity ,2015,100086,1,1,2,1,1,1,2,1,B, Under the Double Eagle (Wagner/Glover), Heaven's Light  (Reineke/ ), Joy Revisited  (Ticheli/ ),
1, 100-Concert Band, Bandera High School, TEA:, Bandera," Toni Batto / Tim Howell, Travis Elrod, Marc Laine",AAA,Non-Varsity ,2015,100091,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA, , Pompeii Unearthed (Nowlin), Lullabye  (Standridge/ ), Fortis  (Gazlay/ ),
2, 100-Concert Band, Boerne High School, TEA:, Boerne, Andy Phillips / Frank Foster,AAA,Non-Varsity ,2015,98364,1,1,1,1,1,1,1,1,C, March Esprit (Gorham), Kenya Contrasts  (Himes/ ), Portrait of a Clown  (Ticheli/ ),
3, 100-Concert Band, Boerne High School, TEA:, Boerne, Frank Foster / Andy Phillips,AAAA,Varsity ,2015,97330,1,1,1,1,1,1,1,1,A, The Gallant Seventh  (Sousa/Bourgeois), Amazing Grace  (Ticheli/ ), Havendance  (Holsinger/ ),
4, 100-Concert Band, Brackett High School, TEA:, Brackettville, marvin Willis,AA,Var-Combined ,2015,100208,3,3,3,3,3,3,3,3, , March Bristol (Edmondson), Challenger Point (Timothy Johnson), Russian Folk Dance (Elena Roussanova Lucas),
5, 100-Concert Band, Carrizo Springs HS, TEA:, Carrizo Springs," Leo Garza / Adolfo Guzman, Sigifredo Sanchez, Lura Stevens",AAAA,Varsity ,2015,99786,1,1,1,1,1,1,2,1,A, Hall of Fame (Olivadoti/Moss), Blue and Green Music  (Hazo/ ), La Madre de los Gatos  (Beck/ ),
6, 100-Concert Band, Carrizo Springs HS, TEA:, Carrizo Springs," Sigifredo Sanchez / Leo Garza, Adolfo Guzman, Lura Stevens",AAAA,Non-Varsity ,2015,99793,2,2,2,2,2,1,2,2, , Gateway March (Osterling), Courtlandt County Festival (Owens/ )," Moscow, 1941  (Balmages/ )",
7, 100-Concert Band, Center Point, TEA:, Center Point, Tamara Raatz,AA,Non-Varsity A,2015,97644,1,2,1,1,4,1,1,1,B, Darklands March (Randall Standridge), Mystery Ride (White), Distant Horizons (Sweeney),
8, 100-Concert Band, Charlotte H.S., TEA:, Charlotte, Jose A Villarreal,AA,Var-Composite ,2015,99273,2,2,3,2,2,1,2,2, , March Zuma (O'Reilly), Canticle  (Wagner/ ), Adrenaline Engines  (Standridge/ ),
9, 100-Concert Band, Comfort HS, TEA:, Comfort, David Evans / Chris Mulliniks,AAA,Varsity ,2015,99365,1,1,2,1,2,1,2,2,1, March Esprit (David Gorham), As Twilight Falls  (Sheldon/ ), Japanese Pictures  (Mixon/ ),
10, 100-Concert Band, Cotulla High School, TEA:, Cotulla," Francisco C Ramirez Jr / Jaime Martinez, Marleni Garcia, Elio Ramirez",AAA,Non-Varsity ,2015,99421,2,2,3,2,2,1,2,2, , WInchester March (Edmunson), River of Dreams  (Lopez/ ), Shalom Chaverim  (Johnson/ ),
11, 100-Concert Band, Cotulla High School, TEA:, Cotulla," Jaime Martinez / Marleni Garcia, Frank Ramirez, Elio Ramirez",AAA,Varsity ,2015,98709,2,1,1,1,2,1,1,1,A, Pan American Spanish March (King/Clark), Shenandoah  (Ticheli/ ), Overture for Winds  (Carter/ ),
12, 100-Concert Band, Crystal City High School, TEA:, Crystal City," Jose Luis Honstein / Nathan Ascano, Jason Jung, Arturo Villegas Jr.",AAAA,Varsity ,2015,100142,1,1,1,1,1,1,1,1,A, L'Inglesina (D. Delle Cese), First Suite in Eb for Military Band (play mvt 1) (Holst/Fennell), Satiric Dances (play mvt 3) (Dello Joio/ ),
13, 100-Concert Band, D'Hanis HS, TEA:, D'hanis, Chris Castro,AA,Var-Composite ,2015,100342,2,2,1,2,3,3,2,3, , Dance Celebration ( Smith ), Shenandoah ( Smith/Story ), Saddles and sabres (Eric Osterling),
14, 100-Concert Band, Devine High School, TEA:, Devine, Jeff Miller,AAAA,Varsity ,2015,97821,1,2,2,2,2,2,3,2, , Torch of Liberty (Karl King/ James Swearingen), Appalachian Morning  (Sheldon/ ), La Madre de los Gatos  (Beck/ ),
15, 100-Concert Band, Dilley High School, TEA:, Dilley, Terri Robertson / Jordan Vaught,AAA,Var-Composite ,2015,99040,1,1,1,1,2,2,2,2,1, Rough Riders March (King/Sweeney), In The Shining Of The Stars  (Sheldon/ ), Colliding Visions  (Balmages/ ),
16, 100-Concert Band, Fredericksburg High School, TEA:, Fredericksburg," John Rauschuber / James Buxton, Dani Rauschuber, Jason Younts, Brad Bryant, Michael Gause",AAAA,Varsity ,2015,97659,1,1,1,1,1,1,1,1,A, National Emblem March  (Bagley/Fennell), Strange Humors  (Mackey), Give Us This Day (play all) (Maslanka),
17, 100-Concert Band, Fredericksburg High School, TEA:, Fredericksburg," John Rauschuber / Michael Gause, James Buxton, Dani Rauschuber, Jason Younts, Brad Bryant",AAAA,Sub Non-Varsity ,2015,99718,1,2,1,1,2,3,2,2,1, Infinity Concert March (Curnow), Dance Celebration  (Smith), Atlantis  (McGinty),
18, 100-Concert Band, Fredericksburg HS, TEA:, San Antonio," James Buxton / Brad Bryant, John Rauschuber, Dani Rauschuber, Jason Younts, Michael Gause",AAAA,Non-Varsity ,2015,99041,2,2,2,2,1,1,1,1,2, United Nations (King/Swearingen), Prelude to Act I (from La Traviata)  (Verdi/Falcone), I Am  (Boysen),
19, 100-Concert Band, Harper High School, TEA:, Harper, Charles H. Sander / Amanda Cowan,AA,Var-Composite ,2015,98835,1,1,1,1,1,1,1,1,A, Butterfly's Ball  (Fraley/ ), Acrostic Song  (Del Tredici/Spede), El Capitan (Sousa/Balent),
20, 100-Concert Band, Hondo High School, TEA:, Hondo," Leon Steward / Clint Marchese, Joshua Chessher",AAAA,Varsity ,2015,98157,2,1,1,1,1,1,1,1,A, Circus Days (King/Schissel)," Dedicatory Overture (Williams, Clifton)"," Chant & Jubilo (McBeth, Francis W.)",
21, 100-Concert Band, Hondo High School, TEA:, Hondo," Leon Steward / Joshua Chessher, Clint Marchese",AAAA,Non-Varsity ,2015,98160,1,1,1,1,2,1,1,1,C, Bayview March (Gorham), Crusade  (Gassi/ ), Exhortation  (Gazlay/ ),
22, 100-Concert Band, Ingram Tom Moore, TEA:, Ingram, Douglas Johnson,AAA,Var-Composite ,2015,100279,2,2,1,2,1,1,1,1,1, March of Honor (), Pavane (Ravel/Smith), Contrasto Grosso (de Haan),
23, 100-Concert Band, Jourdanton High School, TEA:, Jourdanton, Nicholas Flores / Ryan Lovell,AAAA,Non-Varsity ,2015,99496,2,2,2,2,1,1,1,1,2, The Big Cage (King/Clover), In the Shining of the Stars (Sheldon), Steel (Standridge),
24, 100-Concert Band, Jourdanton High School, TEA:, Jourdanton," Babatunde I. Onibudo / Mr. Ryan Lovell, Mr. Nicholas Flores",AAAA,Varsity ,2015,99359,1,1,1,1,1,1,1,1,A, Valley Forge March (King/Swearingen), Folk Dances  (Shostakovich/Reynolds), Third Suite  (Jager/ ),
25, 100-Concert Band, Junction HS, TEA:, Junction, John Martinez,AA,Var-Composite ,2015,97902,1,1,1,1,1,1,1,1, , The Streets of Madrid (John Moss), Heroes Triumphant  (Owens/ )," Moscow, 1941  (Balmages/ )",
26, 100-Concert Band, La Pryor High School, TEA:, La Pryor, Joe Martinez,AA,Varsity ,2015,98766,2,2,2,2,1,1,1,1,1, Zacatecas (Mexican March) (Codina/Balent), They Led My Lord Away (Gordon/Allen), Joy  (Frank Ticheli),
27, 100-Concert Band, Lytle, TEA:, Lytle," Mark Fender / MJ Robles, Marco Reyes", Acc:na,AAAA,Varsity ,2015,98175,2,1,1,1,1,1,1,1,B, Darklands March (Randall D. Standridge), Abracadabra  (Ticheli/ ), Quintology  (Meyer/ )
