,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3,oops
0, 100-Concert Band, Caddo Mills Middle School, TEA:, Caddo Mills, Katie Reeves / Arthur Galope,CC,Varsity ,2017,121915,2,1,2,2,2,3,2,2, , Spitfire (Concert March) (Michael Story), Japanese Pictures (Kevin Mixon), Crusade (Vince Gassi),
1, 100-Concert Band, Canton Jr. High, TEA:, Canton," Kris Still / Chris Downs, Kim Yeager and Mike Bartley", Acc:NA,CC,Varsity ,2017,124118,1,1,1,1,2,1,1,1,C, Cascadia Celebration  (Steven Hodges), Two British Folk Songs  (Elliot Del Borgo), El Conquistador (William Owens)
2, 100-Concert Band, Commerce Middle School, TEA:, Commerce, Elizabeth Bialecki,C,Varsity ,2017,121945,2,1,2,2,2,1,2,2, , Heroes Triumphant  (Owens/ ), Big Sky Round-Up  (Sheldon/ ), The Lone Eagle March (John Edmondson),
3, 100-Concert Band, Crandall Middle School, TEA:, Crandall, Greg Hamilton,CC,Varsity ,2017,124245,3,3,2,3,3,3,3,3, , Westchester March (Swearingen), Madrigal for Band  (McGinty), Crest of Nobility  (Sheldon),
4, 100-Concert Band, Crandall Middle School, TEA:, Crandall, Jason Bowie,CC,Sub Non-Varsity ,2017,124703,3,3,2,3,3,3,2,3, , March Royale (Mark Williams), Crusade (Vince Gassi), Dance Celebration (Robert W. Smith),
5, 100-Concert Band, Crandall Middle School, TEA:, Crandall, Nicole Stovall,CC,Non-Varsity ,2017,124592,3,3,2,3,2,2,2,2, , The Jolly Coppersmith (Carl Peter/Andrew Balent), Ayrshire Portrait  (Michael Story), Nottingham Castle (Larry Daehn),
6, 100-Concert Band, Edgewood Middle School, TEA:, Edgewood, Bennett Potter,C,Varsity ,2017,120858,3,2,3,3,2,2,3,2, , Macarena (Monterde/ arr. by Michael Story), Serengeti Dreams  (Smith/ ), The Band in the Square on the Fourth of July  (LaPlante/ ),
7, 100-Concert Band, Eustace Middle School, TEA:, Eustace, Crystal Heidle / Todd Felty,C,Varsity ,2017,122081,1,1,1,1,1,1,1,1,C, Stonewood (Paul Curnow), Phantom Ship  (Del Borgo/ ), Dance Celebration  (Smith/ ),
8, 100-Concert Band, Grand Saline Middle School, TEA:, Grand Saline, Jenny Bartley / Kyle White,C,Varsity ,2017,123945,1,1,1,1,1,1,1,1,C, Forward March (Murtha), In The Bleak Midwinter  (Holst/Bullock), Colliding Visions  (Balmages/ ),
9, 100-Concert Band," Herman Furlough, Jr. Middle School", TEA:, Terrell, David Wright,CC,Varsity ,2017,121718,2,1,2,2,2,2,2,2, , Joy (Franck Ticheli)," Moscow, 1941 (Brian Balmages)", Swashbuckler's March (Mark Williams),
