,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3,oops
0, 100-Concert Band,  Sterling High School, TEA:, Baytown, Brad Comeaux / Maggie Denton and Brent Gibson, Acc:N/A,AAAAAA,Varsity ,2018,128984,3,2,2,2,3,3,3,3, , His Honor (Henry Fillmore), Hymn for the Innocent (Julie Giroux), Noisy Wheels of Joy (Eric Whitacre)
1, 100-Concert Band,  Sterling High School, TEA:, Baytown," Maggie Denton / Brad Comeaux, Brent Gibson",AAAAAA,Non-Varsity ,2018,129019,2,1,2,2,3,2,3,3, , Lexington March (King/Swearingen), Blue and Green Music  (Hazo), Sparks  (Balmages),
2, 100-Concert Band, Barbers Hill HS, TEA:, Mont Belvieu," Andrew Kier / Kevin Stone, David Johnson, and Sebastian Lopez",AAAAA,Sub Non-Varsity B,2018,139329,1,1,1,1,2,2,3,2,2, Brandy Station March (John Edmondson), Danza de Espana (Carol Brittin Chambers), Japanese Pictures (Kevin Mixon),
3, 100-Concert Band, Barbers Hill HS, TEA:, Mont Belvieu," David Johnson / Kevin Stone, Sebastian Lopez and Andrew Kier",AAAAA,Non-Varsity A,2018,139310,2,1,1,1,1,1,2,1,C, The Rifle Rangers (K.L. King), Rippling Watercolors (Brian Balmages), Concert Variations (Claude T. Smith),
4, 100-Concert Band, Barbers Hill HS, TEA:, Mont Belvieu," Kevin Stone / David Johnson, Sebastian Lopez, Andrew Kier",AAAAA,Varsity ,2018,139308,1,1,1,1,1,1,1,1,A, The Big Cage (Karl King), Elegy for a Young American (Lo Presti), Red Rock Mountain (Galante),
5, 100-Concert Band, Barbers Hill HS, TEA:, Mont Belvieu," Sebastian Lopez / Kevin Stone, David Johnson and Andrew Kier",AAAAA,Sub Non-Varsity A,2018,139309,2,2,2,2,1,2,1,1,2, Coast Guards (Karl King), Down by the Salley Gardens (Sweeney), Sketches of Canada (Story),
6, 100-Concert Band, Baytown Lee HS, TEA:, Baytown," Cassie Smith / Robert Poulin, Stefan Ice",AAAAA,Non-Varsity ,2018,139066,1,1,2,1,2,2,3,2,2, Darklands March (Standridge), Danza de Espana (Chambers), Japanese Pictures (Mixon),
7, 100-Concert Band, Baytown Lee HS, TEA:, Baytown, Robert Poulin / Cassie Smith - Stefan Ice,AAAAA,Varsity ,2018,139316,2,2,2,2,2,2,2,2, , El Relicario (Padilla arr: Longfield), Undertow  (Mackey), Variations on a Korean Folk Song  (Chance),
8, 100-Concert Band, Channelview High School, TEA:, Channelview, Alexa Thibodeaux / Tyler Worley,AAAAAA,Non-Varsity ,2018,139428,1,2,2,2,1,2,1,1,2, La Banda Nascente (Frederick Fennell), Maiden Voyage  (Mier), Polka from The Bartered Bride  (Smetana/Parks),
9, 100-Concert Band, Channelview High School, TEA:, Channelview," Tyler Worley / Aaron Allison, Alexa Thibodeaux",AAAAAA,Sub Non-Varsity A,2018,137728,1,2,2,2,1,2,1,1,2, Winchester March (Edmonson), Fantasy on an Early American Marching Tune  (Sheldon), Joy Revisited  (Ticheli),
10, 100-Concert Band, Channelview HS, TEA:, Channelview," Aaron Allison / Alexa Thibodeaux, tyler Worley",AAAAAA,Varsity ,2018,136583,1,1,2,1,1,2,1,1,A, On the Mall (Goldman/Lisk), Shepherd's Hey  (Grainger/Rogers), March To The Scaffold  (Berlioz/Rogers/Patterson),
11, 100-Concert Band, Channelview HS, TEA:, Channelview," Aaron Allison / Tyler Worley, Alexa Thibodeaux",AAAAAA,Sub Non-Varsity B,2018,136585,2,1,2,2,3,3,3,3, , Pride of the Band Brigade (Seward), Butterfly's Ball  (Fraley), La Rejouissance  (Handel/Williams),
12, 100-Concert Band, Dawson High School, TEA:, Pearland," Ryan Agard / Nathan Coronado, Robert Fish",AAAAAA,Varsity ,2018,139342,1,1,1,1,1,1,1,1,A, Sea Songs  (Knox), Symphony in Bb for Band (play at least one mvt) (Hindemith), The Melody Shop (Karl King/Andrew Glover),
13, 100-Concert Band, Dawson High School, TEA:, Pearland," Nathan Coronado / Ryan Agard, Robert Fish",AAAAAA,Non-Varsity ,2018,139344,1,1,2,1,1,1,1,1,C, A Jubilant Overture  (Reed), American Civil War Fantasy  (Jerry Bilik), Liberty Bell March (Sousa/Brion & Schissel),
14, 100-Concert Band, Dawson High School, TEA:, Pearland," Robert Fish / Ryan Agard, Nathan Coronado",AAAAAA,Sub Non-Varsity ,2018,139341,1,1,1,1,2,2,1,2,2, March of the Buccaneers (Victor Flowers), Latin Folk Song Trilogy  (Himes), Lightning Field  (Mackey),
15, 100-Concert Band, Deer Park High School, TEA:, Deer Park, Gary Hebert / Gene Cumpian and Paul Parkan,AAAAAA,Varsity ,2018,139210,1,2,1,1,1,1,1,1,A, Masquerade Suite (Halvorsen/Noble), Traveler (rental) (Maslanka)," March from ""A Little Suite"" (Arnold/Sumner)",
16, 100-Concert Band, Deer Park High School, TEA:, Deer Park," Gene Cumpian / Gary Hebert, Paul Parkan",AAAAAA,Sub Non-Varsity A,2018,139209,1,1,1,1,1,2,2,2,2, Brave Spirit  (Standridge), Of Emerald Shires (play all) (Myers), Espanola (Lopez),
17, 100-Concert Band, Deer Park High School, TEA:, Deer Park," Paul Parkan / Gary Hebert, Gene Cumpian",AAAAAA,Non-Varsity ,2018,139199,2,1,2,2,1,1,1,1,2, Big Four March (King/Swearingen), Brook Green Suite (play mvt 1 & one other) (Holst/Curnow), Imaginarium  (Standridge),
18, 100-Concert Band, Dobie High School, TEA:, Houston, Doug Eger,AAAAAA,Non-Varsity ,2018,137691,1,2,2,2,2,1,1,1,2, Go Galop (Henry Fillmore), The Wearing of the Green  (Anderson/Wagner), Concord  (Grundman),
19, 100-Concert Band, Dobie High School, TEA:, Houston," Doug Eger / Kevin Erickson, Clay McNeill",AAAAAA,Sub Non-Varsity ,2018,137696,2,1,2,2,1,1,1,1,2, March of the Buccaneers (Victor Flowers), The Rowan Tree  (Standridge), American Riversongs  (La Plante),
20, 100-Concert Band, Dobie High School, TEA:, Houston, Kevin Erickson,AAAAAA,Varsity ,2018,137719,1,1,1,1,1,1,1,1,A, El Capitan (Sousa), Overture to School for Scandal  (Barber/Hudson)," Symphonic Dances, Op. 45, Mvt. III  (Rachmaninoff/Lavender)",
21, 100-Concert Band, Goose Creek Memorial HS, TEA:, Baytown," Lisa Hughes / Shawn Schultz, Joshua Haggerty",AAAAAA,Non-Varsity ,2018,139304,2,2,1,2,3,3,4,3, , Military Escort (Harold Bennet/James Swearingen), Blue Ridge Reel  (Balmages), Imaginarium  (Standridge),
