,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3,oops
0, 100-Concert Band, Corbett JH (SCUCISD), TEA:, Schertz, Lauren York / Corey Barker,CCC,Non-Varsity ,2017,117712,1,1,1,1,2,1,2,2,2, Milestone March (Gary Gazlay), Skylight (Steve Hodges), Mystery Ride (Terry White),
1, 100-Concert Band, Corbett JH (SCUCISD), TEA:, Schertz, Lauren York / Corey Barker,CCC,Sub Non-Varsity A,2017,117691,1,2,2,2,3,2,2,2, , Infinity (Concert March) (James Curnow), Courtlandt County Festival (Owens/ ), Fortis (Gary Gazlay),
2, 100-Concert Band, Corbett JH (SCUCISD), TEA:, Universal City, Corey Barker / Lauren York,CCC,Sub Non-Varsity ,2017,117713,2,2,1,2,2,1,1,1,2, Mount Royal March (John Edmonson), Crusade (Vince Gassi), Corps of Discovery (William Owens),
3, 100-Concert Band, Corbett JH (SCUCISD), TEA:, Universal City, Corey Barker / Lauren York,CCC,Varsity ,2017,117711,1,1,1,1,1,1,1,1,C, Genius (March) (Bennett/Clark), Choreography (Sheldon/ ), Our Kingsland Spring (Hazo/ ),
4, 100-Concert Band, Dobie JH (SCUCISD), TEA:, Cibolo, Russell Barbee,CCC,Non-Varsity ,2017,117692,2,2,1,2,1,1,1,1,2, St. Petersburg March (Johnnie Vinson), Let all Mortal Flesh Keep Silence  (McGinty/ ), Barbarossa  (Himes/ ),
5, 100-Concert Band, Dobie JH (SCUCISD), TEA:, Cibolo, William Daniel,CCC,Varsity ,2017,117690,1,1,1,1,1,1,1,1,C, Torch of Liberty (King/Swearingen), Colliding Visions  (Balmages/ ), Steel  (Standridge/ ),
6, 100-Concert Band, Dobie JH (SCUCISD), TEA:, Cibolo, William Daniel,CCC,Sub Non-Varsity ,2017,117689,1,1,1,1,1,1,1,1,D, Colonel Bogey (Kenneth Alford/Mark Williams)," Jeannette, Isabella  (Ryden/ )", Heroes Triumphant  (Owens/ ),
7, 100-Concert Band, Harris Academy, TEA:, San Antonio, Raul Escobar / Amy Plazek,CC,Non-Varsity ,2017,120914,2,2,1,2,1,1,1,1,2,  (Owens), Sakura  (Story/ ), Two Minute Symphony  (Margolis/ ),
8, 100-Concert Band, Harris MS (SAISD), TEA:, San Antonio, Amy Plazek / Raul Escobar,CC,Varsity ,2017,120658,1,1,1,1,1,1,1,1,C, Fighting Falcon March (Todd Stalter), In a Quiet Place  (Calhoun/ ), Fireball!  (Beck/ ),
9, 100-Concert Band, Hawthorne Academy (SAISD), TEA:, San Antonio, Victor M Gomez / Joseph Menditto,C,Non-Varsity ,2017,120920,1,2,2,2,2,2,1,2, , Atlantis (McGinty), Distant Horizons (Sweeney), Kitty Hawk March (Edmondson),
10, 100-Concert Band, Heritage MS (East Central ISD), TEA:, San Antonio, Donald Lacy / Joseph McKelvey,CCC,Non-Varsity ,2017,117859,1,1,1,1,2,2,2,2,2, Mountainbrook March (Akey), Elizabethan Dance  (Williams), Dance Celebration  (Smith),
11, 100-Concert Band, Heritage MS (East Central ISD), TEA:, San Antonio, Joseph McKelvey / Donald Lacy IV,CCC,Varsity ,2017,117860,1,1,1,1,1,1,1,1,C, Crosswinds March (Swearingen), Fields of Clover  (Standridge), Black Forest Overture  (Sweeney),
12, 100-Concert Band, Irving MS (SAISD), TEA:, San Antonio, Alysia J Gist,CC,Varsity ,2017,120929,2,2,2,2,2,3,2,2, , Rough Riders Galop- March (Karl King), Crest of Nobility (Sheldon), Armory (Standridge),
13, 100-Concert Band, Judson MS (Judson ISD), TEA:, Converse, Ian Anderson / Ruben Escamilla, Acc:n/a,CCC,Non-Varsity ,2017,117595,2,2,2,2,1,2,1,1,2, Wedgewood March (William Owens), Voodoo Dance (Elliot Del Borgo), Dance Celebration (Smith/ )
14, 100-Concert Band, Judson MS (Judson ISD), TEA:, Converse, Ruben Escamilla / Ian Anderson,CCC,Varsity ,2017,117594,1,1,1,1,2,1,1,1,C, Torch of Liberty March (King/Swearingen), Fireball!  (Beck/ ), Blue Ridge Reel  (Balmages/ ),
15, 100-Concert Band, Kirby MS (Judson ISD), TEA:, San Antonio, Karlos Elizondo,CC,Varsity ,2017,120502,1,3,2,2,3,2,2,2, , March of the Irish Guard (James D. Ployhar), Ghost Ship  (Michael Story ), Black Forest Overture  (Michael Sweeney),
16, 100-Concert Band, Kitty Hawk (Judson ISD), TEA:, Universal City, Lacy Lansford,CCC,Varsity ,2017,120223,1,1,2,1,1,1,1,1,C, Japanese Pictures  (Mixon/ ), Journey Down Niagara  (Tucker/ ), Darklands March (Standridge),
17, 100-Concert Band, Kitty Hawk MS, TEA:, Universal City," Kendal Tucker / Lacy Lansford, Jeremy Logan",CCC,Non-Varsity ,2017,121199,1,1,1,1,2,1,1,1,D, Synergy March  (William Owens), Odyssey  (Branchfield/ ), Majestica (Gary Gazlay),
18, 100-Concert Band, Legacy MS (East Central ISD), TEA:, San Antonio, Brian Beasley / Shelly Beasley,CCC,Varsity ,2017,117998,2,1,1,1,2,1,1,1,C, American Spirit March (Higgins), Shepherd's Hey  (Traditional/Roszell), Danza de Espana  (Chambers),
19, 100-Concert Band, Longfellow MS (SAISD), TEA:, San Antonio," George Tullos / Ms. Alma Perez, Mr. Jonah Bahta",CC,Varsity ,2017,120941,1,2,1,1,1,1,1,1,C, March Of The Belgian Paratroopers (Pierre Leemans/James Swearingen), Colliding Visions  (Balmages/ ), West Highlands Sojourn  (Sheldon/ ),
20, 100-Concert Band, Longfellow MS (SAISD), TEA:, San Antonio," Jonah Bahta / George Tullos, Alma Perez",CC,Non-Varsity ,2017,120905,2,1,2,2,3,3,2,3, ," ""Synergy"" March (Owens/)", Elizabethan Dance  (Williams/ ), Exhortation  (Gazlay/ ),
21, 100-Concert Band, Lowell MS (SAISD), TEA:, San Antonio, Ken Jury,CC,Varsity ,2017,120953,2,3,2,2,3,3,2,3, , Kensington March (John Edmondson), Colliding Visions (Brian Balmages), Mystery Ride (Terry White),
22, 100-Concert Band, McAuliffe Middle School, TEA:, San Antonio, Maribel Moreno / Ellis Kilgore,CC,Non-Varsity ,2017,120877,2,2,2,2,3,2,2,2, , March of the Aliens (Barrie Gott), Ye Banks and Braes O' Bonnie Doon  (Anon. or Trad./Sweeney), Serengeti Dreams  (Smith/ ),
23, 100-Concert Band, McAuliffe MS ( Southwest ISD), TEA:, San Antonio," Ellis Kilgore / Ellis Kilgore, Maribel Moreno",CC,Varsity ,2017,120883,1,1,1,1,2,1,2,2,2, The Band in the Square on the Fourth of July (La Plante), Colliding Visions (Balmages), Connemara Sketches (Osborne),
24, 100-Concert Band, McNair MS (Southwest ISD), TEA:, Castroville, Ramsey Hanson / Alejandra Telles,CC,Varsity ,2017,120662,3,1,1,1,1,1,1,1,C, Beautiful River  (Lowry/Chambers), Cumberland Cross  (Strommen/ ), El Capitan (Sousa / Brion & Schissel),
25, 100-Concert Band, Metzger Middle School, TEA:, San Antonio, Bryant Aynes / John Robertson,CC,Non-Varsity ,2017,117633,1,1,1,1,1,1,1,1,D, Dance Celebration  (Smith ), Nottingham Castle  (Daehn), March of the Scots Guards (Foster),
26, 100-Concert Band, Metzger Middle School, TEA:, San Antonio, John Robertson / Bryant Aynes,CC,Varsity ,2017,117632,1,1,1,1,2,1,1,1,C, Mountain Dance  (Kiefer/ ), Sketches of Canada (play all) (Story/ ), Mighty Mite March (Mesang),
27, 100-Concert Band, Page MS (SAISD), TEA:, San Antonio, Jason Paul Hufft,CC,Varsity ,2017,121198,2,2,2,2,3,3,2,3, , Plaza de Toros (Michael Story), Colliding Visions (Brian Balmages), Nottingham Castle (Larry Daehn),
