,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3,oops
0, 100-Concert Band, Abilene High School, TEA:, Abilene, Michelle Lessing,AAAAA,Non-Varsity ,2011,65543,2,1,2,2,2,2,2,2, , Shenandoah  (Ticheli), Campbell River Sketches  (Williams), Chimes of Liberty (Goldman/Custer),
1, 100-Concert Band, Abilene High School, TEA:, Abilene, Paul Walker,AAAAA,Varsity ,2011,65523,1,1,1,1,1,1,1,1,A, George Washington Bicentennial March (Sousa/Fennell), Eastern Intermezzo  (Grainger/Warshaw), Ride  (Hazo),
2, 100-Concert Band, Albany High School, TEA:, Albany, John Stockdale,A,Varsity ,2011,67683,2,2,1,2,2,3,2,2, , Fantasy On An Irish Air  (Saucedo), Two Minute Symphony (Margolis), The Regent (Olivadoty),
3, 100-Concert Band, Baird High School, TEA:, Baird, Donna Ronquillo,A,Var-Combined ,2011,60676,2,2,2,2,2,3,2,2, , Sea Song Trilogy  (McGinty), Theme and Variations  (Broege), March of The Irish Guard (james Ployhar),
4, 100-Concert Band, Cisco High School, TEA:, Cisco, Jennifer Webber,AA,Var-Composite ,2011,64837,1,1,1,1,1,1,2,1,B," March of the Trolls from Lyric Suite, Op. 54 (Edvard Grieg/Brian Beck)", Abracadabra  (Ticheli), Twilight in the Wilderness  (Tucker),
5, 100-Concert Band, Clyde High School, TEA:, Clyde, David Waldo / Bruce Morgan, Acc:none,AA,Varsity ,2011,67191,1,1,2,1,2,2,2,2,1, Rough Riders (King/Swearingen), As Summer Was Just Beginning  (Daehn), Flight of Eagles  (Del Borgo)
6, 100-Concert Band, Cooper High School, TEA:, Abilene, Clay Johnson,AAAAA,Varsity ,2011,65285,1,1,1,1,1,1,1,1,A, Chester Overture for Band  (Schuman), With Heart and Voice  (Gillingham), Esprit De Corps (),
7, 100-Concert Band, Cooper High School, TEA:, Abilene, Patrick Stevenson,AAAAA,Sub Non-Varsity A,2011,65287,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA, , Kentucky 1800  (Grundman), Abracadabra  (Ticheli), Alamo March (King/Swearingen),
8, 100-Concert Band, Cooper High School, TEA:, abilene, pearl owens,AAAAA,Non-Varsity ,2011,65965,1,2,2,2,1,1,1,1,2, March of the Belgian Paratroopers (Leemans), Nemu-Susato  (Van der Roost), Tres Danzas de Mexico (play one mvt) (Rhoads),
9, 100-Concert Band, Eula High Scool, TEA:, Clyde, Wretha Wagner,A,Var-Composite ,2011,68118,1,1,1,1,2,2,3,2,1, The Dark Crusader (Donald Josuweit), Ming Court  (Pitter), Crusade  (Gassi),
10, 100-Concert Band, Hawley High School, TEA:, Hawley, Freddy Verastegui,AA,Varsity ,2011,67299,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA, , Circus Days  (K.L. King/Schisssel), Contempo (Michael Story), Atlantis (Anne McGinty),
11, 100-Concert Band, Jim Ned High School, TEA:, Tuscola," Jeff Estes / Carl Hooper, Mike Brady",AA,Varsity ,2011,65701,1,1,1,1,1,1,1,1,A, The Trombone King (King/Paynter), On a Hymnsong of Philip Bliss (Holsinger), Brookshire Suite  (Barnes),
12, 100-Concert Band, Merkel High School, TEA:, Merkel, Ricky Kyker / Jett Lowrance,AA,Varsity ,2011,65674,2,2,1,2,2,3,3,3, , March Of The Irish Guard (Ployhar), Crusade  (Gassi), River of Dreams  (Lopez),
13, 100-Concert Band, Roby CISD, TEA:, Roby, Shane Faucett,A,Non-Varsity ,2011,68125,2,3,2,2,2,2,3,2, , The Dark Crusader (Josuweit), Theme and Variations  (Broege), Chester  (Billings/Tolmage/Osterling),
14, 100-Concert Band, Roscoe Collegiate High School, TEA:, Roscoe, Devin Turk,A,Var-Composite ,2011,61441,2,3,3,3,3,2,3,3, , Valley Forge March (Edmondson), A Joyful Journey  (Sheldon), Two Minute Symphony  (Margolis),
15, 100-Concert Band, Rotan, TEA:, Rotan, Matthew Gudino,A,Non-Varsity ,2011,68060,3,2,3,3,2,2,2,2, , Celebration March (Bob Cotter), Canon of Peace  (Jennings), Starship  (O'Reilly),
16, 100-Concert Band, Sweetwater HS, TEA:, Sweetwater, Steven Nazworth / Lynette Huck,AAA,Varsity ,2011,64275,1,1,1,1,1,1,2,1,B, March of the Belgian Paratroopers (Leemans/Swearingen), In The Shining Of The Stars  (Sheldon), Songs Of The Whalemen  (Del Borgo),
17, 100-Concert Band, Wylie High School, TEA:, Abilene, Luke McMillan,AAA,Non-Varsity ,2011,65779,1,1,1,1,1,1,1,1,C,  Songs of Old Kentucky  (Karrick), Kenya Contrasts  (Himes), La Banda Nascente (Sbraccia),
18, 100-Concert Band, Wylie High School, TEA:, Abilene, Mike Lunney,AAA,Varsity ,2011,65114,1,1,1,1,1,1,1,1,A, The Trombone King (Karl King/Paynter), Lux Arumque  (Whitacre), Northern Lights (Aurora Borealis) (William Owens),
