,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3,oops
0, 100-Concert Band, Bellaire High School, TEA: 101912002, Bellaire, Bill Waltemath / Zachary Luftop, Acc:N/A,AAAAAA,Varsity ,2022,172298,1,2,1,1,3,3,2,3,1, Euphoria (17584)  (Frantzen), Nurture (20745)  (Fairlie), Rough Riders (King)
1, 100-Concert Band, Cinco Ranch High School, TEA: 101914007, Katy, Ray Jones / Rory Davis and Danny Rivera,AAAAAA,Varsity ,2022,177888,1,1,1,1,1,1,1,1,A, Overture to Candide (457)  (Bernstein/Grundman or Beeler), Blue Shades (600)  (Ticheli), Riders For The Flag (Sousa/Fennell),
2, 100-Concert Band, Heights HS, TEA: 101912012, Houston, Antwuan Walters,AAAAAA,Varsity ,2022,178019,1,2,1,1,3,3,2,3,1, United Nations March (Karl King), Arabian Dances (17465) (Balmages), Hymn for the Innocent (20605) (Giroux),
3, 100-Concert Band, James E. Taylor High School, TEA: 101914002, Katy," Michael Ary / Jon Cabot, Eric Weingartner",AAAAAA,Varsity ,2022,176447,1,1,2,1,1,1,1,1,A, Washington Greys (Grafulla/Schissel), Excerpts from Sebastian Ballet (Menotti/Lang), Overture to School for Scandal (445)  (Barber/Hudson),
4, 100-Concert Band, Jordan High School, TEA: 101914003, Fulshear, Daniel Galloway,AAAAA,Varsity ,2022,175525,1,1,1,1,1,1,1,1,A, A Movement for Rosa (466) (Camphouse/), Sheltering Sky (18324) (Mackey/), Liberty Bell March (Sousa),
5, 100-Concert Band, Katy High School, TEA: 101914001, Katy, Terence Gorton / Dale Fremin,AAAAAA,Varsity ,2022,175893,1,1,1,1,2,1,1,1,A, Incantation and Dance (333) (Chance/), Shepherds Hey (355) (Grainger/Rogers), The Screamer (Fred Jewell),
6, 100-Concert Band, Kinder HSPVA, TEA: 101912025, Houston, Stephen Crawford,AAAAAA,Varsity ,2022,170224,1,1,1,1,1,1,1,1,B, American Salute (Gould/Lang), A Hymn for The Lost And The Living (Ewazen), The Rusty Bucket (Chambers),
7, 100-Concert Band, Lamar HS, TEA: 101912008, Houston, Matthew Seifert / Donald Hale,AAAAAA,Varsity ,2022,176609,3,3,3,3,4,3,3,3, ," Canzona (Mennin, Peter)"," Cajun Folk Songs (Ticheli, Frank)", Amparito Roca Spanish March (Texidor / Winter),
8, 100-Concert Band, Mayde Creek HS, TEA: 101914005, Houston, Donnie Christian,AAAAAA,Varsity ,2022,175633,1,1,2,1,1,2,1,1,A, Army of the Nile (Alford/Fennell), The Immovable Do (503) (Grainger/), Symphony for Band (565) (Persichetti/),
9, 100-Concert Band, Morton Ranch High School, TEA: 101914009, Katy," Christopher M Brown / Emma Wade, Ryan Pride",AAAAAA,Varsity ,2022,174102,3,2,2,2,2,2,2,2, , National Emblem (March) (Bagley/arr. by Schissel), Fantasies on a Theme by Haydn (484) (Dello Joio/), Radiant Shadows (20770) (Giroux/),
10, 100-Concert Band, Paetow HS, TEA: 440165, Katy, Greg Redner / Kevin Thompson and Luke Zamprelli,AAAAA,Varsity ,2022,176128,2,2,2,2,1,1,1,1,1, La Sorella (Andrew Glover), Balkanya (421) (Van der Roost/), Illumination (22344) (Maslanka/),
11, 100-Concert Band, Seven Lakes High School, TEA: 101914, Katy, John Mays,AAAAAA,Varsity ,2022,177740,1,1,1,1,1,1,1,1,A, Commando March  (Samuel Barber / Collinsworth), Traveler (19577)  (Maslanka), Blue Shades (600)  (Ticheli),
12, 100-Concert Band, Tompkins HS, TEA: 101914012, Katy, Stephen Bond,AAAAAA,Varsity ,2022,175308,1,1,1,1,1,1,1,1,A, The World is Waiting for the Sunrise (Lockhart-Seitz-Alfort/arr. Gore), The Engulfed Cathedral (482) (Debussy/Patterson/Miller), Lincolnshire Posy (502) (Grainger/),
13, 100-Concert Band, Waltrip HS, TEA: 101912015, Houston, Jesse D. Espinosa,AAAAA,Varsity ,2022,178051,1,1,1,1,1,1,1,1,A, The Beau Ideal March (John Philip Sousa), An American Elegy (416)  (Ticheli), Shortcut Home (15805)  (Wilson),
14, 100-Concert Band, Westside HS, TEA: 101912036, Houston," Jerry Gonzalez / Devonta Hicks, Eli Garza",AAAAAA,Varsity ,2022,176097,2,2,1,2,2,2,2,2, , Circus Days (Karl King), Themes from Green Bushes (15672)  (Grainger/Daehn), Metamorphic Dances (22341)  (Balmages),
