,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3,oops
0, 100-Concert Band, Austin High School, TEA:, Sugar Land, Risa Hsu,AAAAAA,Varsity ,2017,125905,1,1,2,1,2,1,2,2,1, Army of the Nile (Alford), When Jesus Wept  (Schuman/ ), Vesuvius  (Ticheli/ ),
1, 100-Concert Band, Bush High School, TEA:, Richmond," Frank X. Salinas / Julie Popelka, Tom McGuire",AAAAAA,Varsity ,2017,125346,2,2,2,2,2,2,3,2, , Sound Off (Sousa/ed. Bourgeois), Balkanya  (Van der Roost/ ), Folk Dances  (Shostakovich/Reynolds),
2, 100-Concert Band, Clements High School, TEA:, Sugar Land, Daniel Galloway,AAAAAA,Varsity ,2017,119695,1,1,1,1,1,1,1,1,A, The Pines of Rome (play mvt 4 plus at least two other mvts) (Respighi/Duker), Pineapple Poll  (Sullivan/Mackerras/Duthoit), On the Mall (Goldman),
3, 100-Concert Band, Dulles High School, TEA:, Sugar Land," Joe Pruitt / Arnel Dayrit, Spencer Clayton",AAAAAA,Varsity ,2017,127879,1,1,1,1,1,1,1,1,A, Jack Tar March (John Philip Sousa), Trittico  (Nelhybel/ ), Danzon No. 2  (Marquez/Nickel),
4, 100-Concert Band, Elkins High School, TEA:, Missouri City, Chad Collins,AAAAA,Varsity ,2017,125601,1,1,1,1,1,2,1,1,A, Scossa Elettrica (The Electric Shock) (Puccini/Yates), Donna Diana Overture (von Reznicek/Meyers), Candide Suite  (Bernstein/Grundman),
5, 100-Concert Band, Foster High School, TEA:, Richmond, Erich Sonnier / Chris Crummel & Erin HIcks,AAAAA,Varsity ,2017,126121,1,1,1,1,1,1,1,1,A, The Pathfinder of Panama (Sousa/Byrne), Chester Overture for Band  (Billings/Schuman), Divertimento for Band  (Persichetti),
6, 100-Concert Band, George Ranch HS, TEA:, Richmond, Daren Jordan / Lisa Stiles and Patrick Wade,AAAAAA,Varsity ,2017,128068,1,1,1,1,1,1,1,1,A, Circus Galop (Sousa/Schissel), Irish Tune (from County Derry and Shepherd's Hey)  (Grainger/ ), Festivo  (Gregson/ ),
7, 100-Concert Band, Hightower High School, TEA:, Missouri City," Robert Jackson / Eric Hughes,Mudussir Quraishi",AAAAAA,Varsity ,2017,127690,2,1,2,2,4,3,3,3, , Symphonic Dance No. 3 (Fiesta)  (Williams/ ), Noisy Wheels of Joy  (Whitacre/ ), El Gato Salvaje ( Paso Doble) (Robert Foster),
8, 100-Concert Band, Kempner High School, TEA:, Sugar Land," Scott Norman / Benjamin Muths, Ryan Culotta",AAAAAA,Varsity ,2017,127015,1,1,1,1,1,1,1,1,A, Divertimento for Band  (Persichetti/ ), An American Elegy  (Ticheli/ ), El Capitan (Sousa/Fennell),
9, 100-Concert Band, Lamar Consolidated HS, TEA:, Rosenberg," Jason M. Levin / Andrea Sanchez, Oscar Cano", Acc:N/A,AAAAA,Varsity ,2017,124224,1,1,1,1,1,1,1,1,B, The Gladiator (Sousa), Themes from Green Bushes  (Grainger/Daehn), Blue Shades  (Ticheli/ )
10, 100-Concert Band, Marshall High School, TEA:, Missouri City," Kristina Levias / Alejandro Montes, Scott Fairdosi",AAAAA,Varsity ,2017,128069,3,2,2,2,3,3,3,3, , Three Chorale Preludes  (Latham/ ), Shine  (Markowski/ ), Recuerdos de los Conquistadores (),
11, 100-Concert Band, Ridge Point High School, TEA:, Missouri City," Michael Barnes / Greg Davis, Dustin Stahmer",AAAAAA,Varsity ,2017,127969,1,1,1,1,1,1,1,1,A, Anchors Aweigh (Zimmerman/Briegel), Second Suite in F for Military Band  (Holst/Matthews), Overture (from Italian in Algiers)  (Rossini/Cailliet),
12, 100-Concert Band, Terry High School, TEA:, Rosenberg, Tim Taylor / Rachel Castillo and Brian Allmond, Acc:N/A,AAAAA,Varsity ,2017,124808,1,1,1,1,1,1,1,1,A, The Klaxon (Henry Fillmore/Frederick Fennell)," Jocuri Poporale Romanesti (Roumanian Folk Dances) (play movments 1and 6, plus, at least, one additional mvt)1, 3 and 6 (Bartok/Yo Goto)", Festivo  (Gregson/ )
13, 100-Concert Band, Travis High School, TEA:, Richmond," Josafat Jaime / Jose Falcon, Tiffani Reynolds",AAAAAA,Varsity ,2017,127765,1,1,1,1,1,1,1,1,A, El Gallito (Lopez/Weger), Bell Piece (Grainger / Ould), Trittico (Nelhybel),
14, 100-Concert Band, Willowridge High School, TEA:, Houston," Sybil James-Holman / Eric Wright, Justin Douglas",AAAAA,Varsity ,2017,125879,1,1,1,1,2,3,2,2,1, Steel  (Standridge/ ), Glaciers  (Director/ ), The University of North Dakota March (K.L. King),
