,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3,oops
0, 100-Concert Band, Barack Obama Academy, TEA: 381, Dallas, Dorian Scott,C,Non-Varsity ,2022,174449,3,4,4,4,1,2,1,1,2, Union March  (Mekel Rogers ), Fantasy on an Irish Air  (Richard Saucedo ), Night Fury  (Carol Brittin Chambers ),
1, 100-Concert Band, Byrd Middle School, TEA: 057907042, Duncanville," Lorna Crowley / Megan Foster, Aaron Mincey",CCC,Varsity ,2022,174523,1,1,1,1,1,1,1,1,C, Colliding Visions (17502)  (Balmages), Sketches of Canada (19608) (play all) (Story), The Red Cape (Meredith),
2, 100-Concert Band, Byrd Middle School, TEA: 057907042, Duncanville," Megan Foster / Lorna Crowley, Aaron Mincey",CCC,Non-Varsity A,2022,174622,2,1,1,1,1,1,1,1,D," ""Synergy"" March (William Owens)", Dance Celebration (647) (Smith/), Nottingham Castle (12) (Daehn/),
3, 100-Concert Band, Coleman JH, TEA: 070912045, WAXAHACHIE, Armando Vera / David ingram,CC,Non-Varsity A,2022,173753,1,1,1,1,1,1,1,1,D, March of Freedom (John Edmondson), Cloud Dancing (20590)  (Larry Clark), Great Beginnings (24119)  (Michael Kamuf),
4, 100-Concert Band, Coleman Middle School, TEA: 070912045, Waxahachie, David Ingram / Armando Vera,CC,Varsity ,2022,173587,1,1,1,1,1,1,1,1,C, The Victor March (K. L. King), La Madre de los Gatos (17509)  (Beck), West Highlands Sojourn (274)  (Sheldon),
5, 100-Concert Band, Dade MS, TEA: 062, DALLAS, Shunnesse McCray,CC,Non-Varsity ,2022,168753,5,5,4,5,4,3,3,3, , Freedom March (Dennis Eveland), Little Brazil Suite (Traditional/ Andrew Balent), Dorian Chant (Bill Calhoun),
6, 100-Concert Band, DeSoto West Middle School, TEA: 057-906, DeSoto, Dave Addicks,CC,Non-Varsity ,2022,174760,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA, , Cahaba River March  (Robert L. Lee), Kenya Contrasts (122)  (Himes), Tower of Inspiration (22325)  (Thurston),
7, 100-Concert Band, Ennis Junior High School, TEA: 070903, Ennis, Joshua Davis,CCC,Non-Varsity ,2022,173085,1,1,1,1,1,1,1,1,D, March from First Suite for MIlitary Band (Michael Story), Colliding Visions (Brian Balmages), A New World Adventure (Douglas Court),
8, 100-Concert Band, Ennis Junior High School, TEA: 070903, Ennis, Steven Bunch,CCC,Varsity ,2022,172364, , , , , , , , , , Burma Patrol March (Karl. L. King), Llwyn Onn (Brian Hogg)," Variations On ""Scarborough Fair"" (Calvin Custer)",
9, 100-Concert Band, Ferris Junior High, TEA: 070-905, Ferris," Margaret Granado / Marshall Gonzales, Sevy DeLeon, Jennifer Kofahl",CC,Varsity ,2022,173456,1,1,1,1,1,1,2,1,C, Espana Cani (Narro/Story), Shepherds Hey (17514)  (Traditional/Roszell), Night Fury (20593)  (Chambers),
10, 100-Concert Band, Ferris Junior High, TEA: 070-905, Red Oak," Marshall Gonzales / Margaret Granado, Sevy DeLeon, Jennifer Kofahl",CC,Non-Varsity ,2022,173458,1,2,2,2,1,1,2,1,2, Integrity March (William Owens), Plaza de Toros (Michael Story), Dorian Chant (Bill Calhoun),
11, 100-Concert Band, Finley Jr Hi, TEA: 070912042, Waxahachie, Laura Seale / Felipe Hernandez,CC,Varsity ,2022,174372,1,1,1,1,1,1,1,1,C, Honor Roll March (Mark Williams), Cumberland Cross (Carl Strommen), Japanese Pictures (Kevin Mixon),
12, 100-Concert Band, Garcia MS, TEA: 077, Dallas, Shari North / Jorge Martinez,CC,Non-Varsity ,2022,173638,2,3,4,3,1,1,1,1,2, March Grandioso (Seitz/Smith), Night Fury (20593)  (Chambers), Plaza de Toros (20709)  (Story),
13, 100-Concert Band, Holmes MS, TEA: 051, Dallas, Yolanda Bowens-Baggett,CCC,Non-Varsity C,2022,175394,DQ,DQ,DQ,DQ,5,4,5,5, , Serengeti Dreams (648) (Smith/), Dance Celebration (647) (Smith), Crown Point March (Bruce Pearson),
14, 100-Concert Band, Hulcy MS, TEA: 360, Dallas, EDWARD MCSWEENEY / none, Acc:none,CC,Sub Non-Varsity ,2022,174110,4,3,3,3,3,2,3,3, , Ghost Ship (Traditional), Plaza de Toros (Story), Battle Hymn of the Republic (Sweeney)
15, 100-Concert Band, Jes�s Moroles Expressive Arts Vanguard/Academy, TEA: 173, Dallas, Samuel Guzman,C,Non-Varsity ,2022,173626,2,4,3,3,1,1,1,1,2, Court Festival (Bruce Pearson), Zig Zag (Sean O'Loughlin), Time Marches On (Gerald Sebesky),
16, 100-Concert Band, Kennedy Curry MS, TEA: 354, Dallas, Angela Johnson / Andrew Bernal,CC,Non-Varsity ,2022,173924,2,3,3,3,2,1,1,1,2," ""March Grandioso"" (Robert W. Smith)", Plaza de Toros (20709)  (Story), Fortune Favors the Bold (24117)  (Putnam),
17, 100-Concert Band, Kennemer Middle School, TEA: 057907043, Dallas," Ethan Henshaw / Cesar Montelongo, Sarah Chang",CCC,Varsity ,2022,174625,1,1,1,1,1,1,1,1,C, Cyrus the Great  (Karl King), Celtic Song and Celebration (17527)  (Gorham), Lone Eagle (24129)  (Sheldon),
18, 100-Concert Band, Kennemer Middle School, TEA: 057907043, Duncanville," Cesar Montelongo / Ethan Henshaw, Sarah Chang",CCC,Non-Varsity A,2022,174620,1,1,1,1,1,1,1,1,D, Pride of the Regiment (Seward), Annunciation (24114) (Story), Armory (19597) (Standridge/),
19, 100-Concert Band, McCowan Middle School, TEA: 481686011474, Glenn Heights, Spencer Nielsen / Twynnette Anderson,CC,Varsity ,2022,173913,2,2,2,2,2,2,2,2, , Newcastle March (Johnnie Vinson), Hypnotic Fireflies (18466) (Balmages/), Crusade (16224) (Gassi/),
20, 100-Concert Band, Piedmont Global Academy Middle School, TEA: 052, Dallas, Keith D Carter / Jeremiah Furlow,CCC,Non-Varsity ,2022,174666,2,3,2,2,1,1,1,1,1, Union March (mekel rogers), Conviction (18460)  (Clark), Exhortation (18190)  (Gazlay),
21, 100-Concert Band, Quintanilla MS, TEA: 057905068, Dallas, Tim Deaver / Alejandro Hernandez,CCC,Sub Non-Varsity ,2022,172109,1,2,2,2,2,2,2,2, , Synergy March  (Owens), Strength and Honor (O'Loughlin), Dance Celebration (Smith),
22, 100-Concert Band, Red Oak Middle School, TEA: 070911041, Red Oak," Christopher Eaton / Megan Czerwieski, Victoria Mays, Will Cooley",CCC,Non-Varsity A,2022,174690,1,1,1,1,1,1,1,1,D, Captain Dane (Owens), Shepherds Hey (17514) (Traditional/Roszell), Mythos (17491) (Bernotas),
