,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3,oops
0, 100-Concert Band, Brandeis High School, TEA:, San Antonio, Herrera/Cuellar/Suarez,AAAAA,Non-Varsity A,2011,61556,1,1,1,1,1,1,1,1,C, Joy Revisited  (Ticheli), Tribute (Cross), Coast Guards March (King/Swearingen),
1, 100-Concert Band, Brandeis High School, TEA:, San Antonio, Herrera/Cuellar/Suarez,AAAAA,Varsity ,2011,61554,1,1,1,1,1,1,1,1,A, Second Suite in F for Military Band  (Holst/Matthews), Elsa's Procession to the Cathedral (Wagner/Caillet), Entry March of the Boyars (Halvorsen/Fennell),
2, 100-Concert Band, C. C. Winn High School, TEA:, Eagle Pass," Ruben Rodriguez, Jr.",AAAAA,Non-Varsity ,2011,66121,1,1,2,1,1,1,1,1,C, Winner's Choice March (Geisler), Loch Lomond  (Ticheli), Kenya Contrasts  (Himes),
3, 100-Concert Band, C.C. Winn High School, TEA:, Eagle Pass," Carlos Martinez Jr. / Mr. Alejo Garza, Jr.",AAAAA,Varsity ,2011,65922,1,2,2,2,1,1,1,1,1, Gerona Pasodoble (Lope/Weger)," Prelude, Siciliano and Rondo  (Arnold/Paynter)", American Overture for Band  (Jenkins),
4, 100-Concert Band, Clark High School, TEA:, San Antonio," Kevin C. Russell / Karlos Elizondo, Jon Thornhill",AAAAA,Varsity ,2011,66238,1,1,1,1,1,1,1,1,A, Washington Grays (Grafulla), Blue Shades  (Ticheli), Festive Overture  (Shostakovich/Hunsberger),
5, 100-Concert Band, Del Rio High School, TEA:, Del Rio, Angela Leonor,AAAAA,Sub Non-Varsity ,2011,62601,2,3,3,3,2,2,2,2, , Alamo March (King/Swearingen)," Simple Gifts, Four Shaker Songs (play at least three mvts (Ticheli)", Two British Folk Songs  (Anon. or Trad./Del Borgo),
6, 100-Concert Band, Del Rio High School, TEA:, Del Rio, Daniel White,Non-Varsity ,2011,62049,2,2,2,2,2,2,1,2, , Hosts of Freedom (Karl L. King/John Paynter), On a Hymnsong of Philip Bliss  (Holsinger), Suite Divertimento (play mvts 1 & 2 or 2 & 3) (Gilbert),,
7, 100-Concert Band, Del Rio High School, TEA:, Del Rio, Ricardo Rios,AAAAA,Varsity ,2011,62156,2,1,2,2,1,1,1,1,C, La Oreja de Oro (San Miguel), Be Thou My Vision  (Gillingham), Ride  (Hazo),
8, 100-Concert Band, Eagle Pass High School, TEA:, Eagle Pass, David M. Solis / John Munoz,AAAAA,Varsity ,2011,66061,3,3,2,3,1,1,1,1,C, Florentiner March (Julius Fucik), O Magnum Mysterium (Lauridsen/Reynolds), Festivo (Gregson),
9, 100-Concert Band, Eagle Pass High School, TEA:, Eagle Pass, Greg Cavazos / Korina Meza,AAAAA,Non-Varsity ,2011,66118,3,3,3,3,1,2,1,1,2, Omaha Beach  (John Edmondson ), Deir in De  (Anon. or Trad./Barker), Overture for Winds  (Carter),
10, 100-Concert Band, Eagle Pass High School, TEA:, Eagle Pass, John A. Munoz,AAAAA,Sub Non-Varsity ,2011,65432,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA, , Pulsar (Osterling), Prospect (La Plante), Crest of Nobility (Sheldon),
11, 100-Concert Band, Earl Warren High School, TEA:, San Antonio, Raul Rodriguez,AAAAA,Varsity ,2011,63157,1,1,1,1,1,1,1,1,A, Hail to The Fleet (Richard Maltby), Colonial Song  (Grainger), Divertimento for Winds and Percussion  (Cichy),
12, 100-Concert Band, Holmes High School, TEA:, San Antonio, Daniel Lugo,AAAAA,Varsity ,2011,65685,1,1,1,1,2,2,1,2,1, Amparito Roca (Jaime Texidor), Shepherd's Hey  (Grainger/Rogers), Ride  (Hazo),
13, 100-Concert Band, Holmes High School, TEA:, San Antonio, Pereira/Herrera,AAAAA,Non-Varsity ,2011,65853,2,2,2,2,2,2,2,2, , Torch of Liberty (King), Flight of Eagles  (Del Borgo), In The Shining Of The Stars  (Sheldon),
14, 100-Concert Band, John Jay High School, TEA:, San Antonio," Alex Yanez / Frank Lozano, Jessica Lanese",AAAAA,Non-Varsity ,2011,66498,3,3,3,3,1,1,1,1,2, Hands Across the Sea (Sousa/Brubaker),  Songs of Old Kentucky  (Karrick), Chorale and Shaker Dance  (Zdechlik),
15, 100-Concert Band, John Jay High School, TEA:, San Antonio," Frank Lozano / Alex Yanez, Jessica Lanese",AAAAA,Varsity ,2011,66539,1,1,1,1,1,1,1,1,B, Polka and Fugue (from Schwanda)  (Weinberger/Bainum), An American Elegy  (Ticheli)," ""Rakoczy"" March from The Damnation of Faust (Berlioz/Smith)",
16, 100-Concert Band, John Jay High School, TEA:, San Antonio, Jessica Lanese,AAAAA,Sub Non-Varsity ,2011,66507,4,3,3,3,2,2,2,2, , Noble Heritage (David Shaffer),  Choreography  (Sheldon), Two British Folk Songs  (Anon. or Trad./Del Borgo),
17, 100-Concert Band, John Paul Stevens HS, TEA:, San Antonio," John Dominguez / Robert Rubio, Jared Morgan",AAAAA,Non-Varsity ,2011,66576,1,1,1,1,1,1,1,1,C,  Choreography  (Sheldon)," Simple Gifts, Four Shaker Songs (play at least three mvts) (Ticheli)", El Capitan (John Philip Sousa),
18, 100-Concert Band, John Paul Stevens HS, TEA:, San Antonio," Robert Rubio / John Dominguez, Jared Morgan",AAAAA,Varsity ,2011,66568,2,1,1,1,1,1,1,1,A, Glider Pilot's Reunion March (Floyd Werle), Grant Them Rest  (Faure/Buehlman), Fantasies on a Theme by Haydn  (Dello Joio),
19, 100-Concert Band, Marshall High School, TEA:, San Antonio," Kevin Tabb / Brian Hildreth, Matthew Seifert",AAAAA,Non-Varsity ,2011,66268,1,1,1,1,1,2,1,1,C, The Directorate (John Philip Sousa), English Country Settings  (La Plante),  Choreography  (Sheldon),
20, 100-Concert Band, Marshall High School, TEA:, San Antonio," Brian Hildreth / Matthew Seifert, Kevin Tabb",AAAAA,Varsity ,2011,64944,1,2,1,1,1,1,1,1,A, Hungarian March (Berlioz/McAlister), Machu Picchu - City in the Sky  (Yagisawa)," Armenian Dances, Set I  (Reed)",
21, 100-Concert Band, Marshall High School, TEA:, San Antonio," Matthew Seifert / Brian Hildreth, Kevin Tabb", Acc:N/A,AAAAA,Sub Non-Varsity ,2011,65578,3,3,2,3,2,2,2,2, , Australian Folk Fantasy  (Williams), Queen City March (Boorn/Lafferty), Prelude and Fugue in Bb Major  (Bach/Moehlmann)
22, 100-Concert Band, Sandra Day OConnor High School, TEA:, Helotes," Sandoval, Garza, Perkins, Eaks",AAAAA,Sub Non-Varsity ,2011,63233,1,1,1,1,1,1,1,1,C, Orange Bowl March (Henry Fillmore), Dance Variations On A Theme (from Rodolynji)  (Sudduth), West Highlands Sojourn  (Sheldon),
23, 100-Concert Band, Sandra Day OConnor High School, TEA:, Helotes," Sandoval, Garza, Perkins, Eaks",AAAAA,Non-Varsity ,2011,62534,1,1,2,1,1,1,1,1,C, Circus Days March (Karl King), An American Elegy  (Ticheli),  Choregraphy  (Sheldon),
