,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3,oops
0, 100-Concert Band, Alvarado MS, TEA:, Alvarado, Kelli Bahner / Joe Gunn,Varsity ,2014,92418,1,1,1,1,1,1,1,1,C, Fields of Clover  (Standridge/ ), Accolade  (Himes/ ), The Band in the Square on the Fourth of July (Concert March)  (LaPlante/ ),,
1, 100-Concert Band, Alvarado MS, TEA:, Alvarado, Kelli Bahner / Joe Gunn,Non-Varsity ,2014,92415,1,1,3,1,2,2,2,2,2, Ghost Ship  (Story/ ), Courtlandt County Festival  (Owens/ ), Forward March (Murtha),,
2, 100-Concert Band, Brock Junior High, TEA:, Brock, Corey Daniel / N/A, Acc:N/A,C,Non-Varsity ,2014,90197,2,2,2,2,1,1,1,1,2, Mythos  (Bernotas/ ), Chorale Prelude  (McGinty/ ), Infinity (Curnow/)
3, 100-Concert Band, Dublin ISD, TEA:, Dublin, Jordan Jobe / Justin Stabach,AA,Varsity ,2014,91107,3,3,4,3,3,2,3,3, , March of the Minutemen (John Edmondson), Modal Song and Dance (Elliot Del Borgo), Dance Celebration (Robert W. Smith),
4, 100-Concert Band, Eastland, TEA:, Eastland," Stephen Cox / Terry Everts, Dillon Phillips",AA,Varsity C,2014,91726,2,1,2,2,1,2,1,1,2, The Big Circus March ( Robert E. Foster), Voodoo Dance (Elliot Del Borgo), The Band in the Square on the Fourth of July (Pierre La Plante),
5, 100-Concert Band, Glen Rose JH, TEA:, Glen Rose," Arun Bhatt / Ashley Coleman, Ray Portillo",CC,Varsity ,2014,90299,1,1,1,1,1,1,1,1,C, Military Escort March (Harold Bennett/Arr. Larry Clark), Mosswood Lullaby  (Beck/ ), Adrenaline Engines  (Standridge/ ),
6, 100-Concert Band, Godley Middle School, TEA:, Godley, Tyler Wiggains,CC,Varsity ,2014,91999,2,2,2,2,2,2,1,2, , Captain Dane March (William Owens), A Childhood Hymn  (Holsinger/ ), Pinnacle  (Grice/ ),
7, 100-Concert Band, Grandview MS, TEA:, Grandview, Alan Sypert,C,Varsity ,2014,96079,4,3,3,3,2,2,3,2, , Pevensey Castle  (Sheldon/ ), Chorale Prelude  (McGinty/ ), Thunder and Blazes (Fucik/Osterling),
8, 100-Concert Band, Hamilton, TEA:, Hamilton, James Peter Elkins,AA,Varsity ,2014,91467,3,3,4,3,2,3,3,3, , March of the Irish Guard (arr. James Ployhar), Spring Song  (Nowak/ ), Big Sky Round-Up  (Sheldon/ ),
9, 100-Concert Band, Henderson MS, TEA:, Stephenville," Cameron Green / Andrew Nance, Michel Wimberly",CC,Varsity ,2014,92399,2,1,1,1,1,1,1,1,C, March Jubilee (James Swearingen), Pevensey Castle  (Sheldon/ ), Sparks (Balmages/),
10, 100-Concert Band, Irma Marsh MS, TEA:, Fort Worth," Matt Daily / Dave Daniel, Megan Meyer, Wes Griffin",CCC,Sub Non-Varsity ,2014,96303,2,1,2,2,2,3,2,2, , Infinity Concert March (Curnow), Nottingham Castle  (Daehn/ ), Courtlandt County Festival  (Owens/ ),
11, 100-Concert Band, Irma Marsh MS, TEA:, Fort Worth," Matt Daily / Megan Meyer, Wes Griffin, Dave Daniel",CCC,Varsity ,2014,96301,2,2,2,2,1,1,1,1,2, Big Circus March (Robert E. Foster), On a Hymnsong of Philip Bliss  (Holsinger/ ), Knights of Dunvegan  (Meyer/ ),
12, 100-Concert Band, Irma Marsh MS, TEA:, Fort Worth," Megan Meyer / Matt Daily, Dave Daniel, Wes Griffin, Ben Garcia",CCC,Non-Varsity ,2014,92097,3,2,2,2,1,1,2,1,2, Fallbrook March (O'Reilly), Danse Antiqua  (Sharp/ ), Conviction  (Clark/ ),
