,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3,oops
0, 100-Concert Band, Blanco ISD, TEA: 016902001, BLANCO, Jonathan VanOmmeren / Brian Pranger,AAA,Varsity ,2022,169572,1,2,2,2,2,1,1,1,1, Hampshire March (Holst/Wagner), Galliard (22331) (Watson/), Pipe and Thistle (24131) (Chambers/),
1, 100-Concert Band, Cole MS/HS, TEA: 015914, San Antonio," Charles Z Stollon / Jared Paul, Dan Vasquez", Acc:None,AAA,NVar-Composite ,2022,170701,2,2,3,2,1,1,2,1,2, The Band in the Square on the Fourth of July (15859)  (La Plante), Atlantis (45)  (McGinty), Armory (19597)  (Standridge)
2, 100-Concert Band, Cole MS/HS, TEA: 015914, San Antonio," Charles Z Stollon / Jared Paul, Dan Vasquez", Acc:None,AAA,Var-Composite ,2022,170697,1,1,1,1,1,1,1,1,1, Arch of Triumph (Johnnie Vinson), In The Bleak Midwinter (34)  (Holst/Bullock), Japanese Pictures (18467)  (Mixon)
3, 100-Concert Band, Falls City HS, TEA: 128-904, Falls City, Steven Wolf,AA,Var-Composite ,2022,169936,2,2,1,2,1,1,1,1,1, Guardians of Liberty (Paul Murtha), Madrigal for Band (47)  (McGinty), Pevensey Castle (60)  (Sheldon),
4, 100-Concert Band, Karnes City HS, TEA: 128901, Karnes City, Elissa Rodriguez / Sandy Brown and Coral Charles,AAA,Var-Composite ,2022,168619,1,1,1,1,1,1,1,1,B, Them Basses  (Balent), Spirit of an Eagle (17515)  (Clark), The Cottage On The Lake (24140)  (Swearingen),
5, 100-Concert Band, Kenedy High School, TEA: 128-902, Kenedy, Jennifer Villarreal,AA,Var-Composite ,2022,169880,1,1,1,1,2,1,2,2,1, Crosswinds March (Swearingen), Egyptique (19576)  (Owens), Zig Zag (22324)  (OLoughlin),
6, 100-Concert Band, Luling HS, TEA: 028903, LULING, Joseph Allen / Adam Garcia,AAA,Varsity ,2022,170646,1,2,1,1,1,1,1,1,A, National Emblem March (Bagley/Balent), Journey Down Niagara (16669)  (Tucker), Bazaar (20756)  (Standridge),
7, 100-Concert Band, Marion HS, TEA: 094-904, Marion, Clint Bingham / Bill Goodman,AAA,Var-Composite ,2022,168878,1,1,1,1,1,1,1,1,A, Steel (18213)  (Standridge), Lone Eagle (24129)  (Sheldon), Swashbuckler's March (Williams),
8, 100-Concert Band, Nixon-Smiley HS, TEA: 089903001, Nixon, Steven R Lozano / Kevin Luedecke,AAA,Varsity ,2022,168671,2,2,2,2,2,2,2,2, ," All for One, One for All (Carol Brittin Chambers)", Dreams Of Flying (24137)  (Paul Clark), Fortis (17484)  (Gary Gazlay),
9, 100-Concert Band, Poth HS, TEA: 247904001, Poth, Chase Failing / Chris Swanson,AAA,Var-Composite ,2022,168454,1,1,1,1,1,1,1,1,A, Military Escort (Bennett/Swearingen), In a French Garden (134)  (Meyer), Joy (15824)  (Ticheli),
10, 100-Concert Band, Randolph HS, TEA: 015906, Universal City, Hector Perez / Steve Giovanoni,AAA,Var-Composite ,2022,170561,1,1,1,1,1,1,1,1,A, Thames Valley March (Wagner), Legend of Knife River (93)  (Bulla), Marching Song (665)  (Holst/Moss),
11, 100-Concert Band, Runge HS, TEA: 128-903, Runge, Nathan Jones,A,Varsity ,2022,169716,4,4,4,4,3,3,3,3, , The Oncoming Storm (22320)  (Rogers), Qin Shis Stone Army (19600)  (Arcari), Forward March (Paul Murtha),
12, 100-Concert Band, Stockdale H.S. and Jr. High, TEA: 247906001, Stockdale, Theresa O'Canas,AAA,Var-Composite ,2022,168940,2,1,1,1,1,2,1,1,B, Laredo Concert March (John Higgins), Mosswood Lullaby (18468)  (Beck), Armory (19597)  (Standridge),
13, 100-Concert Band, Yoakum HS, TEA: 447702, Yoakum," Jennifer Voges / Lacy Orsak, Chris Young",AAA,Varsity ,2022,168563,1,1,1,1,1,1,1,1,A, St. Petersburg March (Johnnie Vinson), Heal (24133)  (Smith), La Tregenda (18482)  (Puccini/Beck),
14, 100-Concert Band, Yorktown HS, TEA: 062904102, Yorktown, Larry Barnett,AA,Var-Composite ,2022,170256,2,2,2,2,1,1,1,1,1, Crown of Glory (Robert W. Smith), Gothic (Arcari), Synchronized Energy (21566)  (Fhiaras),
