,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3,oops
0, 100-Concert Band, Argyle Middle School, TEA:, Argyle, Evan Fletcher / Michael Lemish,CC,Varsity ,2015,101180,1,1,1,1,1,1,1,1,C, March of the Buccaneers (Flowers), Fantasy on a Theme by Samuel Barber  (Barber/Saucedo), Highland Celebration  (Silva),
1, 100-Concert Band, Argyle Middle School, TEA:, Fort Worth, Bojan Gutic / Michael Lemish,CC,Non-Varsity ,2015,101434,1,1,1,1,1,1,1,1,D, St. Petersburg March (Vinson), Tunbridge Meadows  (Williams/ ), Nottingham Castle  (Daehn/ ),
2, 100-Concert Band, Aubrey Middle School, TEA:, Aubrey, Chris Davis,CC,Varsity ,2015,99959,1,1,1,1,2,1,2,2,2, March Saranac (O'Reilly), Our Kingsland Spring  (Hazo/ ), Mythos (Bernotas/ ),
3, 100-Concert Band, Boyd Middle School, TEA:, Boyd," Billy Hazard / Chris Barron, Joshua McDaniel",C,Non-Varsity ,2015,103729,3,3,3,3,2,2,2,2, , Regal Fanfare and March (Watson), Ming Court  (Pitter/ ), The Spacious Firmament on High (Sharp/ ),
4, 100-Concert Band, Bridgeport Middle School, TEA:, Bridgeport, Kevin Elliston / Hughlen White,CC,Varsity ,2015,104522,1,1,1,1,2,2,3,2,2, New Horizons  (Corrigan/ ), Dance Celebration (Smith/ ), Lexington March (Edmondson),
5, 100-Concert Band, Callisburg High School, TEA:, Callisburg, Odis Bonner / Monte Ashcraft,AAA,Var-Composite ,2015,97231,2,3,3,3,3,2,3,3, , Allied Honor (King/Swearingen), Our Kingsland Spring  (Hazo), Heroes Triumphant  (Owens),
6, 100-Concert Band, Collins MS (LWISD), TEA:, Fort Worth, Kelly Carroll / Colin Kading,CC,Varsity ,2015,105818,1,1,1,1,1,2,2,2,2," New South Wales March (Edmondson, John)", Colliding Visions  (Balmages/ ), Crusade  (Gassi/ ),
7, 100-Concert Band, Collins MS (LWISD), TEA:, Fort Worth, Nicolas Salazar / Colin Kading,CC,Non-Varsity A,2015,105814,3,3,3,3,3,3,3,3, ," Brandy Station March (Edmondson, John)", A New World Adventure  (Court/ ), Fortis  (Gazlay/ ),
8, 100-Concert Band, Gainesville MS, TEA:, Gainesville, Joseph Gatlin / Taylor Kami, Acc:N/A,CC,Varsity ,2015,104849,2,3,2,2,4,3,4,4, , Colliding Visions  (Balmages/ ), Two Minute Symphony  (Margolis/ ), Fallbrook March (O'Reilly)
9, 100-Concert Band, Jacksboro High School, TEA:, Jacksboro, Brian Beeson / Ray Velasquez,AAA,Varsity ,2015,99860,2,1,2,2,4,4,4,4, , Purple Tiger Promenade (Dallas F. Bayless), Colliding Visions  (Balmages/ )," Simple Gifts, Four Shaker Songs (Ticheli/ )",
10, 100-Concert Band, Krum Middle School, TEA:, Krum, Janna Callahan / Russ Callahan,CC,Non-Varsity ,2015,98015,1,1,1,1,1,1,1,1,D, Lexington March (John Edmondson), Mythos  (Bernotas/ ), Phantom Ship  (Del Borgo/ ),
11, 100-Concert Band, Krum Middle School, TEA:, Krum, Russ Callahan / Janna Callahan,CC,Varsity ,2015,97645,1,1,1,1,1,1,1,1,C, Omaha Beach (John Edmondson), Our Kingsland Spring  (Hazo/ ), La Madre de los Gatos  (Beck/ ),
12, 100-Concert Band, Mineral Wells Middle School, TEA:, Mineral Wells," Brittany DeLaVergne / Cris Garcia, David Baggett",CC,Varsity ,2015,106101,2,3,2,2,3,3,2,3, , Pevensey Castle  (Sheldon/ ), Irish Air and Dance  (Story/ ), Bells of Freedom (Gillingham),
13, 100-Concert Band, Pilot Point Middle School, TEA:, Pilot Point, Adan Garcia / Daniel Balkema,C,Non-Varsity C,2015,102403,2,2,2,2,2,2,3,2, ," March of the Men of Harlech (Kinyon, John)", Chester  (Billings/Tolmage/Osterling), Atlantis  (McGinty/ ),
14, 100-Concert Band, Pilot Point Middle School, TEA:, Pilot Point, Adan Garcia / Daniel Balkema,C,Varsity ,2015,102400,1,2,2,2,1,2,1,1,2, Activity March (Bennett/Clark), Song of Hope  (Swearingen/ ), Soldiers' Processsion and Sword Dance (Margolis),
15, 100-Concert Band, Ponder High School, TEA:, Ponder, Aaron Noland / Steven Carnley,AAA,Varsity ,2015,98399,1,1,1,1,2,2,2,2,1, Mystery Bay March (Hodges), Colliding Visions (Balmages), Heroes Triumphant (Owens),
16, 100-Concert Band, Sanger Middle School, TEA:, Sanger, Angela Lee,CC,Varsity ,2015,105628,1,2,1,1,2,2,2,2,2, Monterey March (La Plante), A Sailor's Odyssey  (Bobrowitz/ ), Medieval Legend  (Story/ ),
17, 100-Concert Band, Sanger Middle School, TEA:, Sanger, Angela Lee,CC,Non-Varsity ,2015,105627,2,1,2,2,2,1,1,1,2, Acquia Landing (Murtha), Mystery Ride  (White/ ), Our Kingsland Spring  (Hazo/ ),
