,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3,oops
0, 100-Concert Band, Anahuac ISD, TEA:, Anahuac," Mike Brodowski / Brittany Gaedchens, Jack Waldrop",AAA,Varsity ,2015,97218,1,1,1,1,1,1,1,1,A, Fantasy on a Theme by Samual Barber  (Barber/Saucedo), Summer Resounding (Balmages), The Trombone King (King/Paynter),
1, 100-Concert Band, Bridge City High, TEA:, Bridge City, Russell Tipton / Tami Goss,AAAA,Non-Varsity ,2015,106108,1,1,1,1,1,1,1,1,C, Henderson Field (King), The Seal Lullaby (Whitacre), A Walk In The Morning Sun  (LaPlante),
2, 100-Concert Band, Bridge City High, TEA:, Bridge City, Russell Tipton / Tami Goss Brenda Legendre Matt McMillen,AAAA,Varsity ,2015,97568,1,1,1,1,1,1,1,1,A, Boys of the Old Brigade (Chambers), O Magnum Mysterium (Lauridsen/Reynolds), Incantation and Dance  (Chance/ ),
3, 100-Concert Band, Buna High, TEA:, Buna, Samantha C. McCarty / Dean McCarty,AAA,Varsity ,2015,101453,1,2,2,2,1,1,1,1,1, St. Petersburg March (Vinson), On a Hymnsong of Philip Bliss  (Holsinger), Kenya Contrasts  (Himes),
4, 100-Concert Band, Corrigan-Camden, TEA:, Corrigan, Jonathan Willson,AAA,Var-Composite ,2015,102105,3,3,4,3,3,3,3,3, , Loyalty(March) (Larry Clark), In The Bleak Midwinter (Gustav Holst/Jack Bullock), Cumberland Cross (Carl Strommen),
5, 100-Concert Band, Deweyville High, TEA:, Deweyville, Traci Anderson,AAA,Var-Composite ,2015,98891,1,2,2,2,2,1,1,1,1, Jaguar (Osterling), Greenwillow Portrait  (Williams), Knights of Dunvegan  (Meyer),
6, 100-Concert Band, Diboll High School, TEA:, Diboll, Joseph Acker / Christina Boland,AAAA,Varsity ,2015,101996,3,2,2,2,3,4,2,3, , Kiefer's Special (Kiefer), Japanese Pictures  (Mixon/ ), Steel  (Standridge/ ),
7, 100-Concert Band, East Chambers Buccanneer, TEA:, Winnie, Holly T. Cravy,AAA,Varsity ,2015,99399,1,2,1,1,2,1,1,1,B, Who's Who in Navy Blue (Sousa/ Byrne)," Moscow, 1941  (Balmages/ )", Choreography  (Sheldon/ ),
8, 100-Concert Band, Hamshire-Fannett High, TEA:, Hamshire, Sam Moore,AAAA,Varsity ,2015,100854,2,2,2,2,3,3,3,3, , General Lee March ()," Simple Gifts Movements I,III, IV (Tichelli)", Moscow 1941 (Balmages),
9, 100-Concert Band, Hardin HS, TEA:, Hardin, Gabrielle Chandler / Glenn Zamazal,AAA,Varsity ,2015,99988,2,2,2,2,1,1,2,1,1, Advance Guard March (Jerry Nowak), Aria Cantabile  (Erickson/ ), Pinnacle  (Grice/ ),
