,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3,oops
0, 100-Concert Band, Cedar Ridge High School, TEA:, Round Rock, Nolan Loyde,AAAAAA,Varsity ,2018,135177,1,1,1,1,1,1,1,1,A, Hands Across the Sea (Sousa), Sea Songs  (Knox), Symphonie Fantastique - Dream of a Witches' Sabbath  (Berlioz/Patterson),
1, 100-Concert Band, Connally High School, TEA:, Austin, Marc Telles,AAAAA,Varsity ,2018,132783,1,1,1,1,1,1,1,1,A, British Eighth (Elliot/Hilliard), Dusk  (Bryant), Danzon No. 2  (Marquez/Nickel),
2, 100-Concert Band, East View High School, TEA:, Georgetown, Jesus Torres / Matt Morey and Spencer Garretson,AAAAA,Varsity ,2018,132213,2,2,2,2,1,1,1,1,1, March Bou-Shu (Yagisawa), A Hymn for The Lost And The Living  (Ewazen), Strange Humors  (Mackey),
3, 100-Concert Band, Georgetown High School, TEA:, Georgetown," Justin Smith / Brett Poteet, Jed Leach",AAAAA,Varsity ,2018,129029,1,1,1,1,1,1,1,1,A, The Gallant 7th (John Philip Sousa edited by John R. Bourgeois), Vesuvius  (Frank Ticheli), An American in Paris (George Gershwin arranged by Jerry Brubaker),
4, 100-Concert Band, Hendrickson High School, TEA:, Pflugerville, Garth Gundersen,AAAAAA,Varsity ,2018,134377,1,1,1,1,1,1,1,1,A, Esprit De Corps (Robert Jager), J'ai ete au bal  (Grantham), Roman Carnival Overture  (Berlioz/Patterson),
5, 100-Concert Band, Hutto High School, TEA:, Hutto," Stacy Gist / Michael Harrison, Joe Rush, Tyler Dempsey",AAAAA,Varsity ,2018,133449,2,2,1,2,1,1,1,1,1, Espana Cani (Marquina/arr. Longfield), A Longford Legend (play all) (Sheldon), Glaciers  (Director),
6, 100-Concert Band, McNeil HS, TEA:, Austin, Jason Dimiceli,AAAAAA,Varsity ,2018,134865,1,1,1,1,1,1,1,1,A, Nobles of the Mystic Shrine (Sousa/Fennell), Angels in the Architecture  (Ticheli), Capriccio Espagnol  (Rimsky-Korsakov/Winterbottom/Hindsley),
7, 100-Concert Band, Pflugerville High School, TEA:, Pflugerville, O.D. Wilson / Chanse Morris,AAAAAA,Varsity ,2018,132454,2,1,2,2,1,1,1,1,1," Toccata Marziale (new addition arr by Battisti available, full score) (Vaughan Williams)", Symphony On Themes of John Philip Sousa - after The Thunderer  (Hearshen), Fiesta Del Pacifico  (Nixon),
8, 100-Concert Band, Round Rock High School, TEA:, Round Rock," David Mobley / Steve Roeder, John Peterson, Brittany Graham",AAAAAA,Varsity ,2018,135512,1,1,1,1,1,1,1,1,A, The Circus King (Duble/Rhea), Traveler (Maslanka), Elsa's Procession to the Cathedral  (Wagner/Patterson/Cailliet),
9, 100-Concert Band, Stony Point High School, TEA:, Round Rock, Thomas Tomczuk, Acc:hannes Hanssen,AAAAAA,Varsity ,2018,133561,2,2,2,2,1,1,1,1,1, Valdres (Johannes Hanssen), Lux Aurumque  (Whitacre), Niagara Falls  (Daugherty)
10, 100-Concert Band, Weiss High School, TEA:, Pflugerville, Bob Chreste,AAAA,Varsity ,2018,133175,1,1,1,1,1,1,1,1,A, Alligator Alley  (Daugherty), Hypnotic Fireflies  (Balmages), March Op. 99 (Prokofiev/Meredith),
11, 100-Concert Band, Westwood High School, TEA:, Austin, Jack Green,AAAAAA,Varsity ,2018,134189,1,1,1,1,1,1,1,1,A," Enigma Variations, Opus 36  (Elgar/Slocum)", Blue Shades  (Ticheli), Esprit de Corps (Jager),
