,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3,oops
0, 100-Concert Band, Audie Murphy MS, TEA:, Fort Hood, Ralph Welker,CC,Non-Varsity ,2016,108173,3,1,2,2,4,3,4,4, , Baywood March (Lee), Skye Boat Song (O'Reilly), Elizabethan Dance (Williams),
1, 100-Concert Band, Charles Patterson Middle, TEA:, Killeen, Heather Zambrano / Arthur L. Bryan,CCC,Non-Varsity ,2016,108291,3,4,2,3,4,3,4,4, , Courtlandt County Festival  (Owens), Nottingham Castle  (Daehn), The X Brigade (Action Heroes' March) (Longfield),
2, 100-Concert Band, Charles Patterson Middle, TEA:, Killeen, Heather Zambrano / Arthur L. Bryan,CCC,Varsity ,2016,108284,1,2,1,1,3,2,2,2,2, Colliding Visions  (Balmages), Spirit of an Eagle  (Clark), Crosswinds March (Swearingen),
3, 100-Concert Band, Copperas Cove Junior High, TEA:, Copperas Cove, Jolitha Dominguez,CC,Non-Varsity ,2016,110590,2,3,2,2,2,2,3,2, , Festivo (Connery), Nottingham Castle  (Daehn), Courtlandt County Festival  (Owens),
4, 100-Concert Band, Copperas Cove Junior High, TEA:, Copperas Cove, Ryan Stewart,CC,Varsity ,2016,110589,1,1,1,1,1,1,1,1,C, Normandy Beach (Edmondson), Colliding Visions  (Balmages), Journey Down Niagara  (Tucker),
5, 100-Concert Band, Eastern Hills Middle School, TEA:, Harker Heights, Chris Lewis / Amanda Stewart,CC,Varsity ,2016,108087,1,2,1,1,2,2,3,2,2, Monterey March (Pierre LaPlante), Allegretto (from Symphony No. 7)  (Beethoven/Court), Portrait of a Clown  (Ticheli/ ),
6, 100-Concert Band, Lampasas Middle School Band, TEA:, Lampasas," Nancy Norris / Richard Hooper, Bonnie Oreka and Lisa Orner",CC,Varsity ,2016,110603,2,2,1,2,2,2,1,2, , Citadel (Frank Erickson), Steel  (Standridge/ ), Accolade  (Himes/ ),
7, 100-Concert Band, Liberty Hill Middle School, TEA:, Killeen, Victoria Morris / Ralph Ortiz,CC,Non-Varsity ,2016,108044,3,2,2,2,2,1,3,2, , Sardar's March (Mikail Ippolitov-Ivanov/Arranged by John Moss), Atlantis  (McGinty/ ), Court Festival  (Pearson/ ),
8, 100-Concert Band, Liberty Hill Middle School, TEA:, Killeen, Victoria Morris / Ralph Ortiz,CC,Varsity ,2016,108042,1,1,1,1,1,1,1,1,C, Captain Dane March (Owens), Portrait of a Clown  (Ticheli/ ), Fortis  (Gazlay/ ),
9, 100-Concert Band, Live Oak Ridge MS, TEA:, Killeen, Zandra Ward / Justyn Arellano, Acc:none,CC,Varsity ,2016,107623,2,2,2,2,4,3,3,3, ," Manchester March (Edmondson, John)"," Serengeti Dreams (Smith, Robert W)"," Shepherd's Hey (Traditional/Roszell, Patrick)"
10, 100-Concert Band, Manor Middle School, TEA:, Harker Heights, Catherine,CC,Varsity ,2016,108088,2,2,2,2,2,2,2,2, , Royal March (Kinyon), Crusade  (Gassi/ ), A Sailor's Odyssey  (Bobrowitz/ ),
11, 100-Concert Band, Nolan Middle School, TEA:, Killeen, Abel Cabrera,CC,Varsity ,2016,108185,3,2,2,2,3,2,3,3, , Omega March (John Edmonson), Kenya Contrasts (William Himes), Little Brazil Suite (Andrew Balent),
12, 100-Concert Band, Palo Alto Middle School, TEA:, Killeen, Steve Myers,CC,Varsity ,2016,108862,1,1,1,1,1,2,2,2,2, Project March (Harold Bennett/Clark), Serengeti Dreams (Robert W. Smith), Adrenaline Engines (Randall Standridge),
13, 100-Concert Band, Rancier MS, TEA:, Killeen, Andrew Dietz,CC,Varsity ,2016,108272,2,2,2,2,1,1,2,1,2, Spania (David Shaffer), Contempo  (Story/ ), Mythos  (Bernotas/ ),
14, 100-Concert Band, Rancier MS, TEA:, Killeen, Andrew Dietz,CC,Non-Varsity ,2016,108269,3,4,3,3,4,4,4,4, , March of the Syncopated Penguins (Gregory B. Rudgers), Nottingham Castle (Daehn/ ), Big Sky Round-Up (Sheldon/ ),
15, 100-Concert Band, S. C. Lee JH, TEA:, Copperas Cove, Lawrence Varela-Halbert,CC,Non-Varsity ,2016,108766,2,2,1,2,3,3,3,3, , The X Brigade (Robert Longfield), Distant Horizons  (Sweeney/ ), Uskudar  (Anon. or Trad./Smith/Story),
16, 100-Concert Band, S. C. Lee JH, TEA:, Copperas Cove, Paul Fellows,CC,Varsity ,2016,108767,1,1,1,1,1,1,1,1,C, The Pride of the Lions (William Owens), Accolade  (Himes/ ), Dolce and Dance  (Fagan/ ),
17, 100-Concert Band, Smith Middle School, TEA:, Ft. Hood, Annette Jackson,CC,Non-Varsity ,2016,107986,1,2,1,1,3,2,3,3,2, Knightsbridge March (Bruce Pearson), Elizabethan Dance (Mark Williams), Serengeti Dreams (Robert W. Smith),
18, 100-Concert Band, Union Grove Middle School, TEA:, HARKER HEIGHTS, Jason Maine / Amanda Stewart,CC,Non-Varsity ,2016,107122,2,1,1,1,1,1,1,1,D, Mount Vernon March (Edmondson), Atlantis  (McGinty/ ), Sakura  (Story/ ),
19, 100-Concert Band, Union Grove Middle School, TEA:, HARKER HEIGHTS, Jason Maine / Amanda Stewart,CC,Varsity ,2016,107120,1,2,1,1,1,1,1,1,C, Sea Song Trilogy  (McGinty/ )," Moscow, 1941  (Balmages/ )", Let The Flag Of Freedom Wave (Swearingen),
