,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3,oops
0, 100-Concert Band, (IV) Ore City High School, TEA:, Ore City, Anthony Anderson,AA,Varsity ,2014,90280,2,1,1,1,1,1,1,1,A, DESERT PATROL MARCH (KL KING), ACCOLADE (WILLIAM HIMES), MOSCOW 1941 (BALMAGES),
1, 100-Concert Band, Alba-Golden High School, TEA:, Alba, Mitch Boeckman,AA,Varsity ,2014,88109,2,1,1,1,2,2,2,2,1, Aces of the Air (King), Wind Storm  (O'Reilly/ ), Fortis  (Gazlay/ ),
2, 100-Concert Band, Atlanta High School, TEA:, Atlanta," Keith Sanders / David Thompson, Larry Breashears, Daniel Hawkins",AAA,Varsity ,2014,89092,1,1,1,1,1,1,1,1,A, Quality Plus (Jewell/Longfield), Blue and Green Music  (Hazo/ ), Glaciers  (Director/ ),
3, 100-Concert Band, Atlanta High School, TEA:, Atlanta," Daniel Hawkins / Keith Sanders, David Thompson, Larry Breashears",AAA,Non-Varsity A,2014,89093,1,2,1,1,1,1,1,1,C," Castlewood March (Hale, Ralph and Jack)", Crest of Nobility  (Sheldon/ ), Cumberland Cross  (Strommen/ ),
4, 100-Concert Band, BIG SANDY, TEA:, Big Sandy, Jeff Settle,C,Var-Composite ,2014,90137,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA, , General Grant March (K.L. King), Spring Song  (Nowak/ ), Fire Dance  (Akey/ ),
5, 100-Concert Band, Chisum ISD, TEA:, Paris, John Marsh / Cheryl Townsdin,AA,Var-Composite ,2014,89526,2,2,1,2,1,2,1,1,1, Mighty Mite (Mesang/O'Loughlin), Slane  (Anon. or Trad./Wagner), Contempo  (Story/ ),
6, 100-Concert Band, Como-Pickton High School, TEA:, COMO, Jeremy Wofford,AA,Varsity ,2014,91625,2,2,2,2,2,2,2,2, , Kentucky 1800 (Grundman), Iroquois Sunrise (Rudgers), Sousa Forever (Conley),
7, 100-Concert Band, Gilmer High School, TEA:, Gilmer, Eric Gray / Teresa Lee,AAA,Varsity ,2014,90187,1,1,1,1,1,1,1,1,A, Who's Who In Navy Blue (J.P. Sousa/Frank Byrne), Fantasy on a Japanese Folk Song  (Hazo/ ), Summer Dances  (Balmages/ ),
8, 100-Concert Band, Harmony High School, TEA:, Big Sandy, Rami Purdum / Michael Shelton,AA,Var-Composite ,2014,89918,2,2,2,2,3,2,1,2, , Three Ayres From Gloucester (Stuart), Kentucky 1800 (Grundman), The New Colonial March (RB Hall),
9, 100-Concert Band, Hawkins High School, TEA:, Hawkins, Jeff Smith / Jeff Wilson,AA,Var-Composite ,2014,88477,2,2,1,2,1,1,1,1,1, Columbian March (King), The Harmonious Blacksmith (Handel/Osterling), Pinnacle (Grice),
10, 100-Concert Band, James Bowie High School, TEA:, Simms, Shannon Hensley,A,Var-Composite ,2014,90336,1,1,2,1,1,1,1,1,A, Fortis  (Gary Gazlay), Mystery Ride  (Terry White), Pathfinders March (Sparke),
11, 100-Concert Band, New Boston High School, TEA:, New Boston," Richard Lovelace / Charlie Melton, Margie Manning, Aaron Holt",AA,Varsity ,2014,90333,1,1,1,1,1,1,1,1,A, Americans We (Henry Fillmore), Old Scottish Melody (Charles Wiley), Joy Revisited (Frank Ticheli),
12, 100-Concert Band, New Diana High School, TEA:, Diana, George Little / Josie Alexander,AA,Var-Composite ,2014,90131,1,1,1,1,1,1,1,1,A, National Emblem March (E. E. Bagley), Fantasy on a Japanese Folk Song  (Hazo/ ), American Riversongs  (La Plante/ ),
13, 100-Concert Band, Paris High School, TEA:, Paris, Charles,AAA,Varsity ,2014,89886,1,1,1,1,2,2,2,2,1, El Aguila de Oro (Jack Bullock), Redemption  (Galante/ ), West Highlands Sojourn  (Sheldon/ ),
14, 100-Concert Band, Paris High School, TEA:, Paris, Charles / Bryan Ewing,AAA,Non-Varsity ,2014,89889,2,2,2,2,2,2,2,2, , Monterey March (Pierre LaPlante), Contempo  (Story/ ), Two British Folk Songs  (Anon. or Trad./Del Borgo),
15, 100-Concert Band, Pewitt High School, TEA:, Omaha, Theodus Luckett / Kennie Cook Jr.,AA,Varsity ,2014,90141,1,1,1,1,1,1,1,1,A, Them Basses (G.H. Huffine), The Harmonious Blacksmith  (Handel/Osterling), La Madre de los Gatos  (Beck/ ),
16, 100-Concert Band, Pittsburg High School, TEA:, Pittsburg," Austin Jesmore / Mike Williams, Jennifer Joslin",AAA,Varsity ,2014,90419,1,1,2,1,1,1,1,1,B," Kiefer's Special (William H. Kiefer, ed. Tim Rhea)", Steel (Standridge), Our Kingsland Spring (Hazo),
17, 100-Concert Band, Pleasant Grove High School, TEA:, Texarkana, Ed Grissom,AAA,Varsity ,2014,87519,1,1,1,1,1,1,1,1,A, Emblem Of Unity (JJ Richards/Swearingen), Prelude and Fugue in Bb Major  (Bach/Moehlmann), Variations on Scarborough Fair  (Custer/ ),
18, 100-Concert Band, Quitman High School, TEA:, Quitman, Tim Schodowski,AA,Varsity ,2014,89962,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA, , The Golden Vanity (Ralph Vaughan Williams), Chorale Prelude - For the Beauty of the Earth  (Colquitt), Declaration Overture  (Smith/ ),
19, 100-Concert Band, Sabine ISD, TEA:, Gladewater, Aaron Handorf / Ronnie Godfrey, Acc:No,AA,Varsity ,2014,90178,2,2,2,2,1,1,1,1,1, Everest (Jacob De Haan), Redemption  (Galante/ ), A Longford Legend (play two mvts) (Sheldon/ )
20, 100-Concert Band, Spring Hill High School, TEA:, Longview, Josh Perry,AAA,Non-Varsity ,2014,90191,1,1,1,1,1,1,1,1,C, Peacemaker (King), Overture for Winds  (Carter/ ), Summer Resounding  (Balmages/ ),
21, 100-Concert Band, Spring Hill High School, TEA:, Longview, Randy Kiser,AAA,Varsity ,2014,90183,1,1,1,1,1,1,1,1,A, The Melody Shop  (), Lux Arumque  (Whitacre/ ), Summer Dances  (Balmages/ ),
22, 100-Concert Band, Texas High School, TEA:, Texarkana," Arnie Lawson / David Stuart, John Loanzon",AAAA,Varsity ,2014,90231,1,1,1,1,1,2,1,1,A, The Vanished Army (Alford arr. Fennell), Procession of the Nobles (Rimsky-Korsakov), Vesuvious (Tichelli),
23, 100-Concert Band, Texas High School, TEA:, Texarkana, Steve Bennett,AAAA,Non-Varsity ,2014,90134,1,1,2,1,2,3,2,2,2, Prestissimo (King / Swearingen), Accolade  (Himes/ ), Foundry  (Mackey/ ),
24, 100-Concert Band, Union Grove High School, TEA:, Gladewater, Brandon Garmon,AA,Varsity ,2014,89271,1,1,1,1,1,1,1,1,A, The Klaxon (Fillmore/Fennell), A Hymn for Band  (Stuart), Concert Variations (Smith),
25, 100-Concert Band, Union Hill High School, TEA:, Gilmer, Kelly Bennette,A,Non-Varsity ,2014,92149,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA, , The Last Crusade (Kelly Bennette), Fortis (Gary Gazlay), Dance Celebaration (Robert W. Smith),
