,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3,oops
0, 100-Concert Band, Aldine Middle School, TEA:, Houston, Gordon Haney / Tessa Greenfield,CCC,Varsity ,2012,72859,1,1,1,1,1,1,1,1,C, Flying Cadets (KL King), Colliding Visions  (Balmages/ ), Flight of Eagles  (Del Borgo/ ),
1, 100-Concert Band, Aldine Middle School, TEA:, Houston, Gordon Haney / Tessa Greenfield,CCC,Non-Varsity ,2012,72858,2,2,1,2,2,2,1,2, , The Lone Eagle March (Edmondson), Sakura  (Story/ ), Sea Song Trilogy  (McGinty/ ),
2, 100-Concert Band, Atascocita MS, TEA:, Humble, Amber Elrod,CCC,Varsity ,2012,73792,1,1,1,1,1,1,1,1,C, Winchester March (Edmondson), Canterbury Coronation (Curnow), Flight of Eagles (Del Borgo),
3, 100-Concert Band, Barbers Hill MS, TEA:, Mont Belvieu," Cliff Horn / Jaime Talbert, Lisa Stone, Paul Roberts",CCC,Varsity ,2012,72309,2,2,1,2,2,1,1,1,2, Newcastle March (Johnnie Vinson), Knights of Dunvegan  (Meyer/ ), Colliding Visions  (Balmages/ ),
4, 100-Concert Band, C.E. King MS, TEA:, Houston, Crystal Hoisager,CC,Varsity ,2012,73540,1,1,2,1,1,2,2,2,2, Miracle at Dunkirk (John Edmondson), Fields of Clover  (Standridge/ ), Shepherd's Hey  (Roszell/ ),
5, 100-Concert Band, Creekwood MS, TEA:, Kingwood, Byron Clements,CCC,Non-Varsity ,2012,72497,1,1,1,1,1,1,1,1,D, Heritage Days (Edmondson), Storm Mountain Jubilee  (Strommen/ ), Colliding Visions  (Balmages/ ),
6, 100-Concert Band, Creekwood MS, TEA:, Kingwood, Missy DeSpain,CC,Varsity ,2012,72445,1,1,1,1,1,1,2,1,C, Butterfly's Ball  (Fraley/ ), In The Shining Of The Stars  (Sheldon/ ), Kiefer's Special (W.H. Kiefer),
7, 100-Concert Band, Crosby MS, TEA:, Crosby, BERNADETTE WALLS / Don Heaslet,CCC,Non-Varsity ,2012,74904,1,1,1,1,2,1,2,2,2, Ming Court  (Pitter/ ), Big Sky Round-Up  (Sheldon/ ), March of the Syncopated Penguins (Rudgers),
8, 100-Concert Band, Crosby MS, TEA:, Crosby, Don Heaslet,CCC,Varsity ,2012,74281,2,1,1,1,2,3,2,2,2, Torch of Liberty (King), Colliding Visions  (Balmages/ ), Spirit of an Eagle  (Clark/ ),
9, 100-Concert Band, Grantham MS, TEA:, Houston, Gabriel Cancino,CCC,Varsity ,2012,71619,1,1,1,1,1,1,1,1,C, Chimes of Libery March (Goldman/ Custer), West Highlands Sojourn (play two contrasting mvts) (Sheldon/ ), American Riversongs  (La Plante/ ),
10, 100-Concert Band, Grantham MS, TEA:, Houston, Mark Davila,CCC,Non-Varsity ,2012,74616,2,2,3,2,2,2,2,2, , Lexington March (John Edmondson), Pinnacle  (Grice/ ), Two British Folk Songs  (Anon. or Trad./Del Borgo),
11, 100-Concert Band, Hambrick Middle School, TEA:, Houston, Sandy Osborne / Steven Cline,CCC,Non-Varsity ,2012,75016,1,2,2,2,DQ,DQ,DQ,DQ, , Valley Forge March (John Edmondson), Modal Song and Dance  (Del Borgo), Serengeti Dreams  (Smith),
12, 100-Concert Band, Hambrick Middle School, TEA:, Houston, Steven Cline,CCC,Varsity ,2012,75027,1,1,1,1,4,3,3,3,2, St. Petersburg March  (Johnnie Vinson ), Our Kingsland Spring  (Hazo/ ), A Sailor's Odyssey  (Bobrowitz/ ),
13, 100-Concert Band, Hoffman Middle School, TEA:, Houston, Michael Owen / Emily Puetz,CCC,Non-Varsity ,2012,72490,2,2,2,2,3,3,3,3, , Golden Gate March (Halliday), Madrigal for Band  (McGinty/ ), Wildwind Overture  (Kinyon/ ),
14, 100-Concert Band, Hoffman Middle School, TEA:, Houston, Michael Owen / Emily Puetz,CCC,Varsity ,2012,71623,1,1,2,1,1,1,1,1,C, Friends of Freedom Concert March (Timothy Loest), Marching Song  (Holst/Moss), Flight of Eagles  (Del Borgo/ ),
15, 100-Concert Band, Humble MS, TEA:, Humble, Erik Leon,CCC,Varsity ,2012,72822,2,2,2,2,4,4,4,4, , Curse of the Scorpion (Grice), Journey Down Niagara  (Tucker/ )," Moscow, 1941  (Balmages/ )",
16, 100-Concert Band, Humble MS, TEA:, Humble, Raul Vasquez III,CCC,Non-Varsity ,2012,72730,2,2,3,2,3,2,2,2, , March of the Patriots (Edmondson), Atlantis  (McGinty/ ), Voodoo Dance (Del Borgo/),
17, 100-Concert Band, Johnson MS, TEA:, Channelview, Aaron Allison / Mark Santos,CCC,Sub Non-Varsity A,2012,72695,2,3,3,3,3,2,2,2, , Kitty Hawk March (Edmondson), Ming Court  (Pitter/ ), Phantom Ship  (Del Borgo/ ),
18, 100-Concert Band, Johnson MS, TEA:, Channelview, Amanda Tietjen,CCC,Non-Varsity ,2012,72686,1,1,1,1,3,2,2,2,2, Mt. Vernon March (Edmonson), Majestica  (Gazlay/ ), Summit Fanfare  (Owens/ ),
