,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3,oops
0, 100-Concert Band,  Nimitz HS, TEA:, Houston, Eben Melendez,AAAAAA,Sub Non-Varsity ,2016,115585,3,2,3,3,3,3,3,3, , Newcastle March  (Vinson), Fantasy on a Fiddle Tune  (LaPlante/ ), Blue Ridge Saga  (Swearingen/ ),
1, 100-Concert Band,  Nimitz HS, TEA:, Houston, Sterling Burton,AAAAAA,Non-Varsity ,2016,114190,2,2,3,2,2,1,1,1,2, Cirus Days (Karl L. King/Loras Schissel), Loch Lomond  (Black/ ), Havendance  (Holsinger/ ),
2, 100-Concert Band, Aldine High School, TEA:, Houston, Bryan Hess,AAAAAA,Sub Non-Varsity B,2016,115829,2,3,1,2,3,3,3,3, , Infinity March (Curnow/), In The Shining Of The Stars  (Sheldon/ ), Kenya Contrasts  (Himes/ ),
3, 100-Concert Band, Aldine High School, TEA:, Houston, Emilio reyna,AAAAAA,Sub Non-Varsity A,2016,115831,3,3,1,3,3,4,3,3, , Darklands March (Standridge), Comets In Winter Sky  (McCarthy/ ), Butterfly's Ball  (Fraley/ ),
4, 100-Concert Band, Aldine High School, TEA:, Houston, Jeremy Gray,AAAAAA,Varsity ,2016,115649,2,3,1,2,2,2,2,2, , Manhattan Beach March (Sousa/Fennell), Fantasy on a Japanese Folk Song  (Hazo/ ), Tempered Steel (Young),
5, 100-Concert Band, Aldine High School, TEA:, Houston, Patrick Heaton,AAAAAA,Non-Varsity ,2016,115757,3,1,1,1,1,2,1,1,C, Aces of the Air (King/Swearingen), Blue and Green Music  (Hazo/ ), Havendance  (Holsinger/ ),
6, 100-Concert Band, Atascocita HS, TEA:, Humble, Anthony Hicks,AAAAAA,Sub Non-Varsity A,2016,115671,2,2,1,2,2,2,1,2, , Torch of Liberty (King/Swearingen), Flight of Eagles (Del Borgo), West Highlands Sojourn (Sheldon),
7, 100-Concert Band, Atascocita HS, TEA:, Humble, Anthony Hicks,AAAAAA,Non-Varsity ,2016,115667,1,2,1,1,1,1,1,1,C, Emblem of Unity (Richards/Swearingen), Ghost Fleet (Sheldon), American Riversongs (La Plante),
8, 100-Concert Band, Atascocita HS, TEA:, Humble, Randy K Countryman,AAAAAA,Varsity ,2016,115664,1,1,1,1,1,1,1,1,A," Armenian Dances, Set I  (Reed/ )", First Suite in Eb for Military Band  (Holst/Matthews/Fennell), Florentiner (Fucik/ Fennell),
9, 100-Concert Band, Davis High School, TEA:, Houston, Allen Casey,AAAAAA,Non-Varsity ,2016,115742,1,2,1,1,2,2,1,2,2, Lexington March (Karl King/ arr. Swearingen), Our Kingsland Spring  (Hazo/ ), Joy Revisited  (Ticheli/ ),
10, 100-Concert Band, Davis HS, TEA:, Houston, Mark Richard,AAAAAA,Varsity ,2016,115737,1,1,1,1,3,2,2,2,1, Invercargill (Alex Lithgow/Andy Glover), O Magnum Mysterium  (Lauridsen/Reynolds), Ride  (Hazo/ ),
11, 100-Concert Band, Eisenhower High School, TEA:, Houston, Matt Adamson,AAAAAA,Sub Non-Varsity ,2016,115652,1,1,1,1,3,3,2,3,2, Crosswinds March (James Swearingen), New Horizons  (Corrigan/ ), Steel  (Standridge/ ),
