,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3,oops
0, 100-Concert Band, Ann Richards Middle School, TEA:, Austin, Donna K Cotter / Ann Peace,C,Non-Varsity ,2013,78436,1,1,1,1,1,1,1,1,D, March of the Royal Guard (David Gorham), Ayrshire Portrait  (Story/ ), Danse Antiqua  (Sharp/ ),
1, 100-Concert Band, Burnet Middle School (26), TEA:, Burnet, Abby Wood,CC,Non-Varsity ,2013,78786,1,1,1,1,3,2,3,3,2, American Spirit March (Higgins), Two English Dances  (Anon. or Trad./O'Reilly), Uskudar  (Anon. or Trad./Smith/Story),
2, 100-Concert Band, Burnet MS, TEA:, Burnet, Dusty Rhea,CC,Varsity ,2013,78774,2,1,1,1,1,1,1,1,C, Von Grrrhart's 613th Regimental March (David Holsinger), La Madre de los Gatos  (Beck/ ), Joy  (Ticheli/ ),
3, 100-Concert Band, Caldwell Middle School (26), TEA:, Caldwell, Ian Campbell / William Foster,CC,Varsity ,2013,77861,4,3,4,4,3,2,3,3, , The Thunderer (Sousa arr. Michael Story ), Bartok Variations  (Broege/ ), Pinnacle  (Grice/ ),
4, 100-Concert Band, Columbus Jr. High School, TEA:, Columbus, Seth Gallion / Dawn Michaelsen,C,Varsity ,2013,79126,2,2,3,2,2,1,2,2, , 11th Pennsylvania Regiment March (Stuart), Serengeti Dreams  (Smith), Colliding Visions  (Balmages),
5, 100-Concert Band, Giddings Middle School (26), TEA:, Giddings, Brian Stewart / Perry Morris,CC,Varsity ,2013,79360,1,1,1,1,1,1,1,1,C, Espana Cani (Narro / Story), Kenya Contrasts  (Himes/ ), A Sailor's Odyssey  (Bobrowitz/ ),
6, 100-Concert Band, Gonzales Junior High School, TEA:, Gonzales," Jerry Scoggin / Dennis Boucher, Grace Boucher",CC,Varsity ,2013,78278,2,3,3,3,3,3,3,3, , Spitfire Concert March (Story), Dance Celebration  (Smith/ ), Colliding Visions  (Balmages/ ),
7, 100-Concert Band, Hallettsville ISD, TEA:, Hallettsville, Eric Rokohl / John Turner,C,Varsity ,2013,79288,4,4,4,4,3,3,3,3, , Phantom Ship  (Del Borgo/ ), Colliding Visions  (Balmages/ ), Honor Roll March (Williams),
8, 100-Concert Band, Jarrell Middle School, TEA:, Jarrell, Karen Penn / Cheryl Guy,C,Varsity ,2013,78769,2,3,2,2,3,3,3,3, , Canon of Peace  (Jennings/ ), Wildwind Overture  (Kinyon/ ), Twin Cities March (Edmondson),
9, 100-Concert Band, Johnson City High School, TEA:, Johnson City, Bryan Anders / Chelsea Herring,A,Varsity ,2013,79187,3,3,4,3,2,2,3,2, , Gathering in the Glen (Sweeney), Crusade (Gassi), Royal Falcon March (Kerkorian),
10, 100-Concert Band, La Grange ISD, TEA:, La Grange, David M. DeLuca / Jonathan Sweet,CC,Varsity ,2013,78097,2,2,2,2,2,3,2,2, , Winchester March (John Edmondson), Colliding Visions  (Balmages/ ), Fortis  (Gazlay/ ),
11, 100-Concert Band, La Grange ISD, TEA:, La Grange, David M. DeLuca / Jonathan Sweet,CC,Non-Varsity ,2013,78096,3,3,3,3,4,3,3,3, , American Spirit March (John Higgins), Atlantis (McGinty/ ), Nottingham Castle  (Daehn/ ),
12, 100-Concert Band, Lago Vista Middle School, TEA:, Lago Vista, Pat Ruiz,C,Non-Varsity ,2013,78884,2,2,2,2,3,3,3,3, , Parade of the Palominos March (David Shaffer), In The Bleak Midwinter  (Holst/Bullock), Courtlandt County Festival  (Owens/ ),
13, 100-Concert Band, Liberty Hill Jr. High (26), TEA:, Liberty Hill," Karen Dyre / Kevin Baird, John Perrin",CC,Non-Varsity ,2013,78760,2,3,2,2,1,1,2,1,2, Greenland March (Kopetz), Courtlandt County Festival  (Owens/ ), Dance Celebration  (Smith/ ),
14, 100-Concert Band, Liberty Hill Jr. High (26), TEA:, Liberty Hill," Karen Dyre / Kevin Baird, John Perrin",CC,Varsity ,2013,78759,2,2,3,2,1,1,1,1,2, March Zuma (John O'Reilly), Marching Song  (Holst/Moss), Colliding Visions  (Balmages/ ),
15, 100-Concert Band, Rockdale Jr. High School (26), TEA:, Rockdale, Les Huff / Adrian A. Acevedo, Acc:None,C,Varsity ,2013,78280,1,1,1,1,2,2,2,2,2, Two Marches for America (Steve Hodges), Korean Hill Song (Mark Williams), Serengeti Dreams  (Smith/ )
16, 100-Concert Band, Smithville Middle School, TEA:, Smithville, Carrie Gonzalez,CC,Non-Varsity ,2013,81010,3,2,3,3,3,3,3,3, , March on the King's Highway (LaPlante), Dance Celebration  (Smith/ ), Nottingham Castle  (Daehn/ ),
17, 100-Concert Band, Smithville, TEA:, Smithville, Dianna King,CC,Varsity ,2013,78970,1,2,2,2,2,2,2,2, , March of the Syncopated Penguins (Rudgers), Fortis  (Gazlay/ ), Adrenaline Engines  (Standridge/ ),
18, 100-Concert Band, Taylor Middle School, TEA:, Taylor, David Motl / Scott Simmons,CC,Varsity ,2013,77712,2,3,2,2,3,3,2,3, , Pride of the Regiment (Seward), Ming Court  (Pitter), Kenya Contrasts  (Himes),
19, 100-Concert Band, Wimberley Junior High, TEA:, Wimberley, Jared Clarkson,CC,Varsity ,2013,77962,2,2,2,2,1,1,1,1,2, March of the Aliens (Goff), Cascadia Celebration  (Hodges/ ), Knights of Dunvegan  (Meyer/ ),
