,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3,oops
0, 100-Concert Band, Adams Middle School, TEA:, Grand Prairie," Abel Cabrera / Andrew Golden, Doug Dement",CC,Non-Varsity ,2020,158372, , , , , , , , , , Spitfire (Story), Elizabethan Dance (Williams), Armory (Standridge),
1, 100-Concert Band, Ann Richards MS, TEA:, Dallas, Austin Holder / Emmanuel Neault,CCC,Non-Varsity ,2020,151025, , , , , , , , , , Plaza de Toros (20709)  (Story), Achieve (Clark), Fortis (17484)  (Gazlay),
2, 100-Concert Band, Austin Middle School, TEA:, Irving, Alexandra Gutierrez / Kris Crowder & Addison Pellegrino,CCC,Non-Varsity ,2020,158535, , , , , , , , , , Pride of America (William Owens), Shenandoah (16226)  (Anon. or Trad./Smith/Story), Danza de Espana (19602)  (Chambers),
3, 100-Concert Band, Barack Obama Academy, TEA:, Dallas, Dorian Scott / Christopher Young,CCC,Non-Varsity ,2020,156775, , , , , , , , , , Wolverine Trail  (Matthew Putnam), Atlantis (45)  (McGinty), Summit Fanfare (17493)  (Owens),
4, 100-Concert Band, Bessie Coleman Middle School, TEA:, Cedar Hill, Daniel Rubiano,CC,Non-Varsity ,2020,158316, , , , , , , , , , Wedgewood March (William Owens), Dance Celebration (Robert W. Smith), Plaza de Toros (20709)  (Story),
5, 100-Concert Band, Billy Earl Dade Learning Center, TEA:, Dallas, Shunnesse McCray / Raven Catholic,CC,Non-Varsity ,2020,158184, , , , , , , , , , Two Minute Symphony (643)  (Margolis), In The Bleak Midwinter (34)  (Holst/Bullock), Spitfire (Story),
6, 100-Concert Band, Bowie Middle School, TEA:, Irving, Emily Locke / Clint Schaefer,CC,Non-Varsity ,2020,157615, , , , , , , , , , Symbol of Freedom (Joseph Compello), Sakura (62)  (Traditional/Story), Night Fury (20593)  (Chambers),
7, 100-Concert Band, Browne MS, TEA:, Dallas, Cecil Neal III / none, Acc:none,CC,Non-Varsity ,2020,158666, , , , , , , , , , Two Minute Symphony (643)  (Margolis), Dance Celebration (647)  (Smith), First Concert March (Feldstein & Reilly)
8, 100-Concert Band, Byrd Middle School, TEA:, Duncanville," Lorna Crowley / Russell Porter, Michelle Casso",CCC,Non-Varsity ,2020,158138, , , , , , , , , , Tunbridge Meadows (70)  (Williams), Danza de Espana (19602)  (Chambers), Lexington March (Edmondson),
9, 100-Concert Band, Cedar Hill Collegiate Academy, TEA:, Cedar hill, William Johnson,CC,Non-Varsity ,2020,158342, , , , , , , , , , The Tears of Arizona (Brian Balmages), Mythos (Chris Bernotas), Capstone (Tyler Arcari),
10, 100-Concert Band, Coleman JH, TEA:, WAXAHACHIE, Armando Vera,CC,Non-Varsity A,2020,158525, , , , , , , , , , Spitfire (Story), Conviction (18460)  (Clark), Summit Fanfare (17493)  (Owens),
11, 100-Concert Band, Comstock MS, TEA:, Dallas, Aya Fuller,CCC,Non-Varsity A,2020,158130, , , , , , , , , , The Billboard March  (John Klohr/Jack Bullock), Theme and Variations  (Timothy Broege), Atlantis (Ann McGinty),
12, 100-Concert Band, Crockett Middle School, TEA:, Irving, Gary Reddoch / Stephen Cookus,CCC,Non-Varsity ,2020,151441, , , , , , , , , , Forward March! (Murtha), Synchronized Energy (Fhiaras), Dance Celebration (Smith),
13, 100-Concert Band, Ennis Junior High School, TEA:, Ennis," Joshua Davis / Steven Bunch, Charlie Rockwell",CCC,Non-Varsity ,2020,157478, , , , , , , , , , Pinnacle of Distinction (Larry Clark), As Twilight Falls (Robert Sheldon), Pinnacle (Rob Grice),
14, 100-Concert Band, Fannin Middle School, TEA:, Grand Prairie, Jay Kelliher,CC,Non-Varsity ,2020,156131, , , , , , , , , , Dance Celebration (Smith), Dorian Chant (Calhoun), Onward and Upward (Owens),
15, 100-Concert Band, Ferris Junior High, TEA:, Red Oak," Marshall Gonzales / Margaret Granado, Sevy DeLeon, Jennifer Kofahl",CC,Sub Non-Varsity ,2020,156417, , , , , , , , , , Dance Celebration (647)  (Smith), Courtlandt County Festival (15820)  (Owens), Best Friends Forever March (Compello),
16, 100-Concert Band, Ferris Junior High, TEA:, Red Oak," Marshall Gonzales / Margaret Granado, Sevy DeLeon, Jennifer Kofahl",CC,Non-Varsity ,2020,156416, , , , , , , , , , Night Fury (20593)  (Chambers), Plaza de Toros (20709)  (Story), Wedgewood March (Owens),
