,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3,oops
0, 100-Concert Band, Beck Junior High, TEA:, Katy, Pamela Smith,CCC,Non-Varsity ,2010,58131,1,1,1,1,1,1,1,1,D, Lexington March (John Edmondson), Tunbridge Meadows  (Williams), Contempo  (Story),
1, 100-Concert Band, Beckendorff Junior High, TEA:, Katy," Darlene Blose / Dusty Brown , Susan Steber",CCC,Sub Non-Varsity ,2010,58347,1,1,1,1,1,1,1,1,D, Infinity (James Curnow), American Folk Tune Adventure  (Gorham), Atlantis  (McGinty),
2, 100-Concert Band, Beckendorff Junior High, TEA:, Katy, Dustin Brown,CCC,Non-Varsity ,2010,58137,1,1,1,1,1,1,1,1,D, Cascadia Celebration  (Hodges), Presidents Day Parade (Murtha), Courtlandt County Festival  (Owens),
3, 100-Concert Band, Cardiff Junior High, TEA:, Katy,  Dan Brodt / Shelley Bailey,CCC,Non-Varsity A,2010,58249,4,3,3,3,3,3,3,3, , Liberty March (Edmondson), Soldiers' Processsion and Sword Dance  (Margolis), Voodoo Dance (Del Borgo),
4, 100-Concert Band, Cinco Ranch Jr. High, TEA:, Katy, Adam Seltzer,CCC,Non-Varsity ,2010,59099,1,1,1,1,1,1,1,1,D, Castlewood March (Hale and Hale), Tunbridge Meadows  (Williams), Fire Dance  (Akey),
5, 100-Concert Band, Cullen MS, TEA:, Houston, Brian Gundy,CC,Non-Varsity ,2010,58746,5,5,5,5,5,5,5,5, , The March King (), Canon Of Peace (), Russian Sailors Dance (),
6, 100-Concert Band, Fleming MS, TEA:, Houston, Willie Smith,CC,Non-Varsity ,2010,57117,4,4,4,4,4,4,4,4, , March for the Young (Nestico), Atlantis  (McGinty), Fire Dance  (Akey),
7, 100-Concert Band, Grady MS, TEA:, Houston, Sandra Cersonsky / none, Acc:none,C,Non-Varsity ,2010,57151,1,1,1,1,2,2,2,2,2, Honor March (Sandy Feldstein/Larry Clark), Two Minute Symphony  (Margolis), Pinnacle  (Grice)
8, 100-Concert Band, Gregory-Lincoln EC, TEA:, Houston, Benjamin Jules,CC,Non-Varsity C,2010,58621,5,5,5,5,5,5,5,5, , Regal March (B. Pearson/C. Elledge), Chester  (Billings/Tolmage/Osterling), Serengeti Dreams  (Smith),
9, 100-Concert Band, Holland MS, TEA:, Houston, Rene Rodriguez,CC,Non-Varsity ,2010,58261,5,4,4,4,5,5,4,5, , March of the Minutemen (John Edmondson), Two English Dances  (Anon. or Trad./O'Reilly), Wolseys Wilde  (Byrd/McGinty),
10, 100-Concert Band, Katy Junior High, TEA:, Katy, Sharon Phifer / Cynthia Gorton,CCC,Non-Varsity ,2010,59550,1,1,2,1,1,2,2,2,2, Command March (Edmondson), Serengeti Dreams  (Smith), Pinnacle  (Grice),
11, 100-Concert Band, Marshall MS, TEA:, Houston, Kenitra D. Jackson,CCC,Non-Varsity ,2010,58867,3,2,2,2,2,3,2,2, , Lexington March (Edmondson), Wolseys Wilde  (Byrd/McGinty), Wildwind Overture  (Kinyon),
12, 100-Concert Band, Mayde Creek Junior High, TEA:, Houston, Rhonda Munoz,CCC,Non-Varsity ,2010,57783,1,1,2,1,2,3,3,3,2, March of the Sentinels (Edmondson), Serengeti Dreams  (Smith), Nottingham Castle  (Daehn),
13, 100-Concert Band, McDonald JH, TEA:, Katy, Joe Young / Danh Do,CC,Non-Varsity ,2010,58673,2,2,2,2,3,3,3,3, , March Castle Hills  (Stevens), Theme and Variations  (Broege), Dance Celebration  (Smith),
14, 100-Concert Band, McMeans Junior High, TEA:, Katy, Sandra Brunskill,CCC,Non-Varsity ,2010,55612,1,1,1,1,1,1,1,1,D, The Sardar's March (Moss), Maesong  (Owens), Starship  (O'Reilly),
15, 100-Concert Band, Memorial Parkway JH, TEA:, Katy, Cissy Bell,CCC,Non-Varsity ,2010,54865,1,1,1,1,1,1,1,1,D, El Conquistador (William Owens and Gene Williams), Song of Hope  (Swearingen), Pinnacle  (Grice),
16, 100-Concert Band, Morton Ranch Junior High, TEA:, Katy, Michelle Mitchell,CCC,Non-Varsity ,2010,54556,1,1,1,1,1,1,1,1,D, The Lone Eagle March (John Edmondson), Danse Antiqua  (Sharp), Serengeti Dreams  (Smith),
17, 100-Concert Band, Morton Ranch Junior High, TEA:, Katy, Sheri Engelmann,CCC,Sub Non-Varsity ,2010,56329,1,1,1,1,2,2,2,2,2, Copper Creek March (Edmondson), Starship  (O'Reilly), Crusade  (Gassi),
18, 100-Concert Band, West Briar MS, TEA:, Houston," Kevin Young / Neil McDaniel, Eric C. Hughes",CCC,Non-Varsity ,2010,58688,1,2,3,2,2,2,3,2, , March on a Welsh Air (Edmondson), Two Classic Miniatures  (Anon. or Trad./Williams), Cascadia Celebration  (Hodges),
19, 100-Concert Band, West Memorial Junior High, TEA:, Katy, Troy Eads / Mary Gold,CC,Non-Varsity ,2010,58807,2,2,3,2,2,2,2,2, , The Sardar's March (Ippolitov-Ivanov), Fire Dance  (Akey), Nottingham Castle  (Daehn),
20, 100-Concert Band, WoodCreek Junior High, TEA:, Katy, Jennifer Wright,CC,Non-Varsity ,2010,58087,2,2,2,2,2,2,2,2, , Maesong  (Owens), Atlantis  (McGinty), The Big Circus March (Foster),
