,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3,oops
0, 100-Concert Band, Blanco HS, TEA:, Blanco, David Shirk,AA,Varsity ,2011,60267,1,1,1,1,4,4,4,4,1, Marche Militaire Francaise (Saint Saens/Swearingen), In The Shining Of The Stars  (Sheldon), Blue Ridge Rhapsody  (Kinyon),
1, 100-Concert Band, Blanco MS, TEA:, Blanco, David Shirk,C,Varsity ,2011,60268,1,1,2,1,4,3,3,3,2, Honor Guard (Chattaway), Sakura (Story), Atlantis  (McGinty),
2, 100-Concert Band, Canyon Lake HS, TEA:, Fischer, Mark Watley / Joseph DeSantis,AAA,Varsity ,2011,61001,1,1,1,1,1,1,1,1,A, The Thunderer (Sousa), Variations on Scarborough Fair  (Custer), Puszta (play two mvts) II and III (Van der Roost),
3, 100-Concert Band, Cole HS, TEA:, San Antonio, Jon Philippus / Dan Vasquez,AA,Var-Composite ,2011,60568,2,3,3,3,2,2,2,2, , Alamo March (King/Swearingen), Highland Legend  (Moss), Greenwillow Portrait  (Williams),
4, 100-Concert Band, Cuero High School, TEA:, Cuero, Gary Owens,AAA,Varsity ,2011,59750,2,1,1,1,1,2,1,1,A, Marche Militaire Francaise (C. Saint Saens / arr. Swearingen), American Riversongs  (La Plante), Kenya Contrasts  (Himes),
5, 100-Concert Band, Cuero Junior High School, TEA:, Cuero, Steven Hearn / Gary Owens,CC,Non-Varsity ,2011,61020,2,2,2,2,1,1,2,1,2, Pinnacle  (Grice), Dance Celebration (Smith), Rose Hill March (William Owens),
6, 100-Concert Band, Falls City HS, TEA:, Falls City, Steven Wolf,A,Var-Composite ,2011,60357,1,1,1,1,1,1,2,1,A, Liberty Eagle March (Michael Oare), Madrigal for Band  (McGinty), Modal Song and Dance  (Del Borgo),
7, 100-Concert Band, Karnes City HS, TEA:, Karnes City, George DeRocher / Nathan Jones,AA,Varsity ,2011,61421,2,2,2,2,2,2,2,2, , Flying Tigers (Shaffer), Songs Of The Whalemen  (Del Borgo), Our Kingsland Spring  (Hazo),
8, 100-Concert Band, Karnes City MS, TEA:, Karnes City, Nathan Jones / George DeRocher,C,Varsity ,2011,60853,3,3,3,3,3,3,2,3, , Crusade  (Gassi), Dance Celebration (Smith), Swashbuckler's March (Williams),
9, 100-Concert Band, La Vernia High School, TEA:, La Vernia, Kelsey J. Lien,AAA,Non-Varsity ,2011,61448,1,1,1,1,1,1,1,1,C, Twin Cities March (John Edmondson), Sea Song Trilogy  (McGinty), Cedar Canyon Round Up  (Williams),
10, 100-Concert Band, La Vernia HS, TEA:, La Vernia," Stacy Clark / Kelsey Lien, Kyle Fry",AAA,Varsity ,2011,60763,1,1,1,1,1,1,1,1,A, Cajun Folk Songs  (Ticheli), Old Scottish Melody  (Wiley), Emblem of Unity (Richards/Swearingen),
11, 100-Concert Band, La Vernia JHS, TEA:, La Vernia, Kelsey Lien,CC,Varsity ,2011,61447,1,1,1,1,1,1,1,1,C, The Gold Medallion Concert March (John Edmondson), Voodoo Dance  (del Borgo), Joy  (Ticheli),
12, 100-Concert Band, Luling HS, TEA:, Luling, Coral Rios / Gary Kennedy,AA,Varsity ,2011,60863,1,1,1,1,1,1,1,1,A, Normandy Beach (John Edmondson),  Appalachian Morning  (Sheldon), Joy Revisited  (Ticheli),
13, 100-Concert Band, Luling JHS, TEA:, Luling, Gary Kennedy / Coral Rios,C,Varsity ,2011,61529,1,1,1,1,1,1,1,1,C, Independentia (R. B. Hall), Sakura  (Story), Courtlandt County Festival  (Owens),
14, 100-Concert Band, Marion HS, TEA:, Marion, Bill Goodman / Sandy Brown,AA,Var-Composite ,2011,61121,1,1,1,1,1,1,1,1,A, Variations on a Sailing Song  (Strommen), Contrasto Grosso (play any two mvts) (de Haan), Newcastle March (Johnnie Vinson),
15, 100-Concert Band, Marion MS, TEA:, Marion, Bill Goodman / Sandy Brown,C,Varsity ,2011,61126,2,1,2,2,1,2,1,1,2, Atlantis  (McGinty), Court Festival  (Pearson), Drums Up Front March (John O'Reilly),
16, 100-Concert Band, Mountain Valley MS, TEA:, New Braunfels, Joseph McKelvey,CC,Varsity ,2011,60505,1,1,1,1,2,1,2,2,2, The Challenger (McGinty), Deir in De  (Anon. or Trad./Barker), Wildwind Overture  (Kinyon),
17, 100-Concert Band, Mountain Valley MS, TEA:, New Braunfels, Kara Alvarez-Calderon / Joseph DiSantis,CC,Non-Varsity ,2011,60427,1,2,2,2,1,1,1,1,2, Nottingham Castle  (Daehn), Dance Celebration  (Smith), The Lone Eagle March (Edmondson),
18, 100-Concert Band, Navarro HS, TEA:, Geronimo, Roxanne Heckmann / Phelecia Neal,AAA,Varsity ,2011,60768,1,1,2,1,1,1,1,1,A, Americans We (Fillmore / Balent)," Simple Gifts, Four Shaker Songs (mvts I, III and IV) (Ticheli)",  Sparks  (Balmages),
19, 100-Concert Band, Navarro JH, TEA:, Seguin, Phelecia Neal / Roxanne Heckmann,CC,Varsity ,2011,61244,1,1,1,1,3,2,3,3, , Brandy Station March (John Edmondson), Kenya Contrasts (Himes), Serengeti Dreams  (Smith),
20, 100-Concert Band, Nixon-Smiley HS, TEA:, Nixon," Hector O. Dominguez, Jr.",AA,Varsity ,2011,61769,3,2,3,3,2,3,3,3, , Phantom Ship  (Del Borgo), The Red Balloon  (McGinty), Olympic March (Lauder),
21, 100-Concert Band, Poth HS, TEA:, Poth, Luis G. Villafana / Chris Swanson,AA,Varsity ,2011,61094,1,2,2,2,2,2,2,2, , The Ringmaster (James Burden), The Red Balloon  (McGinty), Kenya Contrasts  (Himes),
22, 100-Concert Band, Randolph HS, TEA:, Universal City, Hector Perez / Steve Giovanoni,AA,Var-Composite ,2011,61517,1,1,2,1,1,1,1,1,A, Hosts of Freedom (King/Paynter), Marching Song (Holst/Moss), A Longford Legend (play one mvt) (Sheldon),
23, 100-Concert Band, Randolph MS, TEA:, Universal City, Steve Giovanoni / Hector Perez,C,Varsity ,2011,60780,1,2,2,2,1,1,1,1,2, Eagle Lake March (Randy Navarre), In The Bleak Midwinter  (Holst/Bullock), Crusade  (Gassi),
24, 100-Concert Band, Runge HS, TEA:, Runge, Marcie Peterson,A,Var-Composite ,2011,61323,2,2,2,2,5,4,4,4, , Kitty Hawk March (Edmondson), Fire Dance (Akey), Dance Celebration  (Smith),
25, 100-Concert Band, Sam Houston HS, TEA:, San Antonio, Bruce Adams / Matt Eldred,AAA,Varsity ,2011,61461,1,2,2,2,2,3,2,2, , Ye Banks and Braes O' Bonnie Doon (Grainger), Blue Ridge Saga  (Swearingen), The Grand Parade (Carl Frangkiser),
26, 100-Concert Band, Stockdale HS, TEA:, Stockdale, Jonathan Campbell,AA,Varsity ,2011,61325,2,3,2,2,3,3,3,3, , Fairest of the Fair (J.P. Sousa/Smith and Story), Knights of Dunvegan  (Meyer), Two British Folk Songs  (Anon. or Trad./Del Borgo),
27, 100-Concert Band, Yoakum HS, TEA:, Yoakum, Raymond Schneider / Charles Coe,AAA,Varsity ,2011,60063,2,2,3,2,2,1,2,2, , King Cotton (Sousa/Bullock), Dona Nobis Pacem  (Sudduth), Blue Ridge Saga  (Swearingen),
28, 100-Concert Band, Yoakum Junior High School, TEA:, Yoakum, Charles Coe / Ray Schneider, Acc:NA,C,Varsity ,2011,61089,2,2,3,2,3,3,4,3, , Lexington March (John Edmondson), Wildwind Overture  (Kinyon), Serengeti Dreams  (Smith)
