,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3,oops
0, 100-Concert Band, A.W. Spence Middle School, TEA:, Dallas, Michael Goodwin,CC,Varsity ,2016,112589,2,3,3,3,3,2,3,3, , Lexington March (John Edmondson), Shepherd's Hey  (Traditional/Roszell), Wind Storm  (O'Reilly/ ),
1, 100-Concert Band, Adams Middle School, TEA:, Grand Prairie, Andrew Golden / Ashley Crowder,CC,Non-Varsity ,2016,114219,2,1,2,2,3,3,3,3, , Dance Celebration  (Smith/ ), Big Sky Round-Up  (Sheldon/ ), Forward March (Murtha/),
2, 100-Concert Band, Adams Middle School, TEA:, Grand Prairie, Ashley Crowder / Andrew Golden,CC,Varsity ,2016,114217,1,1,1,1,2,2,3,2,2, Broken Bow  (Strommen/ ), Crusade  (Gassi/ ), Spirit of New Orleans (Paul Murtha),
3, 100-Concert Band, Billy Earl Dade Learning Center, TEA:, Dallas, Lance,CC,Non-Varsity ,2016,109417,2,1,1,1,5,4,5,5,2, Liberty Eagle March (),  (),  (),
4, 100-Concert Band, Browne MS, TEA:, Dallas, Cecil Neal III / 0,CC,Non-Varsity ,2016,109573,4,2,3,3,5,5,5,5, , Liberty March (Edmondson), Sakura  (Story/ ), Theme and Variations  (Broege/ ),
5, 100-Concert Band, Browne MS, TEA:, Dallas, Cecil Neal III / 0, Acc:0,CC,Varsity ,2016,109569,3,2,3,3,5,4,4,4, , Manchester March (Edmondson), Russian Sailor's Dance  (Gliere/Williams), Modal Song and Dance  (Del Borgo/ )
6, 100-Concert Band, Crockett Middle School, TEA:, IRVING, Gary Reddoch / Jay Smith,CC,Varsity ,2016,108988,1,1,1,1,1,1,1,1,C, March of the Buccaneers (Flowers), Two British Folk Songs (Del Borgo), Sparks (Balmages),
7, 100-Concert Band, DeSoto East Middle School, TEA:, DeSoto, Antonio Course / Spencer Nielsen,CC,Varsity ,2016,111970,3,3,3,3,4,4,4,4, , Wedgwood March (William Owens), Kenya Contrasts (William Himes), Two English Dances (Trad./John O'Reilly),
8, 100-Concert Band, DeSoto West Middle School, TEA:, DeSoto, Dave Addicks, Acc:n/a,CC,Varsity ,2016,112657,2,2,2,2,3,3,3,3, , Phantom Ship  (Del Borgo/ ), Shepherd's Hey (Traditional/Roszell), Cahaba River March  (Robert L. Lee)
9, 100-Concert Band, DeZavala Middle School, TEA:, Irving, Melissa Romano / Alison Maguire-Powell,CC,Varsity ,2016,112627,1,1,1,1,1,2,2,2,2, March Jubilante (Roussanova Lucas), Slane  (Anon. or Trad./Wagner), Egyptique  (Owens/ ),
10, 100-Concert Band, Duncanville High School, TEA:, Duncanville, Michelle Hanegan / Pedro Maldonado,CC,Varsity ,2016,111032,1,1,1,1,1,1,1,1,C, Latin Folk Song Trilogy  (Himes), Havendance  (Holsinger), Marche Diabolique (Balmages),
11, 100-Concert Band, E.B. Comstock MS, TEA:, Dallas, Aya Fuller / N/A, Acc:N/A,CC,Non-Varsity A,2016,114603,3,3,3,3,4,4,4,4, , Crown Point March (Bruce Pearson), Autumn Colors (John O'Reilly), Distant Horizons (Michael Sweeny)
