,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3,oops
0, 100-Concert Band, Baker MS, TEA:, Corpus Christi, Stephen Maldonado,CCC,Varsity ,2015,99800,1,1,1,1,1,1,1,1,C, Rough Riders (King/Swearingen), On a Hymnsong of Philip Bliss  (Holsinger/ ), La Madre de los Gatos  (Beck/ ),
1, 100-Concert Band, Browne MS, TEA:, Corpus Christi, Juan Carlos Padilla,CC,Varsity ,2015,100695,2,1,1,1,2,1,2,2,2, Onward and Upward (W. Owens), Japanese Pictures  (Mixon/ ), Dance Celebration  (Smith/ ),
2, 100-Concert Band, Calallen MS, TEA:, Corpus Christi, Christopher Ross,CC,Non-Varsity ,2015,100273,1,1,1,1,1,1,1,1,D, March of the Cyclops (Henderson), Cahokia  (Spears), Ghost Ship  (Story),
3, 100-Concert Band, Calallen MS, TEA:, Corpus Christi, Glenn Herbst,CC,Varsity ,2015,100299,1,1,1,1,1,1,1,1,C, Maritime March (Lennie Niehaus), Come Sweet Death  (Bach/Reed), Japanese Pictures  (Mixon/ ),
4, 100-Concert Band, Cullen MS, TEA:, Corpus Chrsiti, Bruce Campbell,CC,Varsity ,2015,100713,2,3,3,3,2,3,2,2, , Integrity March (Arr. Balent), Fortis (Gazlay), Black Forest Overture  (Sweeney/ ),
5, 100-Concert Band, Cunningham MS, TEA:, Corpus Christi," Liana Madrigal-Lopez / Sandra Garcia, Jesus Lopez",CC,Varsity ,2015,100699,2,2,3,2,3,3,2,3, , Meadowlawn March (John O'Reilly), Ayrshire Portrait (Michael Story), Portrait of a Clown (Frank Ticheli),
6, 100-Concert Band, Flour Bluff JH, TEA:, Corpus Christi," David Burnett / Kyle Sorrows, Parker Pendergraph",CCC,Sub Non-Varsity ,2015,100239,3,2,2,2,1,1,1,1,2, Integrity March (Owens), Big Sky Round-Up  (Sheldon/ ), Dance Celebration  (Smith/ ),
7, 100-Concert Band, Flour Bluff JH, TEA:, Corpus Christi," David Burnett / Parker Pendergraph, Kyle Sorrows",CCC,Varsity ,2015,100238,1,2,1,1,1,1,1,1,C, March of the Belgian Paratroopers (Leemans/Swearingen), Brook Green Suite (play all) (Holst/Curnow), Songs of Old Kentucky  (Karrick/ ),
8, 100-Concert Band, Flour Bluff JH, TEA:, Corpus Christi," Parker Pendergraph / David Burnett, Kyle Sorrows",CCC,Non-Varsity ,2015,100294,1,2,1,1,1,1,1,1,D, March for a Celebration (Williams), Korean Folk Rhapsody  (Curnow/ ), Black Forest Overture  (Sweeney/ ),
9, 100-Concert Band, Grant MS, TEA:, Corpus Christi, Richard Bolden Jr.,CCC,Varsity ,2015,100694,1,1,1,1,3,3,3,3,2, Let the Flag Of Freedom Wave (James Swearingen), Adrenaline Engines (Randall Standridge), Colliding Visions (Brian Balmages),
10, 100-Concert Band, Gregory-Portland JH, TEA:, Portland, Jeremy A. Anderson,CCC,Non-Varsity ,2015,99755,1,1,1,1,1,1,1,1,D, The Lone Eagle March (John Edmondson), Mythos (Bernatos), Medieval Legend (Story),
11, 100-Concert Band, Gregory-Portland JH, TEA:, Portland, Wanda Avila / Jeremy Anderson,CCC,Sub Non-Varsity ,2015,99966,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA, , Integrity March (Owens), Odyssey (Branchfield), Majestica (Gazlay),
12, 100-Concert Band, Gregory-Portland JH, TEA:, Portland, Wanda Avila / Jeremy Anderson,CCC,Varsity ,2015,99965,1,1,1,1,1,1,1,1,C, Wings of Justice (Owens), Yorkshire Ballad (Barnes), La Tragenda (Puccini/Beck),
13, 100-Concert Band, Haas MS, TEA:, Corpus Christi, David Neal Baca / none, Acc:none,CC,Non-Varsity ,2015,100603,2,2,1,2,1,1,1,1,2, Atlantis (McGinty), Dance Celebration (Smith), American Spirit March (Higgins)
14, 100-Concert Band, Hamlin MS, TEA:, Corpus Christi, Roger R. Vera,CC,Varsity ,2015,100313,1,1,1,1,1,1,1,1,C, Atlantis  (McGinty/ ), Pavane  (Ravel/Smith), Fort Canterbury March (David R. Holsinger),
15, 100-Concert Band, Kaffie MS, TEA:, Corpus Christi, Bobby Hesch,CCC,Varsity ,2015,100556,3,3,2,3,4,4,3,4,2, EL Alamein (John Edmondson), Blue Ridge Reel  (Balmages/ ), A Sailor's Odyssey  (Bobrowitz/ ),
16, 100-Concert Band, Martin MS, TEA:, Corpus Christi, David Getz Jr.,CC,Non-Varsity ,2015,100700,3,2,1,2,1,1,1,1,2, Big Sky Round-Up  (Sheldon/ ), Whirlwind  (Blackshaw/ ), Kitty Hawk March (Edmondson),
17, 100-Concert Band, Metro Prep MS, TEA:, Corpus Christi, Omar Garcia / Richard Blaylock,C,Non-Varsity ,2015,100714,2,3,3,3,1,1,2,1,2, Guardians of Liberty (Murtha), Korean Folk Rhapsody (Curnow), Summit Fanfare (Owens),
18, 100-Concert Band, South Park MS, TEA:, Corpus Christi," Jeff Gonzales / Brad Walker, Jesus Lopez",CC,Non-Varsity ,2015,100451,3,4,4,4,4,3,4,4, , Knight-Time March (Walker), Bartok Suite  (Bartok/Clark), Elizabethan Dance  (Williams/ ),
19, 100-Concert Band, Tuloso Midway Middle School, TEA:, Corpus Christi, Sammy Posada Jr,CC,Non-Varsity ,2015,100161,1,1,1,1,1,1,1,1,D, Andalucia (Victor Lopez), Shenandoah  (Anon. or Trad./Smith/Story), Summit Fanfare  (Owens/ ),
20, 100-Concert Band, Tuloso Midway Middle School, TEA:, Corpus Christi, Veronica Bazaldua,CC,Varsity ,2015,100266,1,1,1,1,1,1,1,1,C, Darklands March (Randall Standridge), Deir in De  (Anon. or Trad./Barker), Japanese Pictures  (Mixon/ ),
21, 100-Concert Band, Tuloso Midway Middle School, TEA:, Corpus Christi, Veronica Bazaldua / Sammy Posada Jr.,CC,Sub Non-Varsity ,2015,100267,1,1,1,1,1,2,1,1,D, Wedgwood March (Owens), Majestica  (Gazlay/ ), Elizabethan Dance  (Williams/ ),
