,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3,oops
0, 100-Concert Band, Apollo Junior High, TEA:, Richardson, Danielle Alice,CCC,Non-Varsity A,2009,45317,1,1,1,1,1,1,1,1,D, Kitty Hawk March (Ed Huckeby), Folk Trilogy  (Bartok/McGinty), Joy  (Ticheli),
1, 100-Concert Band, Apollo Junior High, TEA:, Richardson, Robin Owens,CCC,Varsity ,2009,45316,1,1,1,1,1,1,1,1,C, Kinder Legende  (Schumann/Foster), Balkanya (play one mvt) (Van der Roost), Mock Morris  (Grainger/Simpson/MMP Kreines/Lud),
2, 100-Concert Band, Austin Academy, TEA:, Garland, Chris McNabb,CC,Non-Varsity ,2009,46576,3,2,2,2,1,1,1,1,2, Swashbuckler's March (Williams), Serengeti Dreams  (Smith), Medieval Legend (Story),
3, 100-Concert Band, Austin Academy, TEA:, Garland, Margaret Wis,CC,Varsity ,2009,46570,1,1,1,1,1,1,1,1,C, Daughters of Texas (Sousa/Fennell), Themes from Green Bushes  (Grainger/Daehn), Hill Country Flourishes  (Barton),
4, 100-Concert Band, Bussey Middle School, TEA:, Garland, Kimberly J. Tucker,CC,Varsity ,2009,47195,3,2,3,3,3,3,3,3, , Valley Forge March (Edmondson), Little Brazil Suite  (Balent), A Sailor's Odyssey  (Bobrowitz),
5, 100-Concert Band, Classical Center at Brandenburg, TEA:, Garland, Dino Antonuccio,CCC,Non-Varsity ,2009,48578,1,1,1,1,1,1,1,1,D, Valdres (Hanssen/Smith), In The Bleak Midwinter  (Holst/Bullock), Pinnacle  (Grice),
6, 100-Concert Band, Classical Center at Brandenburg, TEA:, Garland, Kelly Vanhook,CCC,Varsity ,2009,47813,1,1,2,1,1,1,1,1,C, Circus Days (King/ schissel), Amazing Graces (Ticheli), Shortcut Home  (Wilson),
7, 100-Concert Band, Coyle Middle School, TEA:, Rowlett, Heather McHenry / Rene Lira, Acc:n/a,CCC,Non-Varsity ,2009,49079,2,1,2,2,1,2,2,2, , The Golden Eagle March (John Edmondson), Gathering In The Glen  (Sweeney), Dance Celebration  (Smith)
8, 100-Concert Band, Coyle Middle School, TEA:, Rowlett, Rene Lira,CCC,Varsity ,2009,49080,1,1,1,1,1,1,1,1,C, Brighton Beach March (Latham), A Longford Legend (play all) (Sheldon), Joy Revisited  (Ticheli),
9, 100-Concert Band, Forest Meadow Junior High, TEA:, Dallas, John Knagg,CC,Varsity ,2009,47641,2,2,2,2,2,2,1,2, , March Zuma (John O'Reilly), Voodoo Dance  (del Borgo), Our Kingsland Spring (Hazo),
10, 100-Concert Band, Hudson MS, TEA:, Sachse, Chris Carroll,CCC,Varsity ,2009,47927,1,1,1,1,1,1,1,1,C, Prestissimo (King), Butterfly's Ball  (Fraley), Alligator Alley  (Daugherty),
11, 100-Concert Band, Jackson Technology Center, TEA:, Garland, Tom Forgue,CCC,Varsity ,2009,48358,2,1,1,1,1,1,1,1,C, Bishop's Gate March (Ralph and Jack Hale), Encanto (Robert W. Smith), Joy Revisited (Frank Ticheli),
12, 100-Concert Band, Lake Highlands Junior High, TEA:, Dallas, Chris Evetts / Jeffrey O'Neal,CC,Varsity ,2009,47220,1,1,1,1,1,1,1,1,C, MIGHTY MITE MARCH (Ted Mesang), Air and Variations  (Kreines), River of Dreams  (Lopez),
