,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3,oops
0, 100-Concert Band, Aguirre JH, TEA:, Channelview, Brittany Gaedchens / Robert Sturdy, Acc:N/A,CCC,Non-Varsity ,2021,162518,1,1,1,1,2,2,2,2,2, Infinity (Concert March) (James Curnow), Exhortation  (Gazlay), Dance Celebration  (Smith)
1, 100-Concert Band, Aguirre, TEA:, Channelview, Robert Sturdy / Brittany Gaedchens,CCC,Varsity ,2021,162413,1,1,1,1,1,1,1,1,C, Call to Duty (Milford)," Moscow, 1941  (Balmages)", Fortis  (Gazlay),
2, 100-Concert Band, Alice Johnson Junior High, TEA:, Channelview, Mark Santos / Jeri Collins, Acc:N/A,CCC,Non-Varsity ,2021,162641,1,1,1,1,1,1,1,1,D, Baywood March (Robert L. Lee), Ghost Ship  (Story), Elizabethan Dance  (Williams)
3, 100-Concert Band, Beverly Hills MS, TEA:, Houston, Dan Mullen / Wes Hardy,CCC,Varsity ,2021,161833,2,2,2,2,1,1,1,1,2, Spirit of New Orleans (Paul Murtha), Cahokia  (Spears), Shepherd`s Hey  (Traditional/Roszell),
4, 100-Concert Band, Beverly Hills MS, TEA:, Houston, Wes Hardy / Dan Mullen,CCC,Non-Varsity ,2021,161834,3,2,3,3,1,1,2,1,2, Infinity (Concert March) (Curnow), Elizabethan Dance  (Williams), Dorian Chant  (Calhoun),
5, 100-Concert Band, Bondy MS, TEA:, Pasadena, Bradley Boone / Russell Bowlin,CCC,Non-Varsity ,2021,162079,1,1,1,1,1,1,1,1,D, American Spirit March (Higgins), Elizabethan Dance  (Williams), Conviction  (Clark),
6, 100-Concert Band, Bondy MS, TEA:, Pasadena, Russell Bowlin / Bradley Boone,CCC,Varsity ,2021,162069,1,1,1,1,1,1,1,1,C," Tweet, Boom, Crash (Edmondson)", Serengeti Dreams  (Smith), Armory  (Standridge),
7, 100-Concert Band, Bonnette Junior High, TEA:, Deer Park, Matt Bell / Trenton Petry,CC,Non-Varsity ,2021,162402,1,2,2,2,3,3,4,3, , Dorian Chant (Calhoun), Plaza de Toros  (Story), The Bold Brigade (Carol Brittin Chambers),
8, 100-Concert Band, Bonnette MS, TEA:, Deer Park, Trenton Petry / Matt Bell,CC,Varsity ,2021,162395,2,2,2,2,1,1,1,1,2, Courage March (Bennett / Clark), Allegretto from Symphony No. 7  (Beethoven/Longfield), Danza de Espana  (Chambers),
9, 100-Concert Band, Deepwater MS, TEA:, pasadena, Jeff Murphy / Zachary Alcantara,CC,Varsity ,2021,162171,1,1,1,1,1,1,1,1,C, Glenwood March (David Gorham), Storm Mountain Jubilee (Strommen), Ming Court  (Pitter),
10, 100-Concert Band, Deer Park MS, TEA:, Deer Park, David McKenzie Dobson / Cameron Coday,CC,Varsity ,2021,162055,1,1,1,1,1,1,2,1,C, Nottingham March (Jerry Williams), Skye Boat Song (Anon. or Trad./O'Reilly), Crusade  (Gassi),
11, 100-Concert Band, Deer Park MS, TEA:, Houston, Cameron M Coday / David Dobson,CC,Non-Varsity ,2021,162499,2,1,2,2,2,1,1,1,2, Admiration (Larry Clark), At The Water`s Edge  (Romeyn), Court Festival  (Pearson),
12, 100-Concert Band, Fairmont MS, TEA:, Pasadena, Paul Daniel,CC,Varsity ,2021,162559,1,1,1,1,1,1,1,1,C, The Red Cape (James Meredith), As Twilight Falls  (Sheldon), The Oncoming Storm  (Rogers),
13, 100-Concert Band, Jackson MS, TEA:, Pasadena, James Meador / Connor Fetting,CC,Varsity ,2021,161991,1,1,1,1,1,1,1,1,C, Photo Finish! (James Swearingen), Dorian Chant  (Calhoun), Russian Sailor`s Dance  (Gliere/Williams),
14, 100-Concert Band, La Porte MS, TEA:, La Porte, Jessie Meng,CC,Varsity ,2021,162271,2,1,1,1,1,1,1,1,C, Pinnacle of Distinction (Clark), Danza de Espana (Chambers), Fortis (Gazlay),
15, 100-Concert Band, Lomax Junior High, TEA:, La Porte, Kevin Poe,CC,Varsity ,2021,162414,2,2,2,2,1,1,2,1,2, Desert Storm (Ken Harris), Conviction  (Clark), Kenya Contrasts  (Himes),
16, 100-Concert Band, Miller MS, TEA:, Pasadena, Charlie Herrera / David Barbick,CCC,Varsity ,2021,162065,1,1,2,1,1,1,1,1,C, Captain Dane (Owens), Fortis (Gazlay), Tanchozuru  (Standridge),
17, 100-Concert Band, Park View MS, TEA:, Pasadena, John Muir / Garrett Sanborne,CC,Non-Varsity A,2021,161989,1,1,1,1,1,1,1,1,D, African Marching Song (Arr. John O'Reilly), Norwegian Legend  (Grieg/Forsblad), Mythos  (Bernotas),
18, 100-Concert Band, Queens MS, TEA:, Houston, Kenneth Fanti / Michael Capritto,CC,Varsity ,2021,161982,1,1,1,1,1,1,1,1,C, Patriots on Parade (Harris), Cedar Canyon Round Up  (Williams), Heroes Triumphant (Owens),
19, 100-Concert Band, Queens MS, TEA:, Houston, Michael J Capritto / Kenneth Fanti,CC,Non-Varsity ,2021,162030,1,1,1,1,1,1,1,1,D, Patriots On Parade (Harris), Skylight (Hodges), Majestica (Gazlay),
