,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3,oops
0, 100-Concert Band, Anahuac ISD, TEA:, Anahuac," Christina Marioneaux / Michael Brodowski, Jack Waldrop",AA,Varsity ,2012,69429,1,1,1,1,1,1,1,1,B, Prestissimo March (KL King/), In The Shining Of The Stars  (Sheldon/ ), La Madre de los Gatos  (Beck/ ),
1, 100-Concert Band, Bridge City High, TEA:, Bridge City, Russell Tipton / Tami Goss Brenda Legendre,AAA,Varsity ,2012,69377,1,1,1,1,1,1,1,1,A, National Emblem (E. E. Bagley), Voices of the Sky  (Hazo/ ), A Longford Legend (play all) (Sheldon/ ),
2, 100-Concert Band, Buna High, TEA:, Buna, Samantha C. McCarty / Dean McCarty,AA,Varsity ,2012,70585,2,1,2,2,1,1,1,1,1, El Gaucho (Mesang), Canterbury Coronation  (Curnow/ )," Moscow, 1941  (Balmages/ )",
3, 100-Concert Band, Colmesneil High, TEA:, Colmesneil, Charles Horton,A,Varsity ,2012,69533,3,3,3,3,3,3,4,3, , Medieval Legend  (Story/ ), Fire Dance  (Akey/ ), Honor Guard March (Jay Chattaway),
4, 100-Concert Band, Corrigan-Camden, TEA:, Corrigan, Leslie Gunter,AA,Var-Composite ,2012,70663,3,3,3,3,3,3,3,3, , Fire Dance  (Akey/ ), Two British Folk Songs  (Anon. or Trad./Del Borgo), Newcastle March (Johnnie Vinson),
5, 100-Concert Band, Deweyville High, TEA:, Orange, Traci Anderson,AA,Var-Composite ,2012,70531,3,2,3,3,3,3,4,3, , Seaway Festival March (John O'Reilly), Broken Bow  (Strommen/ ), Russian Sailor's Dance  (Gliere/Williams),
6, 100-Concert Band, East Chambers Buccanneer, TEA:, Winnie, Holly J. Turk,AA,Varsity ,2012,70314,2,2,2,2,3,2,3,3, , Von Grrhrt's 613th Regimental March (Holsinger), Contempo  (Story/ ), American Riversongs  (La Plante/ ),
7, 100-Concert Band, Hamshire-Fannett High, TEA:, Hamshire, Sam Moore,AAA,Varsity ,2012,70054,1,1,1,1,2,2,1,2,1, Free World March (Karl King), Abracadabra  (Ticheli/ ), Canterbury Walk  (Strommen/ ),
8, 100-Concert Band, Hardin High, TEA:, Hardin, Bob Smith / Gabrielle Chandler,AA,Varsity ,2012,68854,2,2,2,2,2,2,1,2, , Fort Canterbury March (Holsinger), As Twilight Falls  (Sheldon/ ), Adrenaline Engines  (Standridge/ ),
9, 100-Concert Band, Hardin-Jefferson HS, TEA:, Sour Lake," Michael Westbrook / Ramon Ramos, Martin Trammel",AAA,Varsity ,2012,70477,1,1,1,1,1,3,1,1,A, Bravura (C.E.Duble/Edmondson), Kindred Spirits  (Balmages/ ), Adrenaline Engines  (Standridge/ ),
10, 100-Concert Band, Hemphill High, TEA:, Hemphill, Evan Richardson,AA,Varsity ,2012,69427,2,2,1,2,1,1,1,1,1, Columbian March (K.L. King), In The Shining Of The Stars  (Sheldon/ ), The Battle of Jericho  (Spinney/ ),
11, 100-Concert Band, Hull-Daisetta High, TEA:, Daisetta, Cody / Cody Cunningham,A,Non-Varsity ,2012,70440,2,2,2,2,1,2,1,1,2, Lancer (Hale), Maesong (Owens), Crusade (Gassi),
12, 100-Concert Band, Jasper High, TEA:, Jasper, Jeff Parma,AAA,Varsity ,2012,69162,1,1,1,1,1,2,1,1,A, Bonds of Unity (K.L. King), Cajun Folk Songs  (Ticheli), Variations on Scarborough Fair  (Custer),
13, 100-Concert Band, Kirbyville High, TEA:, Kirbyville, Jason Anderson,AAA,Varsity ,2012,70364,1,1,1,1,2,1,1,1,A, Themes from Green Bushes  (Grainger/Daehn), Yorkshire Ballad  (Barnes/ ), Bravura (C.E. Duble),
14, 100-Concert Band, Kirbyville High, TEA:, Kirbyville, Travis Fraser,AAA,Non-Varsity ,2012,70367,1,2,2,2,2,2,2,2, , Joy  (Ticheli/ )," Moscow, 1941  (Balmages/ )", Rough Riders (King/Swearingen),
15, 100-Concert Band, Kountze High School, TEA:, Kountze," Robert Fife / Brad Long, Becca Briguglio",AA,Varsity ,2012,69496,1,1,1,1,1,1,1,1,A, Sol Y Sombra (George Gates), Salvation is Created  (Tschesnokoff/Houseknecht), Ghost Fleet  (Sheldon/ ),
16, 100-Concert Band, Newton High, TEA:, Newton, John Jones,AA,Non-Varsity A,2012,70820,2,3,3,3,1,1,1,1,2, Infinity  (Curnow), Phantom Ship  (Del Borgo/ ), Atlantis  (McGinty/ ),
17, 100-Concert Band, Onalaska High, TEA:, Onalaska, Thomas Bridgmon,AA,Non-Varsity ,2012,70186,3,3,2,3,2,2,2,2, , Phantom Ship  (Del Borgo/ ), Three English Folk Songs  (Edmondson/ )," Conquista, Spanish March (Shaffer)",
18, 100-Concert Band, Orangefield High, TEA:, Orangefield, Lonnie Ferrell,AAA,Varsity ,2012,70361,1,2,2,2,2,3,2,2, , Little Champ (Mesang/Hilliard), In The Shining Of The Stars  (Sheldon/ ), Knights of Dunvegan  (Meyer/ ),
19, 100-Concert Band, Silsbee High School, TEA:, Silsbee, John Roberts / Todd Patterson,AAA,Varsity ,2012,69683,2,1,2,2,1,2,1,1,1, His Honor (Henry Fillmore), With Quiet Courage  (Daehn/ ), Dona Nobis Pacem  (Sudduth/ ),
20, 100-Concert Band, Warren High School, TEA:, Warren, Russell Hopkins / Al Torres,AA,Varsity ,2012,68808,2,2,2,2,1,2,1,1,1, Crest of Nobility  (Sheldon/ )," Simple Gifts, Four Shaker Songs (play at least three mvts) (Ticheli/ )", Midway March (Williams/Moss),
21, 100-Concert Band, West Hardin High, TEA:, Saratoga, Michael Tucker,A,Varsity ,2012,70386,3,2,3,3,2,2,2,2, , Activity March  (Harold Bennett), Maesong  (Owens/ ), Phantom Ship  (Del Borgo/ ),
22, 100-Concert Band, Woodville High, TEA:, Woodville, Matt Moody / Jim Boone, Acc:NA,AA,Varsity ,2012,70441,1,2,2,2,1,2,1,1,1, Pevensey Castle  (Sheldon/ ), Yorkshire Ballad  (Barnes/ ), March of the Minute Men (arr. Ployhar)
