,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3,oops
0, 100-Concert Band, Atlanta Middle School, TEA:, Atlanta," David Thompson / Kristen Thompson, Larry Breashears, Hunter Hale, Keith Sanders",CC,Non-Varsity ,2020,158357, , , , , , , , , , Salute to Liberty (Swearingen), Mystery Ride (18192)  (White), Dorian Chant (20589)  (Calhoun),
1, 100-Concert Band, Atlanta Middle School, TEA:, Atlanta," Kristen Thompson / David Thompson, Larry Breashears, Hunter Hale, Keith Sanders",CC,Varsity ,2020,159985, , , , , , , , , , The Red Cape (James Meredith), Heaven s Light (15874)  (Reineke), Brave Spirit (19611)  (Standridge),
2, 100-Concert Band, Daingerfield-Lone Star Junior High, TEA:, Daingerfield, Ryan Burns / Adam Johnson, Acc:N/A,C,Varsity ,2020,160036, , , , , , , , , , With Liberty For All (Harris), Big Sky Round-Up (Sheldon), Plaza de Toros (Story)
3, 100-Concert Band, Hooks ISD, TEA:, Hooks, Belyn Graves / T Jon Kelly,C,Varsity ,2020,159808, , , , , , , , , , Cadet Parade (Patrick A. Burns), Elizabethan Dance (17482)  (Williams), Dance Celebration (647)  (Smith),
4, 100-Concert Band, Liberty-Eylau Middle School, TEA:, Texarkana," Brandon Martindale / Stephanie Nelson, Whitney Johnson, T'Randle Taylor",CC,Varsity ,2020,158519, , , , , , , , , , Newcastle March (Johnnie Vinson), Blue Ridge Reel (Biran Balmages), Brave Spirit (Randall Standridge),
5, 100-Concert Band, Memorial Middle School, TEA:, Winnsboro," Eric Shimanek / Sarah Sapaugh, Jim Best",C,Varsity ,2020,156912, , , , , , , , , , Darklands March (Standridge ), American Folk Tune Adventure (28)  (Gorham), Into the Arctic (20710)  (Balmages),
6, 100-Concert Band, Memorial Middle School, TEA:, Winnsboro," Sarah Sapaugh / Eric Shimanek, Jim Best",C,Non-Varsity ,2020,157159, , , , , , , , , , Fighting Falcon March (Stalter), Ghost Ship (18462)  (Story), Crusade (16224)  (Gassi),
7, 100-Concert Band, Mt Pleasant Junior High School, TEA:, Mount Pleasant, Karen Luckett / Alicia Hargett,CCC,Varsity ,2020,157897, , , , , , , , , , Monticello March (Rhodes), As Twilight Falls (17497)  (Sheldon), Colliding Visions (17502)  (Balmages),
8, 100-Concert Band, Mt. Pleasant Junior High, TEA:, Mt. Pleasant, Alicia Hargett / Karen Luckett,CCC,Non-Varsity ,2020,159091, , , , , , , , , , Magna Carta March (John Edmondson), Sakura (Michael Story), Night Fury (Carol Brittin Chambers),
9, 100-Concert Band, Mt. Vernon Middle School, TEA:, Mt. Vernon," Chris Partridge / Barry Tagg, Paul Stivitts",C,Varsity ,2020,160306, , , , , , , , , , Infinity March (James Curnow), Nottingham Castle (12)  (Daehn), Fireball! (19604)  (Beck),
