,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3,oops
0, 100-Concert Band, Athens HS, TEA:, Athens, Donnie T. Barrier,AAA,Non-Varsity ,2012,72551,1,2,1,1,2,1,1,1,C, University of North Dakota (King), Irish Air and Dance  (Story/ ), Adrenaline Engines  (Standridge/ ),
1, 100-Concert Band, Athens HS, TEA:, Athens," Rusty Lay / Donnie Barrier, Katherine Barrier, Kim Beard",AAA,Varsity ,2012,72494,1,2,1,1,1,1,1,1,A," Children's March: ""Over the hills and far Away"" (Grainger/Rogers)", October  (Whitacre), Variations on America  (Ives/Schuman/Rhoads),
2, 100-Concert Band, Brownsboro HS, TEA:, Brownsboro, jeff russell,AAA,Varsity ,2012,74036,2,2,2,2,1,1,1,1,1, Florentiner (Fucik/Fennell), Symphonies of Gaia (Ogren), Tempered Steel (Young),
3, 100-Concert Band, Brownsboro HS, TEA:, Brownsboro, Michelle Stuckey,AAA,Non-Varsity ,2012,74043,1,2,2,2,1,1,1,1,2, General Lee (K.L. King), Deir in De  (Anon. or Trad./Barker), Variations on a Sailing Song  (Strommen/ ),
4, 100-Concert Band, Bullard HS, TEA:, Bullard, Gary Jordan,AAA,Varsity ,2012,74610,1,1,1,1,2,1,2,2,1, Glorious America (K.L. King), Benediction  (Stevens/ ), Fantasy on an Early American Marching Tune  (Sheldon/ ),
5, 100-Concert Band, Carthage HS, TEA:, Carthage," Nicholas Durham / Bradley Arledge, Gina Thompson, Deshmond Johnson",AAA,Varsity ,2012,72781,1,1,1,1,1,1,1,1,A, The Standard of St. George (Alford), Slavonic Folk Suite  (Reed/ ), English Folk Song Suite (Seventeen Come Sunday) (Vaughan Williams/ ),
6, 100-Concert Band, Center HS, TEA:, Center, Chris Smith,AAA,Varsity ,2012,72489,1,1,2,1,1,1,1,1,A, Carrollton March (King), Polly Oliver  (Root), Ghost Fleet  (Sheldon),
7, 100-Concert Band, Chapel Hill HS, TEA:, Tyler, Joe Hewitt,AAA,Varsity ,2012,72064,1,2,2,2,1,1,1,1,1, Them Basses (G.H. Huffine), In the Shining of the Stars (Sheldon), Summer Resounding (Balmages),
8, 100-Concert Band, Chapel Hill HS, TEA:, Tyler, Marlena Phillips,AAA,Non-Varsity ,2012,72086,1,2,1,1,1,1,2,1,C, His Honor March (Fillmore/Balent), Korean Folk Rhapsody (Curnow/ ), Crusade (Gassi/ ),
9, 100-Concert Band, Diboll HS, TEA:, Diboll, Joseph,AAA,Varsity ,2012,74653,3,3,3,3,3,2,3,3, , Pan American (King), Prospect  (La Plante/ ), Knights of Dunvegan  (Meyer/ ),
10, 100-Concert Band, Henderson HS, TEA:, Henderson, Jason Chamberland,AAA,Non-Varsity ,2012,73820,2,2,2,2,1,1,1,1,2, The Desert Patrol March (K.L. King), Three Folk Miniatures (play mvts 1 & 3) (Anon. or Trad./Jutras), The Steppes of Russia  (Del Borgo/ ),
