,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3,oops
0, 100-Concert Band, Academy High School, TEA:, Little River, Jerry Everett / Brad Mitchell,AAA,Varsity ,2016,110276,1,1,1,1,1,1,1,1,A, Mythos  (Bernotas/ ), Sparks  (Balmages/ ), The Messenger (C. L. Barnhouse),
1, 100-Concert Band, Bartlett HS, TEA:, Bartlett, Johnny Lang,AA,Var-Composite ,2016,109893,4,3,3,3,3,3,3,3, , Fairest of the Fair (Sousa/Clark), Rippling Watercolors (Brian Balamages), Declaration Overture  (Smith/ ),
2, 100-Concert Band, Bosqueville High School, TEA:, Waco, Asa Hamilton,AA,Var-Composite ,2016,110159,DQ,DQ,DQ,DQ,3,1,2,2, , Our Kingsland Spring  (Hazo/ ), Colliding Visions  (Balmages/ ), Valley Forge March (King/Swearingen),
3, 100-Concert Band, Bruceville-Eddy High School, TEA:, Eddy, Eric Wharton,AAA,Var-Composite ,2016,110134,1,2,2,2,1,1,2,1,1, Normancy Beach (John Edmondson), Our Kingsland Spring  (Hazo/ ), Flight of Eagles  (Del Borgo/ ),
4, 100-Concert Band, C.H. Yoe High School, TEA:, Cameron, Craig George / Mickey Angel and Alissa Brown,AAA,Varsity ,2016,108775,1,1,1,1,1,1,1,1,A, Fifty Kingdoms (Ken C. Wood), Black Is the Color...  (Sheldon/ ), American Riversongs  (La Plante/ ),
5, 100-Concert Band, Chilton High School, TEA:, Chilton, Brett Batchelor,AA,Non-Varsity ,2016,107524,3,4,3,3,2,4,4,4, , Phantom Ship (Del Borgo/ ), The Spacious Firmament on High  (Sharp/ ), Kitty Hawk March (Edmondson),
6, 100-Concert Band, China Spring High School, TEA:, China Spring," Kenneth Moss / Mike Loudermilk, Ian Mitchell, Pam Hyatt, Rudy Leal, Sarah Guhl",AAAA,Non-Varsity ,2016,109675,1,1,1,1,2,2,2,2,2, Marche Diabolique (Brian Balmages), Songs of Old Kentucky  (Karrick/ ), Foundry  (Mackey/ ),
7, 100-Concert Band, China Spring High School, TEA:, China Spring," Pam Hyatt / Sarah Guhl, Mike Loudermilk, Kenneth Moss, Rudy Leal, Ian Mitchell",AAAA,Varsity ,2016,109666,1,1,1,1,1,1,1,1,A, Xerxes (John Mackey), Fantasy on a Japanese Folk Song  (Hazo/ ), Saturn Returns  (Markowski/ ),
8, 100-Concert Band, China Spring High School, TEA:, China Spring, Rodolfo Leal,AAAA,Sub Non-Varsity ,2016,109628,2,1,1,1,1,2,2,2,2, Black Forest Overture (Michael Sweeney), In a Quiet Place (Bill Calhoun), March of The Hyperion Guards (Robert Sheldon),
9, 100-Concert Band, Clifton High School, TEA:, Clifton," Keith C Zuehlke / Bryan Bronstad, Stephanie Colburn",AAA,Varsity ,2016,109722,1,1,1,1,1,1,1,1,A, Emblem Of Unity (Richards/Swearingen), Voices of the Sky  (Hazo/ ), In the Center Ring  (Sheldon/ ),
