,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3,oops
0, 100-Concert Band, Bay City Junior High, TEA:, Bay City, Austin Zimmerman / Jacob Harmon,CC,Non-Varsity ,2020,159794, , , , , , , , , , Recognition (Larry Clark), Dance Celebration (647)  (Smith), Ming Court (645)  (Pitter),
1, 100-Concert Band, Brazos Middle School, TEA:, Wallis, Allynn Garcia / Billy Mere,C,Varsity ,2020,159372, , , , , , , , , , Night Fury (20593)  (Chambers), Armory (19597)  (Standridge), Acclaim March  (Clark),
2, 100-Concert Band, Crosby Middle School, TEA:, Hitchcock, Fred Otto / Kelly Brunson,C,Varsity ,2020,158119, , , , , , , , , , Macarena (Bernardino Monterde / Michael Story), Egyptique (19576)  (Owens), Colliding Visions (17502)  (Balmages),
3, 100-Concert Band, Danbury Junior High, TEA:, Danbury, Charles Fricker / Billy Conner,C,Non-Varsity ,2020,160021, , , , , , , , , , Sakura (62)  (Traditional/Story), Uskudar (16230)  (Anon. or Trad./Smith/Story), The Gladiator (Sousa/Story),
4, 100-Concert Band, Danbury Junior High, TEA:, Danbury, Charles Fricker / Billy Conner,C,Varsity ,2020,160019, , , , , , , , , , Dancing Kites (19598)  (Bernotas), Knights of Dunvegan (135)  (Meyer), An American March (John Edmonson),
5, 100-Concert Band, East Bernard Junior High School, TEA:, East Bernard, Rod Naulls / Robert Palermo,C,Varsity ,2020,155012, , , , , , , , , , March of the Hyperion Guard (Sheldon), Maesong (15819)  (Owens), Phantom Ship (636)  (Del Borgo),
6, 100-Concert Band, Edna Junior High, TEA:, Edna, Jennifer Woods,C,Non-Varsity ,2020,159453, , , , , , , , , , Fighting Falcon March (Todd Stalter), Elizabethan Dance (17482)  (Williams), Ming Court (645)  (Pitter),
7, 100-Concert Band, Edna Junior High, TEA:, EDNA, Mandy Keen,C,Varsity ,2020,159376, , , , , , , , , , Pinnacle of Distinction (Larry Clark), Danza de Espana (19602)  (Chambers), Fireball! (19604)  (Beck),
8, 100-Concert Band, Freeport Intermediate School, TEA:, Freeport," Justin Ryan Garcia / Raphael Laran, Shane Rutherford",CC,Varsity ,2020,155348, , , , , , , , , , Two British Folk Songs (101)  (Del Borgo), Fireball! (19604)  (Beck), El Relicario (Jose Padilla/ Arr. Michael Story),
9, 100-Concert Band, Freeport Intermediate School, TEA:, Freeport," Raphael Laran / Justin Garcia, Shane Rutherford",CC,Non-Varsity ,2020,155354, , , , , , , , , , Skylight (19601)  (Hodges), Odyssey (18464)  (Branchfield), Onward and Upward (Owens),
10, 100-Concert Band, Ganado Junior High, TEA:, Ganado," Andrew Parham / Andrew Parham, John Wilkerson",C,Varsity ,2020,158389, , , , , , , , , , Penguins on Parade (March) (Bob Lowden), Atlantis (McGinty), Night Fury (Chambers),
11, 100-Concert Band, La Marque Middle School, TEA:, La Marque, Brandon Guerrero,CC,Non-Varsity ,2020,160004, , , , , , , , , , March of the Hyperion Guards (Sheldon), Sakura (Traditional/Story), Ming Court (645)  (Pitter),
12, 100-Concert Band, Louise Junior High, TEA:, Louise, Christopher Garcia / Kasey Chitmon,C,Non-Varsity ,2020,157485, , , , , , , , , , Majestica (17490)  (Gazlay), Qin Shis Stone Army (19600)  (Arcari), Crosswinds March (James Swearingen),
13, 100-Concert Band, Needville Junior High School, TEA:, Needville, Armand Cavazos / N/A, Acc:N/A,CC,Varsity ,2020,158094, , , , , , , , , , Sketches of Canada (Story), Winchester March (Edmondson), Into the Arctic (Balmages)
