,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3,oops
0, 100-Concert Band, Azle Middle School, TEA:, Azle, Kevin Chapman / David Rollins,CC,Varsity ,2016,107318,2,1,2,2,2,1,1,1,2, Valley Forge March (John Edmondson), Kenya Contrasts  (Himes/ ), Fire Dance  (Akey/ ),
1, 100-Concert Band, Brewer Middle School, TEA:, White Settlement, Leslie Tyson,CCC,Varsity ,2016,109950,2,2,2,2,2,2,2,2, , Colliding Visions  (Balmages/ ), La Rejouissance  (Handel/Williams), Greenbrier March (John Edmondson),
2, 100-Concert Band, Creekview MS, TEA:, Fort Worth, Heather Tabor,CC,Non-Varsity ,2016,108853,2,2,2,2,2,2,2,2, , Crosswinds March (Swearingen), Maesong  (Owens/ ), Japanese Pictures  (Mixon/ ),
3, 100-Concert Band, Creekview MS, TEA:, Fort Worth," Scott McClean / Heather Tabor, Stuart Spoon",CC,Varsity ,2016,108849,2,1,2,2,1,2,2,2, , Side By Side March (Klohr/Lafferty), Bosnian Folk Songs  (Allen/ ), Blue Ridge Reel  (Balmages/ ),
4, 100-Concert Band, Forte Middle School, TEA:, Azle," Ben Eades / Renee Cantrell, Jack Baker",CC,Non-Varsity ,2016,107792,2,1,1,1,2,2,3,2,2, Synergy March (William Owens), Sakura (Michael Story), Odyssey (Aric Branchfield),
5, 100-Concert Band, Forte Middle School, TEA:, Azle, Renee Cantrell / Ben Eades and Jack Baker,CC,Varsity ,2016,107791,1,2,1,1,2,2,1,2,2, Excelsior! (Owens), Little Suite for Band (Standridge), Blue Ridge Reel (Balmages),
6, 100-Concert Band, Highland Middle School, TEA:, Fort Worth, Melissa Danforth,CC,Varsity ,2016,107427,1,1,1,1,2,1,1,1,C, Westwood Trail (Douglas Wagner), La Madre de los Gatos  (Beck/ ), Japanese Pictures  (Mixon/ ),
7, 100-Concert Band, Prairie Vista MS, TEA:, Fort Worth, April Robnett / Elissa Villarreal,CC,Varsity ,2016,109181,2,1,2,2,2,2,1,2, , The Band in the Square on the Fourth of July  (LaPlante/ ), Spirit of an Eagle  (Clark/ ), Marching Song  (Holst/Moss),
8, 100-Concert Band, Prairie Vista MS, TEA:, Fort Worth, Elissa Villarreal / April Robnett,CC,Non-Varsity ,2016,109182,1,1,1,1,2,2,1,2,2, Synergy March (Owens), Uskudar  (Anon. or Trad./Smith/Story), Conviction  (Clark),
9, 100-Concert Band, Wayside Middle School, TEA:, Fort Worth, Benjamin Shaffer / Terry Parrish, Acc:n/a,CC,Non-Varsity A,2016,108841,2,2,2,2,4,3,3,3, , Cape Breton March (John O'Reilly), Big Sky Round-Up  (Sheldon/ ), Majestica  (Gazlay/ )
10, 100-Concert Band, Wayside Middle School, TEA:, Fort Worth, Terry Parrish / Ben Shaffer,CC,Varsity ,2016,108812,1,2,2,2,4,3,3,3, , Foiled Again! (Jack Wilds), First Light  (Ticheli/ ), Journey Down Niagara  (Tucker/ ),
11, 100-Concert Band, Willkie MS (EMS-ISD), TEA:, Fort Worth, Cara Shaffer,CC,Varsity ,2016,108955,1,1,1,1,1,1,1,1,C, Spirit of Liberty (William Owens), Colliding Visions  (Balmages/ ), Flight of Eagles  (Del Borgo/ ),
