,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3,oops
0, 100-Concert Band, Boling High School, TEA:, Boling, Alan Edge,AA,Varsity ,2009,47398,2,2,2,2,2,2,1,2, , Rough Riders (King/Swearingen), Chorale Prelude  (McGinty)," Castle, Loch and Heath  (Ployhar)",
1, 100-Concert Band, Brazos High School, TEA:, Wallis," Tyler Wiggains / Derry Sanders, Al Sulak",AA,Varsity ,2009,48928,1,1,1,1,2,1,2,2,1, Kenya Contrasts  (Himes), Pinnacle  (Grice), Fort Canterbury March (Holsinger),
2, 100-Concert Band, Columbia High School, TEA:, West Columbia, Chris Schramme,AAA,Non-Varsity ,2009,49133,3,3,2,3,2,2,2,2, , Big Four March (King/Swearingen), Our Kingsland Spring  (Hazo), Flight of Eagles  (Del Borgo),
3, 100-Concert Band, Columbia High School, TEA:, West Columbia, Randy D. Marble,AAA,Varsity ,2009,48617,1,1,1,1,1,1,1,1,A, George Washington Bicentennial March (Sousa), Lux Aurumque  (Whitacre), Alligator Alley  (Daugherty),
4, 100-Concert Band, Danbury High School, TEA:, Danbury, Linda Sheffield / none, Acc:none,AA,Varsity ,2009,48298,1,1,1,1,2,2,2,2,1, Crest of Nobility  (Sheldon), Pinnacle  (Grice), Excelsior! (William Owens)
5, 100-Concert Band, East Bernard High School, TEA:, East Bernard, L. Chris Arrowood,AA,Varsity ,2009,47059,1,2,1,1,1,1,1,1,A, The Big Cage (Karl L. King)," Moscow, 1941  (Balmages)", Abracadabra  (Ticheli),
6, 100-Concert Band, Edna High School, TEA:, Edna, Bobby Mowles / Billy Marquis,AAA,Varsity ,2009,49051,1,1,1,1,1,1,1,1,A, Free World March (King/Swearingen), Contempo  (Story), Abracadabra  (Ticheli),
7, 100-Concert Band, Ganado High School, TEA:, Ganado, Patrick Flaniken / Kendra Early,A,Varsity ,2009,45784,2,2,1,2,1,1,1,1,1, Circus Days (King/Schissel)," Moscow, 1941  (Balmages)", Blue Ridge Saga  (Swearingen),
8, 100-Concert Band, Industrial High School, TEA:, Vanderbilt, Stephen Henry / Stacy Hudson,AA,Varsity ,2009,47211,1,1,1,1,1,1,1,1,A, Brittish Eighth March (Elliott / Gore), Voices of the Sky (Hazo), Concert Variations (Smith),
9, 100-Concert Band, Louise High School, TEA:, Louise, Darryl Schwierjohn,A,Varsity ,2009,45343,3,3,3,3,2,3,3,3, , Infinity (James Curnow), Sakura  (Michael Story), Dance Celebration  (Robert W. Smith),
10, 100-Concert Band, Needville High School, TEA:, Needville," David Stubbs / Lance Finley,Henry Raeke",AAA,Varsity ,2009,46759,1,1,1,1,1,1,1,1,B, Mt. Healthy (Filmore), Voices of the Sky  (Hazo), Overture for Winds  (Carter),
11, 100-Concert Band, Palacios High School, TEA:, Palacios, Jim Popham,AAA,Varsity ,2009,46701,3,2,2,2,3,3,3,3, , United Nations (King/Swearingen), Three Folk Miniatures (arr. Jutras)," Barbarossa (Himes, William)",
12, 100-Concert Band, Rice High School, TEA:, Altair," Houston Cummings / Danny Enriquez, Richard Garcia",AA,Varsity ,2009,45088,2,2,3,2,2,2,2,2, , Radetzky March (Strauss/Balent), Air and Variations  (Kreines), Dances from Terpsichore  (Praetorius/Fenske),
13, 100-Concert Band, Stafford High School, TEA:, Stafford, Brooke Schmidt/Rachelle Isaacson,AAA,Non-Varsity ,2009,48456,1,1,2,1,1,1,1,1,C, Miss Liberty (King/Swearingen), A Joyful Journey  (Sheldon), Blue Ridge Saga  (Swearingen),
14, 100-Concert Band, Stafford High School, TEA:, Stafford, Rod Rodriguez,AAA,Varsity ,2009,48448,1,1,2,1,1,1,1,1,B, True Blue March (King/Swearingen), In The Shining Of The Stars  (Sheldon), Summer Dances  (Balmages),
15, 100-Concert Band, Sweeny High School, TEA:, Sweeny, claypope / Wayne McBee,AAA,Varsity ,2009,47766,2,2,2,2,2,3,3,3, , Circus Days (King)," Castle, Loch and Heath  (Ployhar)", Polly Oliver  (Root),
16, 100-Concert Band, Tidehaven High School, TEA:, El Maton, Dawn Michaelsen / Mike Henderson and Mike Cudd,AA,Varsity ,2009,47955,1,1,1,1,1,1,1,1,A, Castlewood March (Hale), Australian Folk Fantasy  (Williams), Whirlwind  (Blackshaw),
17, 100-Concert Band, Van Vleck High School, TEA:, Van Vleck, Fred Meyer / Juile Amos,AA,Varsity ,2009,46672,1,1,1,1,1,1,1,1,A, The Pinnacle (Shaffer), Contempo  (Story), The Battle of Jericho  (Spinney),
18, 100-Concert Band, Wharton High School, TEA:, Wharton, Perri Weaks,AAA,Varsity ,2009,48932,4,3,3,3,3,3,3,3, , Fort Canterbury March (David R. Holsinger), In The Shining Of The Stars  (Sheldon), Dances from Terpsichore  (Praetorius/Fenske),
