,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3,oops
0, 100-Concert Band, A.C. Blunt MS, TEA:, Aransas Pass, Ramiro Lichtenberger,C,Varsity ,2018,135446,1,1,1,1,1,1,1,1,C, March of the Irish Guard (Ployhar), Fortis  (Gazlay), Armory  (Standridge),
1, 100-Concert Band, Agua Dulce HS, TEA:, Corpus Christi, Charlie Goodson,AA,Varsity ,2018,133279,1,1,1,1,2,2,2,2,1, Phantom Ship  (Del Borgo), Armory  (Standridge), Union March (Rogers),
2, 100-Concert Band, Aransas Pass High School, TEA:, Aransas Pass, Robert Schneider / Ramiro Lichtenberger,AAAA,Varsity ,2018,135465,1,1,2,1,2,2,2,2,1, MIdway March (Williams/Moss), Blue Ridge Reel  (Balmages), Brave Spirit (Standridge),
3, 100-Concert Band, Banquete HS, TEA:, Banquete, Blake Corkill / Briann Jasso, Acc:N/A,AAA,Var-Composite ,2018,138798,2,1,1,1,2,2,2,2,1, Appalachian Morning  (Sheldon), Kentucky 1800  (Grundman), Coast Guards (King/Swearingen)
4, 100-Concert Band, H.M. King High School, TEA:, Kingsville, Eli Lopez,AAAA,Non-Varsity ,2018,136884,3,3,3,3,2,1,1,1,2, Torch of Liberty ( Karl L. King/ James Swearingen), In Paths of Truth and Grace  (Traditional/Standridge), Be Thou My Vision  (Clark),
5, 100-Concert Band, Ingleside HS, TEA:, INGLESIDE," Katie Hon / Kenneth Thurman, Rosie Morales",AAAA,Non-Varsity ,2018,136114,3,1,1,1,1,2,2,2,2, Excelsior! Concert March (William Owens), A Joyful Journey  (Sheldon), The Steppes of Russia  (Del Borgo),
6, 100-Concert Band, Ingleside HS, TEA:, Ingleside, Kenneth Thurman,AAAA,Varsity ,2018,136526,2,2,2,2,2,2,1,2, , Military Escort (Harold Bennett), Deir in De  (Anon. or Trad./Barker), Third Suite  (Jager),
7, 100-Concert Band, Mathis High School, TEA:, Mathis, Raymond E. Mendez,AAA,Varsity ,2018,134067,1,1,1,1,1,1,1,1,A, Tahoka Galop (Owens), La Madre de los Gatos  (Beck), Lightning Field  (Mackey),
8, 100-Concert Band, Mathis Middle School, TEA:, Mathis, S. Mae Trevino-Mendez,C,Varsity ,2018,133841,1,1,1,1,1,1,1,1,C, The Red Cape (Meridith), Tanchozuru  (Standridge), Fireball!  (Beck),
9, 100-Concert Band, Mathis MS, TEA:, Mathis, Raymond Mendez,C,Non-Varsity ,2018,134075,3,2,2,2,2,2,2,2, , Infinity March (Curnow), Dance Celebration  (Smith), Plaza de Toros  (Story),
10, 100-Concert Band, Moreno JHS, TEA:, Beeville, Nicholas Johnson / Imer Gonzalez,CC,Varsity ,2018,138277,3,3,3,3,3,2,3,3, , A March on the King's Highway (Pierre De La Plante), Uskudar  (Anon. or Trad./Smith/Story), Colliding Visions  (Balmages),
11, 100-Concert Band, Moreno MS, TEA:, BEEVILLE, IMER GONZALEZ / Nicholas Johnson,CC,Non-Varsity ,2018,138276,4,2,2,2,2,3,3,3, , Serengeti Dreams  (Smith), Phantom Ship  (Del Borgo), Spitfire (Story),
12, 100-Concert Band, Orange Grove HS, TEA:, Orange Grove," Emerico Perez / Belinda Garza, Zachary Harwell",AAAA,Varsity ,2018,136150,1,1,1,1,1,1,1,1,A, Rolling Thunder (Fillmore/Foster), Molly On The Shore  (Grainger/Rogers/SMC), Vesuvius  (Ticheli),
13, 100-Concert Band, Pettus ISD, TEA:, Pettus, Nathan Jones,AA,Var-Composite ,2018,136944,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA, , Atlantis  (McGinty), Nottingham Castle  (Daehn), Fighting Falcon March (Stalter),
14, 100-Concert Band, Port Aransas HS, TEA:, port aransas, terence davidson / Ryan Thornberry,AA,Varsity ,2018,139384,2,2,1,2,2,1,2,2, , Flying Cadets (K.L.King/Swearingen), Pavane (Ravel/R.W.Smith), Into The Arctic (B.Balmages),
15, 100-Concert Band, Refugio HS, TEA:, Refugio, Joshua Ferguson / Kathleen Garcia,AA,Varsity ,2018,131112,2,1,1,1,1,1,1,1,B, Rippling Watercolors (Balmages), La Madre de los Gatos  (Beck), American Volunteers (Huckeby),
16, 100-Concert Band, Refugio JH, TEA:, Refugio, Kathleen Garcia,C,Varsity ,2018,131111,3,3,3,3,3,3,3,3, , Serengeti Dreams  (Smith), Atlantis  (McGinty), Plaza de Toros  (Story),
17, 100-Concert Band, Rockport-Fulton HS, TEA:, Rockport, William Ricketts / Pam Langley - Mateo Reyes,AAAA,Varsity ,2018,137213,1,1,1,1,1,2,1,1,A, The Crown of Castile (Johnnie Vinson), An American Elegy (Frank Techeli), La Madre de los Gatos (Brian Beck),
18, 100-Concert Band, Rockport-Fulton MS, TEA:, Rockport, Mateo Reyes / Pamela Langley,CC,Non-Varsity ,2018,138900,3,3,2,3,2,3,2,2, , Stratford March (John Higgins), Sakura  (Story), Atlantis  (McGinty),
19, 100-Concert Band, Rockport-Fulton MS, TEA:, Rockport, Pamela Langley / Mateo Reyes and William Ricketts,CC,Varsity ,2018,138556,1,1,1,1,1,1,1,1,C, Mount Vernon March (John Edmondson), Colliding Visions (Balmages), Phantom Ship  (Del Borgo),
20, 100-Concert Band, Runge HS, TEA:, Runge, Robin Stephens,A,Var-Combined ,2018,138913,4,4,4,4,4,4,4,4, , Kitty Hawk March (J. Edmondson), Allegretto (Beethoven/Court)," Armory (Standbridge, R.)",
21, 100-Concert Band, Sinton HS, TEA:, Sinton, Alexis Alba,AAAA,Non-Varsity ,2018,134289,1,1,1,1,3,3,2,3,2, Omega Concert March (John Edmondson), Maesong  (Owens), Sea Song Trilogy  (McGinty),
22, 100-Concert Band, Sinton HS, TEA:, Sinton, Robert Flores,AAAA,Varsity ,2018,134276,1,1,1,1,1,1,1,1,A, Alamo Concert March (King/Swearingen), Celtic Echoes  (Clark), Sparks  (Balmages),
23, 100-Concert Band, Skidmore-Tynan HS, TEA:," Skidmore, TX", David M Rodriguez,AAA,Var-Composite ,2018,137185,2,2,1,2,DQ,DQ,DQ,DQ, , Incidental Suite  (Smith), O Mio Babbino Caro  (Puccini/Vinson), Cheerio March (Goldman/Vinson),
24, 100-Concert Band, Smith MS, TEA:, Sinton, Alexis Alba,CC,Non-Varsity ,2018,134285,1,1,1,1,1,1,2,1,D, March Grandioso (R. Smith), Sakura  (Story), Atlantis  (McGinty),
25, 100-Concert Band, Smith MS, TEA:, Sinton, Robert L. Flores / Robert Flores,CC,Varsity ,2018,134283,1,1,1,1,1,1,1,1,C, Captain Dane (William Owens), The Spacious Firmament on High  (Sharp), Colliding Visions  (Balmages),
26, 100-Concert Band, Taft High School, TEA:, Taft, Felix Hernandez,AAA,Varsity ,2018,135887,1,1,1,1,1,2,1,1,A, Torch Of Liberty (King/Swearingen), Blue and Green Music  (Hazo), Foundry  (Mackey),
27, 100-Concert Band, Taft JH, TEA:, Taft, Lacy Goodman,C,Varsity ,2018,136966,2,1,1,1,1,1,1,1,C, March from First Suite for Military Band (Holst/arr. Michael Story), Mystery Ride  (White), Challenger Point  (Johnson),
28, 100-Concert Band, Taylor JH, TEA:, Ingleside," Katie Hon / Kenneth Thurman, Rosie Morales",CC,Varsity ,2018,136113,3,3,3,3,1,1,1,1,2, Courage March (Bennett/Clark), Early English Suite  (Duncombe/Finlayson), Contempo  (Story),
29, 100-Concert Band, Three Rivers HS, TEA:, Three Rivers, Meagan Stephens,AA,Var-Composite ,2018,138877,1,1,1,1,1,1,1,1,A, Plaza De Toros  (Micheal Story ), Colliding Visions  (Balmages), Armory  (Standridge),
30, 100-Concert Band, West Oso High School, TEA:, Corpus Christi," David Alvarez / Carl Melton, Gabriel Davila",AAAA,Non-Varsity ,2018,138112,2,1,2,2,3,3,3,3, , Lone Eagle March (Edmondson), Expectations (Clark), Tears of Arizona (Balmages),
31, 100-Concert Band, West Oso High School, TEA:, Corpus Christi," Gabriel Davila / Carl Melton, David Alvarez",AAAA,Sub Non-Varsity ,2018,138117,2,1,2,2,3,3,3,3, , Integrity March (Owens), Exhortation  (Gazlay), Dorian Chant  (Calhoun),
32, 100-Concert Band, West Oso High School, TEA:," Corpus Christi,TX"," Carl Melton / Gabriel Davila, David Alvarez",AAAA,Varsity ,2018,138103,1,1,1,1,2,3,3,3,1, Wings of Justice (Owens), Tanchozuru (Standridge), A Walk in the Morning Sun (La Plante),
33, 100-Concert Band, West Oso JH, TEA:, Corpus Christi," Gabriel Davila / Carl Melton, David Alvarez",CC,Varsity ,2018,138115,1,2,1,1,3,3,3,3,2, Union March (Rogers), Japanese Pictures (Mixon), Plaza de Toros (Story),
