,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3,oops
0, 100-Concert Band, Anthony Middle School, TEA:, Cypress, Michelle Chilton,CCC,Non-Varsity ,2021,165916,3,3,3,3,1,2,2,2, , Little Brazil Suite  (Balent), Nottingham Castle  (Daehn), Crown Point March (Pearson),
1, 100-Concert Band, Aragon Middle School, TEA:, Houston, Caitlin Champiny,CCC,Sub Non-Varsity A,2021,166167,1,2,2,2,2,2,1,2, ," ""Synergy"" March (William Owens)", Dance Celebration (Robert W. Smith), Elizabethan Dance (Mark Williams),
2, 100-Concert Band, Aragon Middle School, TEA:, Houston, Michael Hernandez,CCC,Non-Varsity A,2021,166166,1,1,2,1,1,1,2,1,D, Kitty Hawk March (John Edmondson), Courtlandt County Festival (William Owens), Dorian Chant (Bill Calhoun),
3, 100-Concert Band, Arnold Middle School, TEA:, Cypress, Shane Montoya,CCC,Non-Varsity A,2021,164684,2,1,2,2,1,2,1,1,2, Stratford March (John Higgins), Ming Court (Pitter/), Big Sky Round-Up (Sheldon/),
4, 100-Concert Band, Bleyl Middle School, TEA:, HOUSTON, Emmaleigh Kercsmar / Luke Stoner,CCC,Non-Varsity A,2021,164022,2,2,3,2,2,2,1,2, , Big Sky Round-Up (Sheldon/), Kitty Hawk March (Edmondson), Plaza de Toros (Story/),
5, 100-Concert Band, Campbell Middle School, TEA:, HOUSTON, Lisa Anikienko,CCC,Non-Varsity A,2021,165673,2,3,2,2,1,1,1,1,2, American Spirit March (Higgins), Dance Celebration (Smith/), Plaza de Toros (Story/),
6, 100-Concert Band, Cook MS, TEA:, Houston, Hayden Anderson / Linda Harvey,CCC,Non-Varsity A,2021,166255,1,1,1,1,2,2,2,2,2, March of the Hyperion Guards (Sheldon), Dance Celebration (Smith/), Armory (Standridge/),
7, 100-Concert Band, Dean Middle School, TEA:, Houston," Paul Hogue / Justin Butterfras, Joshua Cerame",CCC,Non-Varsity ,2021,165695,3,3,3,3,1,1,1,1,2, The Big Circus March (Robert E.Foster), Joy  (Ticheli), English Folk Suite  (Del Borgo),
8, 100-Concert Band, Dean Middle School, TEA:, Houston," W Justin Butterfras / Joshua Cerame, Paul Hogue",CCC,Sub Non-Varsity A,2021,165518,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA, , Skylight (Hodges/), Sakura (Traditional/Story), March of the Minutemen (Edmondson),
9, 100-Concert Band, Goodson MS, TEA:, CYPRESS," Daniel Hernandez / Alex Hinojosa, Hannah Hensdill",CCC,Non-Varsity A,2021,165341,1,1,1,1,1,1,1,1,D, Andalucia (Victor Lopez), Heroes Triumphant (Owens/), Majestica (Gazlay/),
10, 100-Concert Band, Goodson MS, TEA:, CYPRESS," Hannah Hensdill / Alexander Hinojosa, Daniel Hernandez",CCC,Sub Non-Varsity A,2021,165665,1,1,1,1,1,1,1,1,D, Yorktown March (John Edmondson), Elizabethan Dance (Williams/), Conviction (Clark/),
11, 100-Concert Band, Hamilton MS, TEA:, CYPRESS," Chelsea Ables / Jamie Cabot, Nathan Urushima",CCC,Non-Varsity ,2021,164409,1,1,1,1,1,1,1,1,D, Forward March! (Murtha), Colliding Visions  (Balmages), Crusade  (Gassi),
12, 100-Concert Band, Hamilton MS, TEA:, CYPRESS, Nathan Urushima / Jamie Cabot and Chelsea Ables,CCC,Sub Non-Varsity ,2021,164406,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA, , Yorktown March (Edmondson), Atlantis  (McGinty), Majestica  (Gazlay),
13, 100-Concert Band, Hopper MS, TEA:, CYPRESS, Todd Hearn,CCC,Non-Varsity ,2021,165978,1,1,1,1,1,1,1,1,D, Crosswinds March (James Swearingen), Wolseys Wilde  (Byrd/McGinty), Courtlandt County Festival  (Owens),
14, 100-Concert Band, Labay Middle School, TEA:, Houston, Mary Santarelli,CCC,Non-Varsity A,2021,163580,1,1,1,1,1,1,1,1,D, Courage (Bennett/ Clark), Korean Folk Rhapsody (Curnow/)," Moscow, 1941 (Balmages/)",
15, 100-Concert Band, Labay Middle School, TEA:, Houston, Megan Rees / Mary Santarelli,CCC,Sub Non-Varsity A,2021,163518,1,1,1,1,1,1,1,1,D, Little Brazil Suite (Balent/), Elizabethan Dance (Williams/), Sousa''s Cadets (Sousa/arr. Loest),
16, 100-Concert Band, Rowe Middle School, TEA:, Cypress, Mark Donahue / Amanda Marquart, Acc:0,CCC,Non-Varsity A,2021,166295,2,1,1,1,1,1,1,1,D, Summit Fanfare (Owens/), Alpine Meadow (Hodges/), Castlewood March (Ralph and Jack Hale)
17, 100-Concert Band, Salyards Middle School, TEA:, Cypress, Charles Roberman / Joe Glass and Taylor Johnston,CCC,Non-Varsity A,2021,165844,1,1,1,1,1,1,1,1,D, Union March (Rogers), Storm Mountain Jubilee (Strommen/), Serengeti Dreams (Smith/),
18, 100-Concert Band, Salyards Middle School, TEA:, Cypress," Taylor Johnston / Joe Glass, Charles Roberman",CCC,Sub Non-Varsity A,2021,166106,1,2,1,1,1,2,2,2,2, Infinity (Curnow), Dance Celebration (Smith/), Plaza de Toros (Story/),
19, 100-Concert Band, Smith MS, TEA:, CYPRESS, Stephen Van Hooser,CCC,Non-Varsity A,2021,165185,1,1,1,1,1,1,1,1,D, Valley Forge March (John Edmondson), Uskudar (Anon. or Trad./Smith/Story), Pinnacle (Grice/),
20, 100-Concert Band, Spillane MS, TEA:, Cypress, Cole Smith,CCC,Non-Varsity A,2021,166219,1,1,2,1,1,1,1,1,D, March of the Chinchillas  (Kevin Paul), Fortis (Gazlay/), Mythos (Bernotas/),
21, 100-Concert Band, Spillane MS, TEA:, Cypress, Eduardo Garcia,CCC,Sub Non-Varsity A,2021,166218,1,1,1,1,1,1,1,1,D, Manchester March  (John Edmondson ), Plaza de Toros (Story/), Ming Court (Pitter/),
22, 100-Concert Band, Thornton Middle School, TEA:, Katy, Amanda Doyle / Aaron Buntin and Peter Johannigman,CCC,Non-Varsity A,2021,165443,1,1,1,1,1,1,1,1,D, Ming Court (Pitter/), Majestica (Gazlay/), Fortitude (Owens),
23, 100-Concert Band, Watkins Middle School, TEA:, HOUSTON, Nathan Snyder, Acc:NA,CCC,Sub Non-Varsity ,2021,166305,2,2,1,2,3,2,3,3, , Dance Celebration (Smith/), Big Sky Round-Up (Sheldon/), Synergy March (William Owens)
24, 100-Concert Band, Watkins Middle School, TEA:, HOUSTON, Samuel C. Pugh,CCC,Non-Varsity A,2021,166608,2,1,1,1,1,1,1,1,D, Crown Point March (Hale), Nottingham Castle (Daehn/), Contempo (Story/),
