,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3,oops
0, 100-Concert Band, Odessa HS - BAND, TEA:, Andrews, Jamison Joiner / Victoria Garza, Acc:Debbie Butler,AAAAAA,Varsity A,2015,106645, , , , , , , , , , A Hymn for The Lost And The Living  (Ewazen/ ), A Simple Song  (Bernstein/Sweeney), American Civil War Fantasy  (Bilik/ )
1, 100-Concert Band, Odessa HS - BAND, TEA:, Davy Jones' Locker, Cptn Jack Sparrow,AAAAAA,Varsity ,2015,106646, , , , , , , , , , Appalachian Spring  (Copland/Patterson), Equus  (Whitacre/ ), Jeux d'Enfants  (Bizet/Brand),
2, 100-Concert Band, Odessa HS - BAND, TEA:, Kermit, Forest Henson,AAAAAA,Varsity ,2015,106647, , , , , , , , , ," March from ""1941"" (John Williams)", Irish Tune (from County Derry and Shepherd's Hey)  (Grainger/ ), Salvation is Created  (Tschesnokoff/Houseknecht),
3, 100-Concert Band, Odessa HS - BAND, TEA:, Midland, Kaitlyn Flud,AAAAAA,Varsity ,2015,106643, , , , , , , , , , Equus  (Whitacre/ ), Appalachian Spring  (Copland/Patterson), Noisy Wheels of Joy  (Whitacre/ ),
4, 100-Concert Band, Odessa HS - BAND, TEA:, Odessa, Lucciano Pavarotti / Billy Hardin, Acc:Debbie Butler,AAAAAA,Varsity ,2015,106640, , , , , , , , , , Children's March  (Grainger ), ...And the Mountains Rising Nowhere  (Schwantner/ ), American Salute  (Gould/Lang)
5, 100-Concert Band, Odessa HS - BAND, TEA:, odessa, Christopher PInkerton,AAAAAA,Varsity ,2015,106650, , , , , , , , , , A Movement for Rosa  (Camphouse/ ), Turbo Scramjet  (Pitts/ ), A Movement for Rosa (),
6, 100-Concert Band, Odessa HS - BAND, TEA:, odessa, Christopher PInkerton,AAAAAA,Varsity ,2015,106638, , , , , , , , , , Redline Tango (), Sasparilla (), A Movement for Rosa (),
7, 100-Concert Band, Odessa HS - BAND, TEA:, odessa, Collieflower / Sarah Hayter, Acc:THE BEST,AAAAAA,Varsity ,2015,106642, , , , , , , , , , Appalachian Spring  (Copland/Patterson), A Passing Fantasy  (Tull/ ), A Moorside Suite  (Holst/Wright)
8, 100-Concert Band, Odessa HS - BAND, TEA:, odessa, jasper miranda,AAAAAA,Varsity ,2015,106649, , , , , , , , , , A Movement for Rosa  (Camphouse/ ), Equus  (Whitacre/ ), March To The Scaffold  (Berlioz/Rogers/Patterson),
9, 100-Concert Band, Odessa HS - BAND, TEA:, Odessa, Jonathan DeLeon,AAAAAA,Varsity ,2015,106648, , , , , , , , , , Armenian Dances  (Chobanian/ ), English Folk Song Suite  (Vaughan Williams/ ), The Northern Pines March (John Philip Sousa),
10, 100-Concert Band, Odessa HS - BAND, TEA:, Odessa, Paul Garza,AAAAAA,Varsity ,2015,106641, , , , , , , , , , Academic Festival Overture  (Brahms/Hindsley), Irish Tune (from County Derry)  (Grainger/Rogers/SMC), Circus Bee March (Henry Filmore),
11, 100-Concert Band, Odessa HS - BAND, TEA:, Odessa, Texas King / Willy Nilly, Acc:Bobby Lobby,AAAAAA,Varsity ,2015,106639, , , , , , , , , , Across Fields (Edward MacDowel), ...And the Mountains Rising Nowhere  (Schwantner/ ), Angels in the Architecture  (Ticheli/ )
12, 100-Concert Band, Odessa HS - BAND, TEA:, Stanton, Laci Dugan,AAAAAA,Varsity ,2015,106644, , , , , , , , , , Lincolnshire Posy (Percy Grainger), Hammersmith  (Holst/ )," Japanese Suite, Opus 33  (Holst/Boyd)",
