,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3,oops
0, 100-Concert Band, Bailey Middle School, TEA:, Spring, Vic Flowers,CCC,Varsity ,2015,105571,1,1,1,1,1,1,1,1,C, Variations on Scarborough Fair  (Custer/ )," Simple Gifts, Four Shaker Songs (play at least three mvts) (Ticheli/ )", March Diabolique (Balmages),
1, 100-Concert Band, Bammel MS, TEA:, Houston, Robert Munoz,CCC,Varsity ,2015,106443,3,3,2,3,3,2,1,2, , Legacy March (Victor Flowers), Summer Resounding  (Balmages/ ), A Childhood Hymn  (Holsinger/ ),
2, 100-Concert Band, Bear Branch Junior High, TEA:, Magnolia, Stacey Lehigh,CCC,Varsity ,2015,105524,1,1,1,1,2,1,1,1,C, The Big Cage (King/Glover),  Two Irish Sketches (play mvt 2 only) (), The Steppes of Russia (Del Borgo),
3, 100-Concert Band, Brabham Middle School, TEA:, Willis, Joseph Dittfurth / Heather Lemieux,CC,Varsity ,2015,105905,1,1,1,1,1,1,1,1,C, Fanfare for a New Age (Michael Story), Colliding Visions (Brian Balmages), New Forest March (Johnnie Vinson),
4, 100-Concert Band, Cleveland Middle School, TEA:, Cleveland, Leonard Arnold / Alicia Diosdado/ Kristy Jones, Acc:N/A,CC,Varsity ,2015,106563,1,2,1,1,2,2,2,2,2, Peacemaker March (Karl King), Two British Folk Songs  (Anon. or Trad./Del Borgo), Blue Ridge Reel  (Balmages/ )
5, 100-Concert Band, Doerre Intermediate, TEA:, Spring, Matt Fehl / LeAnn Roth,CCC,Varsity ,2015,106513,1,1,1,1,1,1,1,1,C, Invercargill (Alex Lithgow/Calvin Custer), Third Suite (Robert E. Jager), La Tregenda  (Giocomo Puccini/Brian Beck),
6, 100-Concert Band, Dueitt Middle School, TEA:, Spring," Chris Gonzales / Michael Warny, Jane Maloy, Jack Baker",CC,Varsity ,2015,106470,1,1,1,1,1,1,1,1,C, Fantasy on Barbara Allen  (Allen/ ), J. S. Jig  (Karrick/ ), March Jubilee (James Swearingen),
7, 100-Concert Band, Hildebrandt Intermediate, TEA:, Spring, Tony Yarbrough / Mary Trum,CCC,Varsity ,2015,106451,1,1,1,1,1,1,1,1,C, Domingo Ortega (Wiley), Blue and Green Music  (Hazo/ ), Symphonic Dance No. 3 (Fiesta)  (Williams/ ),
8, 100-Concert Band, Huffman Middle School, TEA:, Huffman, Kelly Wurtz / Chris Wurtz,CC,Varsity ,2015,106503,1,1,2,1,1,1,1,1,C, Big Circus March (Foster), Kenya Contrasts  (Himes/ ), Big Sky Round-Up  (Sheldon/ ),
9, 100-Concert Band, Irons Junior High, TEA:, Conroe, Joshua Gibson,CCC,Varsity ,2015,102233,1,2,1,1,1,1,1,1,C, Salute to the Sultan (Karl King/Gene Milford), Pacific Trilogy (Tommy Fry), In the Center Ring (Robert Sheldon),
10, 100-Concert Band, Kleb Intermediate, TEA:, Klein, Jennifer Wren / Christine King,CCC,Varsity ,2015,105708,1,1,1,1,1,1,1,1,C, La Madre de los Gatos  (Beck/ ), Quintology  (Meyer/ ), Fantasy on a Fiddle Tune  (LaPlante/ ),
11, 100-Concert Band, Klein Intermediate, TEA:, Houston, Cara Patterson,CCC,Varsity ,2015,106446,2,1,1,1,1,1,1,1,C, Espana Cani (Narro/Story), Mosswood Lullaby  (Beck/ ), Portsmouth Reflections (Oare/ ),
12, 100-Concert Band, Knox Junior High School, TEA:, The Woodlands, Jennifer Dillard,CCC,Varsity ,2015,105267,1,1,1,1,1,1,1,1,C, Kingsfold March (Victor Flowers)," Simple Gifts, Four Shaker Songs (Ticheli/ )", Summer Dances  (Balmages/ ),
13, 100-Concert Band, Krimmel Intermediate, TEA:, Spring, Sharon Kalisek,CCC,Varsity ,2015,105920,1,1,1,1,1,1,1,1,C, Tudor Sketches (play all) (Owens/ ), Spoon River  (Grainger/Sheldon/Bainum/Carson-Naylor), March of the Belgian Paratroopers (Leemans/Swearingen),
14, 100-Concert Band, Lynn Lucas Middle School, TEA:, Willis, Andrew Hicks,CC,Varsity ,2015,103475,1,1,1,1,1,1,1,1,C, Precision March (Bennett/Arr. Clark), Japanese Pictures (Mixon), The Steppes of Russia (Del Borgo),
15, 100-Concert Band, Magnolia Junior High School, TEA:, Magnolia, Kathryn Wilkie / Travis Sheaffer,CCC,Varsity ,2015,106560,3,2,1,2,2,2,1,2, , In The Shining Of The Stars  (Sheldon/ ), Mosaic  (Paulus/ ), Activity March (Bennett/Clark),
16, 100-Concert Band, Mance Park Middle School, TEA:, Huntsville, Brandi Ramdohr,CCC,Varsity ,2015,106289,2,1,2,2,2,2,2,2, , Alamo March (Karl. L. King), Colliding Visions (Brian Balmages), Irish Air and Dance (Michael Story),
17, 100-Concert Band, McCullough Junior High, TEA:, The Woodlands, Susan Meyer Patterson,CCC,Varsity ,2015,105189,1,1,1,1,1,1,1,1,C, Cyrus the Great (King), Mock Morris  (Grainger/Patterson), Suite of Old American Dances (play three mvts) (Bennett ),
18, 100-Concert Band, Montgomery Junior High, TEA:, Montgomery, Jon Whitelock,CCC,Varsity ,2015,106408,2,2,1,2,1,1,1,1,2, Wings of Justice (Owens), Dolce and Dance (Fagan), American Riversongs (La Plante),
19, 100-Concert Band, Moorhead Junior High School, TEA:, Conroe, Travis Tuer / Chris Patterson,CCC,Varsity ,2015,105276,2,3,3,3,2,2,2,2, , Hiland (Bennett/Clark), Sundance  (Strommen/ ), Accolade  (Himes/ ),
20, 100-Concert Band, Peet Junior High School, TEA:, Conroe, Angela Blackiston / Kevin Brewer,CCC,Varsity ,2015,105370,1,1,1,1,1,1,1,1,C, The Tahoka Galop (William Owens), Butterfly's Ball  (Fraley/ ), Dona Nobis Pacem  (Sudduth/ ),
21, 100-Concert Band, Schindewolf Intermediate, TEA:, Spring, Michael Keig,CCC,Varsity ,2015,102762,1,1,1,1,1,1,1,1,C, Entry of the Gladiators (Thunder and Blazes) (Fuckik/Balent), Fantasy on a Fiddle Tune  (LaPlante/ ), Latin Folk Song Trilogy  (Himes/ ),
22, 100-Concert Band, Strack Intermediate, TEA:, Klein, Bridget Walker,CCC,Varsity ,2015,103904,1,1,1,1,2,1,2,2,2," Vivo! Galop (Kiefer, Arr. Glover)", Butterfly's Ball  (Fraley/ ), Sparks  (Balmages/ ),
23, 100-Concert Band, Tarkington MS, TEA:, Cleveland," Fred Otto / Jeff Parma, Amber McGowan",CC,Varsity ,2015,106332,3,3,3,3,3,2,3,3, , St. Petersburg March (Vinson), Pinnacle  (Grice/ ), Colliding Visions  (Balmages/ ),
24, 100-Concert Band, Tomball Junior High School, TEA:, Tomball, David Morgan,CCC,Varsity ,2015,106120,1,3,1,1,2,2,2,2,2, Spirit of Liberty (William Owens), La Madre de los Gatos  (Beck/ ), In The Shining Of The Stars  (Sheldon/ ),
25, 100-Concert Band, Twin Creeks Middle School, TEA:, Spring, Austin Swack,CCC,Varsity ,2015,101187,2,3,3,3,1,1,1,1,2, The Beau Ideal (Sousa/Bourgeois), Brook Green Suite (play all) (Holst/Curnow), Dance Variations On A Theme (from Rodolynji)  (Sudduth),
26, 100-Concert Band, Ulrich Intermediate School, TEA:, Houston," Mike Rogers / Lisa James, Cody Brooks",CCC,Varsity ,2015,105909,1,2,1,1,2,1,1,1,C, Valley Forge (King/Swearingen), Butterfly's Ball  (Fraley/ ), Ginger Marmalade  (Benson/ ),
27, 100-Concert Band, Washington Junior High School, TEA:, Conroe, Emily Hicks / Trey Medrano,CCC,Varsity ,2015,106473,1,1,1,1,2,1,2,2,2, Captain Dane March (William Owens), Quintology  (Meyer/ ), Sparks  (Balmages/ ),
28, 100-Concert Band, Willow Wood Junior High School, TEA:, Tomball, Jim Shaw / Edgar Jaime,CCC,Varsity ,2015,105944,1,1,1,1,1,1,1,1,C, Grays Harbor March (Hodges), Blue and Green Music  (Hazo), Suite Provencale  (Van der Roost),
29, 100-Concert Band, Wunderlich Intermediate School, TEA:, Houston," Tommy Patterson / Rebekah Rosenboom, Robert Morgan",CCC,Varsity ,2015,106458,1,2,2,2,1,1,1,1,2, March of the Patriots (Erik Morales), Crescent Meadow  (Romeyn/ )," Moscow, 1941  (Balmages/ )",
30, 100-Concert Band, York Junior High School, TEA:, Spring, Amanda Brodie Pritchard,CCC,Varsity ,2015,102806,1,1,1,1,1,1,1,1,C, Allied Honor (King/Swearingen), Ave Maria  (Biebl/Cameron), Themes from Green Bushes  (Grainger/Daehn),
