,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3,oops
0, 100-Concert Band, Atlanta High School, TEA: 034901001, Atlanta," Keith Sanders / David Thompson, Larry Breashears & Andrew Allday",AAA,Varsity ,2022,171107,1,1,1,1,1,1,1,1,A, Marche Diabolique (Balmages), Blue and Green Music (18199)  (Hazo), Imaginarium (20603)  (Standridge),
1, 100-Concert Band, Chisum ISD, TEA: 139905, Paris, John Marsh / Chelsea Cahwee,AAA,Varsity ,2022,171844,2,2,2,2,1,1,1,1,1, Wild Mustangs March (Kenny Goodson), Down to the River (22328)  (Traditional/Sweeney), Heroes Triumphant (18463)  (Owens),
2, 100-Concert Band, Elysian Fields High School, TEA: 102906001, Elysian Fields, Jeremy Hendrix / Tiffany Tanuyan,AAA,Varsity ,2022,171841,1,2,1,1,2,1,2,2,1, General Lee (King), As Twilight Falls (17497)  (Sheldon), Into the Arctic (20710)  (Balmages),
3, 100-Concert Band, Gilmer High School, TEA: 230902, GILMER," Eric Gray / Brandon Garmon, Chris Witt, Sarah Thompson, Emily Chenoweth",AAAA,Varsity ,2022,170172,1,1,1,1,1,1,1,1,A, The Battle of Shiloh (Barnhouse/Paynter), Blue and Green Music (Samuel Hazo), Summer Dances (Brian Balmages),
4, 100-Concert Band, Hawkins High School, TEA: 250902, Hawkins, Jeff Wilson / Lacy LaForce,AA,Var-Composite ,2022,169373,2,2,1,2,1,1,1,1,1, The Red Cape (Meredith), At The Waters Edge (22322)  (Romeyn), Serengeti Dreams (648)  (Smith),
5, 100-Concert Band, Hooks ISD, TEA: 019902002, Hooks," T.Jon Kelly / Belyn Graves, Megan Samaniego",AAA,Varsity ,2022,171635,1,1,1,1,2,2,1,2,1, Northshore March (Don Colquitt), A Song of Hope (19469) (Stamp/), Tanchozuru (20595) (Standridge/),
6, 100-Concert Band, Jefferson High School, TEA: 15590102, Jefferson," Shannon Hensley / Daniel Hensley, Kailey Hensley",AAA,Non-Varsity ,2022,171306,3,2,2,2,1,1,1,1,2, Activity March (Bennett), Exhortation (Gazlay), Ghost Ship (18462)  (Story),
7, 100-Concert Band, Liberty-Eylau High School, TEA: 019908001, Texarkana," Stephanie Nelson / T'Randle Taylor, Brandon Martindale, Whitney Johnson",AAAA,Varsity ,2022,171556,1,1,1,1,2,2,2,2,1, Aces of the Air  (King), Earth Song (18474)  (Ticheli), Steel (18213)  (Standridge),
8, 100-Concert Band, Linden-Kildare CISD, TEA: 034905, Linden, Ron Williams / None, Acc:None,AA,Varsity ,2022,167665,2,2,2,2,1,1,2,1,1, The Tears of Arizona (20591)  (Balmages), Bazaar (20756) (Standridge), Project March (Bennett/Clark)
9, 100-Concert Band, Mineola High School, TEA: 250903, Mineola, Heather Chitty,AAA,Non-Varsity ,2022,169978,1,1,1,1,1,1,1,1,C, Alamo March (Karl King / Swearingen), Danza de Espana  (Chambers), Colliding Visions  (Balmages),
10, 100-Concert Band, North Lamar High School, TEA: 139911, Paris," Randy Jones / Jason Smith, Ryan Sheffield",AAAA,Varsity ,2022,170565,1,1,1,1,1,1,1,1,A, Honey Boys on Parade (Cupero), The Falls (21571)  (Galante), Rocky Point Holiday (551)  (Nelson),
11, 100-Concert Band, North Lamar HS, TEA: 139-911, Reno, Jason R. Smith,AAAA,Non-Varsity ,2022,170568,1,1,1,1,1,1,1,1,C, Redemption (18479)  (Galante), Helios: Dawn of a New Day (24144)  (Sterk), Garland Entree March (K.L. King / Rhea),
12, 100-Concert Band, Pleasant Grove High School, TEA: 019912, Texarkana," John Deese / Toni Deese, Ed Grissom, Jody Digby",AAAA,Varsity ,2022,172192,1,1,1,1,1,1,2,1,A, Manhattan Beach March (Sousa), Appalachian Morning (17446)  (Sheldon), Blue Ridge Reel (19346)  (Balmages),
13, 100-Concert Band, Prairiland High School, TEA: 139912001, Pattonville, John Killgo,AAA,Varsity ,2022,168892,2,2,2,2,2,2,2,2, , Conquista (Shaffer), Red Giant (Vargas), Flight of Eagles (Del Borgo),
14, 100-Concert Band, Queen City High School, TEA: 304-907, Queen City," Billy Vess / Stephen Bynum, Kim Madlock, Justin Caldwell",AAA,Varsity ,2022,171864,1,1,2,1,1,1,2,1,A, Voice of America March (Karl King/arr. James Swearingen), Air for Band (22)  (Erickson), Steel (18213)  (Standridge),
15, 100-Concert Band, Redwater High School, TEA: 019906001, Redwater," Jay Sutton / Donald Myers, Anna Sutton, Devin Sipes",AAA,Varsity ,2022,171259,1,1,1,1,1,1,1,1,A, Under The Double Eagle (Wagner/Glover), Fantasy on a Japanese Folk Song (15853)  (Hazo), Blue Ridge Reel (19346)  (Balmages),
16, 100-Concert Band, Simms ISD, TEA: 019909001, Simms, Melissa Morton,AA,Var-Composite ,2022,171138,1,2,1,1,1,1,2,1,B," Jenkins' Ferry Concert March (Rhodes, Brian)", Pinnacle (638)  (Grice), Fortis (17484)  (Gazlay),
