,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3,oops
0, 100-Concert Band, Alief Taylor HS, TEA:, Houston, Aaron Ellison,AAAAA,Varsity ,2011,64133,3,2,2,2,3,3,3,3, , The Charlatan (John Philip Sousa/ Worman), Triptych  (Fry), Balkanya  (Van der Roost),
1, 100-Concert Band, Bellaire High School, TEA:, Bellaire, Michael Hardy,AAAAA,Varsity ,2011,65363,2,1,3,2,2,2,2,2, , Alla Marcia (Bruce Yurko), Chester Overture for Band  (Schuman), Strange Humors  (Mackey),
2, 100-Concert Band, Cinco Ranch High School, TEA:, Katy, Michael Ouellette,AAAAA,Varsity ,2011,63029,1,1,1,1,1,1,1,1,A, Masque  (Hesketh)," Enigma Variations, Opus 36  (Elgar/Slocum)", In Storm and Sunshine (Heed/Bourgeois),
3, 100-Concert Band, Elsik HS, TEA:, TX, Sammie Lynn, Acc:Cathy Tran,AAAAA,Varsity ,2011,65641,3,2,1,2,4,4,3,4, , Allied Honor (Karl King/James Swearingen), The Engulfed Cathedral  (Debussy/Patterson/Miller), Pentium  (Graham)
4, 100-Concert Band, Hastings HS, TEA:, Houston, Erich Sonnier / Erich Sonnier & Paul Brodt,AAAAA,Varsity ,2011,65827,2,1,2,2,2,2,3,2, , Emblem of Unity (J.J. Richards/James Swearingen), Tempered Steel  (Young), Pablo!  (Meyer),
5, 100-Concert Band, HSPVA, TEA:, Houston, Stephen Crawford,AAAAA,Varsity ,2011,65653,1,1,2,1,1,1,1,1,B, La Bonita (Spanish March) (Tarver), Lux Arumque  (Whitacre)," Lincolnshire Posy (mvts 1, 2, 4, 5, 6) (Grainger)",
6, 100-Concert Band, James E. Taylor High School, TEA:, Katy, Christopher Bailey,AAAAA,Varsity ,2011,65673,1,1,1,1,1,1,1,1,A, Thunderer (Sousa), Be Thou My Vision  (Gillingham), The Pines of Rome (play mvt 4 plus at least two other mvts) (Respighi/Duker),
7, 100-Concert Band, Katy High School, TEA:, Katy, Terence Gorton,AAAAA,Varsity ,2011,62762,1,1,1,1,1,1,1,1,A, Easter Monday on the White House Lawn (Sousa/Rogers), Elegy  (Chance), Variants on a Medieval Tune  (Dello Joio),
8, 100-Concert Band, Kerr HS, TEA:, Alief, Evaristo Rodriguez,AAAA,Varsity ,2011,65299,2,2,2,2,2,2,2,2, , Valdres (Hanssen/Bainum), Rhosymedre  (Vaughan Williams/Beeler), Overture to Candide  (Bernstein/Grundman/Beeler),
9, 100-Concert Band, Lamar HS, TEA:, Houston, Jeffrey Summers,AAAAA,Varsity ,2011,60451,2,1,3,2,3,3,2,3, , Suite Divertimento  (Gilbert), In the Center Ring  (Sheldon), Amparito Roca (Texidor/Winter),
10, 100-Concert Band, Mayde Creek HS, TEA:, Houston, James Dolnik,AAAAA,Varsity ,2011,65457,1,1,1,1,1,1,1,1,A, The Circus Bee (Fillmore), First Suite in Eb for Military Band  (Holst/Matthews/Fennell),  Wild Nights  (Tichelli),
11, 100-Concert Band, Morton Ranch High School, TEA:, Katy, Kyle Coleman,AAAAA,Varsity ,2011,63395,1,1,1,1,1,1,1,1,A, Centennial Fanfare March (Nixon), Do Not Go Gentle Into That Good Night  (Del Borgo)," Venetian Spells (play, at least, three mvts) (Ellerby)",
12, 100-Concert Band, Seven Lakes High School, TEA:, Katy, Damon Archer,AAAAA,Varsity ,2011,65732,1,2,1,1,1,1,1,1,A, Profanation  (Bernstein/Bencriscutto), La Fiesta Mexicana (play at least two mvts) (Reed)," ""The Gum-Suckers"" March (Grainger/ Mark Rogers)",
13, 100-Concert Band, Waltrip HS, TEA:, Houston, Charles Stephens / Jesse Espinosa,AAAA,Varsity ,2011,65575,1,1,2,1,3,3,3,3,1, Galop from Genevieve de Brabant (Jacques Offenbach/ed. by John R. Bourgeois), Summer Dances  (Balmages),  Choreography  (Sheldon),
14, 100-Concert Band, Westside HS, TEA:, Houston, Kelly Porter-Centanni,AAAAA,Varsity ,2011,65961,2,1,2,2,1,2,1,1,1, Variations on a Theme of Robert Schumann (Robert Jager), With Heart and Voice (David Gillingham), Circus Days (King/Schissel),
