,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3,oops
0, 100-Concert Band, A. D. Wheat Middle School, TEA:, Cleburne, Faith Massey,CC,Varsity ,2015,104268,1,2,1,1,1,1,1,1,C, New Forest March (Vinson), A Sailor's Odyssey  (Bobrowitz/ ), Shepherd's Hey  (Traditional/Roszell),
1, 100-Concert Band, A. D. Wheat Middle School, TEA:, Cleburne, Paige Hartley,CC,Non-Varsity ,2015,104349,2,3,2,2,1,1,1,1,2, Valley Forge March (Edmondson), Elizabethan Dance  (Williams/ ), Uskudar  (Anon. or Trad./Smith/Story),
2, 100-Concert Band, Acton MS, TEA:, Granbury, John Morgan / Stephanie Bosch,CC,Varsity ,2015,102103,1,1,1,1,1,1,1,1,C, Big Four March (Karl King/James Swearingen), Our Kingsland Spring  (Hazo/ ), Spoon River  (Grainger/Sheldon/Bainum/Carson-Naylor),
3, 100-Concert Band, Acton MS, TEA:, Granbury, Stephanie Bosch / John Morgan,CC,Non-Varsity ,2015,102112,1,1,1,1,1,1,1,1,D, Winchester March (Edmondson ), Colliding Visions  (Balmages), Crusade  (Gassi),
4, 100-Concert Band, Aledo Middle School, TEA:, Aledo, Joey Qualls / Simon Bosch/Michael Robinson/Tanner Trigg,CCC,Varsity ,2015,103887,1,1,1,1,1,1,1,1,C, Gallito (Lope/Weger), Concord  (Grundman/ ), Chorale and Shaker Dance  (Zdechlik/ ),
5, 100-Concert Band, Aledo Middle School, TEA:, Aledo, Simon Bosch / Joey Qualls/Michael Robinson/Tanner Trigg,CCC,Non-Varsity ,2015,103888,1,1,1,1,1,1,1,1,D, New Forest March (Vinson), Greenwillow Portrait  (Williams/ )," Moscow, 1941  (Balmages/ )",
6, 100-Concert Band, Applied Learning Academy, TEA:, Fort Worth, Kimberley Hanna,C,Non-Varsity ,2015,106481,2,3,2,2,2,2,2,2, , Battle Creek March (Mark Williams), Two English Dances  (Anon. or Trad./O'Reilly), Odyssey  (Branchfield/ ),
7, 100-Concert Band, Baxter MS, TEA:, Everman, William Chapman,CCC,Varsity ,2015,105927,1,2,2,2,3,4,3,3, ," The ""X"" Brigade March (Robert Longfield)", Three Renaissance Dances (play mvt 2 plus one other)/ (Anon. or Trad./Moss), Shepherd's Hey  (Traditional/Roszell),
8, 100-Concert Band, Baxter MS, TEA:, Fort Worth," John Spann / Tex Chapman, Clifford Spires, William Hildreth",CCC,Non-Varsity ,2015,105371,2,3,1,2,2,2,2,2, , Marchus Maximus (Michael Story), Elizabethan Dance (Mark Williams), Uskudar (Robert Smith/Michael Story),
9, 100-Concert Band, Crowley Middle School, TEA:, Fort Worth, Marissa Desjardins / Jay Weems,CC,Sub Non-Varsity ,2015,103871,2,2,3,2,2,2,2,2, , Bailey Switch March (Earl J. Fox Jr), Allegretto (from Symphony No. 7)  (Beethoven/Court), Dance Celebration  (Smith/ ),
10, 100-Concert Band, Crowley Middle School, TEA:," Ft. Worth, Tx", Jay Weems / Marissa DesJardins,CC,Non-Varsity ,2015,103869,1,2,1,1,1,1,1,1,D, Infinity (James Curnow), Crusade  (Gassi/ ), Fortis  (Gazlay/ ),
11, 100-Concert Band, Daggett Montessori, TEA:, Fort Worth, Kristi Moore,C,Non-Varsity ,2015,104610,3,3,3,3,3,2,3,3, , Allegretto (from Symphony No. 7)  (Beethoven/Court), Andalucia (Lopez), Exhortation (Gazlay/),
12, 100-Concert Band, Elder MS, TEA:, Fort Worth, Celinda Castillo,CCC,Non-Varsity ,2015,103447,3,3,3,3,1,1,1,1,2, El Conquistador (William Owens)," Moscow, 1941 (Brian Balmages)", Uskudar (Smith.Story),
13, 100-Concert Band, Forest Oak Middle School, TEA:, Forest Hill, Ralph Rogers,CCC,Non-Varsity ,2015,105929,3,3,3,3,3,2,2,2, , Synergy March (Owens), Fortis  (Gazlay/ ), Phantom Ship  (Del Borgo/ ),
14, 100-Concert Band, Granbury Middle School, TEA:, Granbury, James Beeson / Michele Kahne,CC,Non-Varsity ,2015,104594,3,2,4,3,1,2,2,2, , Ghost Ship  (Story/ ), Exhortation  (Gazlay/ )," Hogan's Heroes March (Fielding, Arr. Osterling)",
15, 100-Concert Band, Granbury Middle School, TEA:, Granbury, Michele Kahne / James Beeson,CC,Varsity ,2015,104591,1,1,1,1,1,2,2,2,1, Adrenaline Engines  (Standridge/ ), Whispers from the Heart  (Farmer/ ), Rough Riders  (King/Swearingen),
16, 100-Concert Band, H.F. Stevens Middle School, TEA:, Crowley, Leticia Ledesma / Mike Medley,CCC,Sub Non-Varsity B,2015,105397,2,2,3,2,2,1,1,1,2, Synergy March (William Owens), Elizabethan Dance  (Williams/ ), Atlantis  (McGinty/ ),
17, 100-Concert Band, H.F. Stevens Middle School, TEA:, Crowley, Leticia Ledesma / Mike Medley,CCC,Sub Non-Varsity A,2015,105396,1,2,1,1,1,1,1,1,D, Union March (Mekel Rogers), Kingstree Overture  (McGinty/ ), Dance Celebration  (Smith/ ),
18, 100-Concert Band, H.F. Stevens Middle School, TEA:, Crowley, Leticia Ledesma / Mike Medley,CCC,Non-Varsity ,2015,105394,2,3,3,3,1,1,1,1,2, March For A Norwegian Penguin (Douglas Wagner), Modal Song and Dance  (Del Borgo/ ), Fire Dance  (Akey/ ),
19, 100-Concert Band, H.F. Stevens Middle School, TEA:, Crowley, Leticia Ledesma / Mike Medley,CCC,Varsity ,2015,105392,1,1,2,1,1,1,1,1,C, Plaza de Toros (Michael Story), Australian Folk Fantasy  (Williams/ )," Moscow, 1941  (Balmages/ )",
20, 100-Concert Band, Hall Middle School, TEA:, Weatherford, Amy White,CC,Non-Varsity ,2015,100225,2,1,1,1,1,1,1,1,D, Forward March (Paul Murtha), Colliding Visions  (Balmages/ ), Ming Court  (Pitter/ ),
21, 100-Concert Band, Hall Middle School, TEA:, Weatherford, Rich Bahner / Amy White,CC,Varsity ,2015,101037,1,1,1,1,1,2,1,1,C," Moscow, 1941 (Balmages/ )", Serengeti Dreams (Smith), March Jubilante (Lucas),
22, 100-Concert Band, Handley MS, TEA:, Fort Worth, Tommy Neher / Nathaniel Moore,CC,Non-Varsity ,2015,104584,2,3,3,3,3,3,3,3, , Dance Celebration  (Smith/ ), Quicksilver March (Gary Fagan), Odyssey  (Branchfield/ ),
23, 100-Concert Band, Hughes Middle School, TEA:, Burleson, Elaine Snider,CCC,Non-Varsity ,2015,106096,1,1,1,1,1,1,1,1,D, March Jubilante (Lucas), Big Sky Round-Up  (Sheldon/ ), Summit Fanfare  (Owens/ ),
24, 100-Concert Band, Hughes Middle School, TEA:, Burleson, Shane Johnson,CCC,Varsity ,2015,106095,1,1,1,1,2,2,2,2,1, March of the Belgian Paratroopers (Leemans/Wiley), Deir in De  (Anon. or Trad./Barker), West Highlands Sojourn  (Sheldon/ ),
25, 100-Concert Band, Kerr Middle School, TEA:, Burleson, Catharine Klein,CCC,Varsity ,2015,101043,2,2,2,2,1,1,1,1,1, Andalucia (Victor Lopez), Accolade (Himes/ ), Under An Irish Sky (Neeck/ ),
26, 100-Concert Band, Kerr Middle School, TEA:, Burleson, Daniel Sharp,CCC,Non-Varsity ,2015,101196,2,2,2,2,1,1,1,1,2, Forward March (Paul Murtha), Pevensey Castle  (Sheldon/ ), Russian Sailor's Dance  (Gliere/Williams),
27, 100-Concert Band, Leonard Middle School, TEA:, Fort Worth, Frank Truex,CC,Varsity ,2015,105427,1,1,1,1,1,2,1,1,C, Fighting Falcon March (Todd Stalter), Gathering In The Glen (Michael Sweeney), Japanese Pictures (Kevin Mixon),
28, 100-Concert Band, Loflin Middle School, TEA:, Joshua, Shannon Dow,CCC,Varsity ,2015,103841,1,1,1,1,1,1,1,1,C," Zia, Zia! (Claude T. Smith)", Japanese Pictures  (Mixon/ ), Flight of Eagles  (Del Borgo/ ),
29, 100-Concert Band, Loflin Middle School, TEA:, Joshua, Stephen Smoot,CCC,Sub Non-Varsity ,2015,103274,1,1,3,1,1,1,1,1,D, Acclaim March (Clark), Big Sky Round-Up  (Sheldon/ ), Crusade  (Gassi/ ),
