,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3,oops
0, 100-Concert Band, Booker I.S.D., TEA:, Booker, Danyelle Adkins,A,Var-Composite ,2020,155825,1,1,2,1,1,1,1,1,B, March of the Hyperion Guards (Robert Sheldon), A Song of Hope (James Swearingen), Night Fury (Carol Chambers),
1, 100-Concert Band, Borger High School, TEA:, Borger," Kevin Kuehler / Nick Mears, Rebecca Britten", Acc:None,AAAA,Varsity ,2020,155863,2,1,1,1,1,1,1,1,B, Them Basses (Huffine), Our Kingsland Spring (15850) (Hazo), Infinite Hope (21578)  (Balmages)
2, 100-Concert Band, Canadian High School, TEA:, Canadian, James Edwards / Daisy Edwards,AAA,Varsity ,2020,152035,1,1,1,1,1,1,1,1,A, March Diabolique (Balmages)," Simple Gifts, Four Shaker Songs (676) mvt 2 (Ticheli)", Viva! (20787)  (Wilds),
3, 100-Concert Band, Childress ISD, TEA:, Childress, Robert Frick,AAA,Varsity ,2020,154232,1,1,1,1,1,1,1,1,B, Japanese Pictures (18467)  (Mixon), Korean Hill Song (656)  (Williams), His Honor (Fillmore/Balent),
4, 100-Concert Band, Clarendon High School, TEA:, Clarendon, Mel Evans,AA,Var-Composite ,2020,155373,3,2,3,3,1,2,2,2, , Big Circus March (Foster), Courtlandt County Festival (15820)  (Owens), Journey Down Niagara (16669)  (Tucker),
5, 100-Concert Band, Claude High School, TEA:, Claude, Shelley Thornton,A,Varsity ,2020,155861,1,1,1,1,2,1,1,1,A, Mad Dash (Loest), As Twilight Falls (17497)  (Sheldon), Cahokia (15832)  (Spears),
6, 100-Concert Band, Dalhart High School, TEA:, Dalhart, Joshua Bell / Irene Durback,AAAA,Varsity ,2020,156411,1,1,1,1,2,2,2,2,1, Blue Sky March (Owens), Laniakea (20752)  (Wilds), Sketches of Canada (19608) (Story),
7, 100-Concert Band, Dimmitt High School, TEA:, Dimmitt, Inez McGraw / Mary Ann Spurlock,AAA,Varsity ,2020,155999,2,2,2,2,1,2,2,2, , Sketches of Canada (19608) (play 2 mvts) (Story), Pinnacle (638)  (Grice), Command March (John Edmonson),
8, 100-Concert Band, Dumas High School, TEA:, Dumas," Rebecca Carter / Zach Sedlacek, James Carter, Neil Reed, Sean Rowell",AAAA,Varsity ,2020,152422,1,1,1,1,1,1,1,1,A, Prestissimo (King/Swearingen), Viva! (20787)  (Wilds), Variations on a Korean Folk Song (335)  (Chance),
9, 100-Concert Band, Dumas High School, TEA:, Dumas," Zachary Sedlacek / Rebecca Carter, James Carter, Neil Reed",AAAA,Non-Varsity ,2020,155869,1,1,1,1,1,1,1,1,C, Darklands March (Standridge), Colliding Visions (17502)  (Balmages), Danza de Espana (19602)  (Chambers),
10, 100-Concert Band, Friona High School, TEA:, FRIONA," Chris Rackley / Benjamin Monk, Landree Steadman",AAA,Varsity ,2020,152435,1,2,1,1,1,2,1,1,B, El Conquistador (William Owens Gene Williams), Colliding Visions (17502)  (Balmages), Danza de Espana (19602)  (Chambers),
11, 100-Concert Band, Gruver High School, TEA:, Gruver, Mark Clark,AA,Var-Composite ,2020,153867,3,3,3,3,2,2,2,2, , Joy (15824)  (Ticheli), A Renaissance Revel (15804) (play three mvts) (Susato/Singleton), Bavarian Trails March (Joseph Compello),
12, 100-Concert Band, Happy I.S.D., TEA:, Happy, Kayla Driver,A,Var-Composite ,2020,154879,1,2,1,1,1,2,2,2,1, Mythos  (Bernotas), Colliding Visions (Balmages), Integrity March  (Owens ),
13, 100-Concert Band, Highland Park HS, TEA:, AMARILLO, James Capes,AA,Varsity ,2020,155399,2,2,1,2,1,1,1,1,1, Joy (15824)  (Ticheli)," Moscow, 1941 (15892)  (Balmages)", Captain Dane March (William Owens),
14, 100-Concert Band, Memphis High School, TEA:, Memphis, Bryce Mullen,AA,Varsity ,2020,152976,2,2,1,2,2,1,2,2, , Darklands March (Standridge), Japanese Pictures (18467)  (Mixon), Ecossaise for Military Band (19599)  (Beethoven/Stalter),
15, 100-Concert Band, Pampa High School, TEA:, Pampa," John Benton / Andrew Sedlacek, Katie Sedlacek, Daniel Stout",AAAA,Varsity ,2020,154126,1,1,1,1,1,1,1,1,A, The Liberty Bell (Sousa/Balent), Voices of the Sky (15854)  (Hazo), Undertow (17456)  (Mackey),
16, 100-Concert Band, Pampa High School, TEA:, Pampa," John Benton / Katie Sedlacek, Andrew Sedlacek, Daniel Stout",AAAA,Non-Varsity ,2020,154172,1,1,1,1,1,1,1,1,C, New South Wales March (Edmondson), Sketches of Canada (19608) (play 2 mvts - mvts 1 & 2) (Story), Joy (15824)  (Ticheli),
17, 100-Concert Band, Panhandle, TEA:, Panhandle, Herbert Herrera / Sarah Summersgill,AA,Varsity ,2020,155834,1,1,2,1,1,1,1,1,A," Alamo March (Karl King, Arr. Swearingen)", Rippling Watercolors (Brian Balmages), Contempo (Michael Story),
18, 100-Concert Band, River Road High School, TEA:, Amarillo, Dustin Olson / Chance Houston,AAA,Varsity ,2020,155039,1,2,1,1,2,1,2,2,1, Precision (Bennett/Clark), Symphony No. 15 - Finale (15873)  (Mozart/Daehn), Colliding Visions (17502)  (Balmages),
19, 100-Concert Band, Sanford-Fritch High School, TEA:, Fritch, Anthony Lucas / Jamie Lynn Cook,AA,Varsity ,2020,154930,1,2,1,1,1,1,1,1,B, Spirit of Liberty March (William Owens), Four Short Festive Dances (19605) (play 3 mvts) (Eveland), Fireball! (19604)  (Beck),
20, 100-Concert Band, Shamrock HS, TEA:, SHAMROCK, Darrington White,A,Var-Composite ,2020,152038,1,1,1,1,1,1,1,1,B, March For Freedom (Swearingen), Courtlandt County Festival (Owens), Plaza de Toros (20709)  (Story),
21, 100-Concert Band, Spearman High School, TEA:, Spearman, David McEntyre / Andres Cardenas,AAA,Varsity ,2020,155361,1,1,1,1,1,1,1,1,A, Circus Days (K.L. King), The Rowan Tree (17517)  (Standridge), La Madre de los Gatos (17509)  (Beck),
22, 100-Concert Band, Stratford High School, TEA:, Stratford, Bryce Victory / Alan Gregory,AA,Varsity ,2020,155744,2,1,2,2,1,1,1,1,1, A Royal Welcome Home March (Rosenkrans/Gregory), Storm Mountain Jubilee (16225) (Strommen), Canticle (16228) (Wagner),
23, 100-Concert Band, Sunray High School, TEA:, Sunray, Katherine Nusz / Heather Seward,AA,Varsity ,2020,155909,1,1,1,1,1,1,1,1,A," With Pride and Dignity March (Owens and D'Alicandro, Jr.)", Sakura (62)  (Traditional/Story), Pinnacle (638)  (Grice),
24, 100-Concert Band, Tulia HS, TEA:, Tulia," Derek Vasquez / Erik Lerma, Betheny Thompson",AAA,Varsity ,2020,153189,1,1,1,1,1,1,1,1,A, United Nations March (Karl King), As Twilight Falls (17497)  (Sheldon), La Madre de los Gatos (17509)  (Beck),
25, 100-Concert Band, Vega High School, TEA:, Vega, Marci Criswell / MIchelle Richardson,AA,Var-Composite ,2020,155123,2,1,1,1,2,1,1,1,A, Balalaika! (James Meredith), The Rowan Tree (Standridge), Hypnotic Fireflies (Brain Balmages),
26, 100-Concert Band, Wellington ISD, TEA:, Wellington, Justin Mixon / Carly Carter,AA,Varsity ,2020,155738,1,1,1,1,1,1,1,1,B, The Capitol March (Todd Stalter), The Rowan Tree (17517)  (Standridge), Expectations (19603)  (Clark),
27, 100-Concert Band, West Texas High School, TEA:, Stinnett, Will Brewer / Sarah Brewer,AA,Varsity ,2020,154976,1,1,2,1,1,1,1,1,A, Valley Forge (King/Swearingen), Appalachian Morning (17446)  (Sheldon), Joy (15824)  (Ticheli),
28, 100-Concert Band, Wheeler High School, TEA:, Wheeler, John Bratton / Anissa Martinez,AA,Varsity ,2020,156621,1,1,1,1,1,1,1,1,A, Under the Double Eagle (Wagner/Custer), Korean Folk Rhapsody (11)  (Curnow), Into the Arctic (20710)  (Balmages),
29, 100-Concert Band, White Deer, TEA:, White Deer, Garrett Breaux,A,Varsity ,2020,155788,1,1,1,1,1,1,1,1,A, Night Fury (20593)  (Chambers), In a Quiet Place (17507)  (Calhoun), Radetzky March: A Concert in Vienna (Johann Strauss arr. by Victor Lopez),
