,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3,oops
0, 100-Concert Band, Bovina High School, TEA:, Bovina, Brad Walker / Jason Anaya,A,Varsity ,2011,60577,2,2,2,2,2,2,2,2, , Sterling Meets Carroll (Brad Walker), Fire Dance  (Akey), Russian Sailor's Dance  (Gliere/Williams),
1, 100-Concert Band, Crosbyton High School, TEA:, Crosbyton, Clark Richardson / Will Moncrief,A,Varsity ,2011,61826,3,3,3,3,4,4,3,4, , March Jubilante' (Elena Lucas), Wildwind Overture (John Kinyon), Chippewa Lullaby (Anne McGinty),
2, 100-Concert Band, Estacado High School, TEA:, Lubbock," Sean Hill / Cindy Kennedy, Jared Dallas",AAA,Varsity ,2011,60339,3,3,3,3,3,3,4,3, , United Nations (King/Swearingen), Voices of the Sky  (Hazo), Journey Down Niagara  (Tucker),
3, 100-Concert Band, Farwell ISD, TEA:, Farwell, William A. Shelly,A,Varsity ,2011,61851,1,1,2,1,2,2,2,2,1, Greenway March (Hale & Hale), Distant Horizons  (Sweeney), Fire Dance (Akey),
4, 100-Concert Band, Floydada ISD, TEA:, Floydada, Justin Ogden / James Edwards,AA,Varsity ,2011,62214,1,1,1,1,2,2,2,2,1, Lexington March (Edmonson), Nottingham Castle  (Daehn), Journey Down Niagara (Tucker),
5, 100-Concert Band, Hale Center High School, TEA:, Hale Center, Aaron Noland / Whitney Johnson,A,Varsity ,2011,62085,2,2,2,2,2,2,2,2, , Castlewood March (Ralph and Jack Hale), Pevensey Castle (Robert Sheldon), Voodoo Dance (Elliot Del Borgo),
6, 100-Concert Band, Jayton-Girard I.S.D., TEA:, Jayton, John Landin / Mike Wilson,A,Var-Composite ,2011,61464,1,2,2,2,2,3,3,3, , The High School Cadets (Sousa/Ford), Sakura  (Story), Voodoo Dance  (del Borgo),
7, 100-Concert Band, Levelland High School, TEA:, Levelland, Jerry Hernandez,AAA,Varsity ,2011,60227,1,1,2,1,1,1,1,1,B, British Eighth (Zo Elliot ), A Hymn for The Lost And The Living  (Ewazen), Butterfly's Ball  (Fraley),
8, 100-Concert Band, Lockney High School, TEA:, Lockney, Rob Lovett,A,Varsity ,2011,61875,1,1,1,1,1,1,1,1,A, Winchester March (John edmondson), Two British Folk Songs  (Anon. or Trad./Del Borgo), Cascadia Celebration  (Hodges),
9, 100-Concert Band, Loop ISD, TEA:, Loop, Eric Higgins,A,Varsity ,2011,60052,3,2,3,3,1,3,2,2, , Miracle at Dunkirk (Edmondson), Song of Hope  (Swearingen), Sea Song Trilogy  (McGinty),
10, 100-Concert Band, Lubbock-Cooper High School, TEA:, Lubbock," John Mayo / John Rogers, Josh Kidd",AAA,Varsity ,2011,62101,1,1,1,1,1,1,1,1,A, Xerxes (John Mackey)," Watchman, Tell Us of the Night  (Camphouse)", Pablo! (Meyer),
11, 100-Concert Band, Lubbock-Cooper High School, TEA:, Lubbock," Joshua Kidd / John Rogers, John Mayo",AAA,Non-Varsity ,2011,62100,1,1,1,1,1,1,1,1,C, Abracadabra  (Ticheli), Voices of the Sky  (Hazo), Von Grrrhart's 613th Regimental March (Holsinger),
12, 100-Concert Band, Morton ISD, TEA:, Morton, John Miller / Mr. Dan Hoots, Acc:none,A,Var-Composite ,2011,60077,2,3,3,3,3,3,3,3, , Monterey March (La Plante), Two Classic Minatures (Williams), Two English Dances (O'Reilly)
13, 100-Concert Band, Muleshoe High School, TEA:, Muleshoe, Nick Stephenson / Michael D'Arcy,AA,Varsity ,2011,59790,2,3,2,2,2,3,3,3, ," Moscow, 1941  (Balmages)", Mini Suite (Gould), St. Petersburg March (Vinson),
14, 100-Concert Band, New Deal High School, TEA:, New Deal, James Nance / Kay Nance,A,Var-Composite ,2011,60559,1,1,1,1,1,1,1,1,A, St. Petersburg March (Vinson), A Childhood Hymn  (Holsinger), A Joyful Journey  (Sheldon),
15, 100-Concert Band, Plains HS, TEA:, Plains, Cody Russell / Mario Cordova,A,Var-Composite ,2011,60082,1,2,1,1,2,1,1,1,A, Shore to Shore (Curnow), In a French Garden  (Meyer), Contempo  (Story),
16, 100-Concert Band, Post High School, TEA:, post, Aaron Rathbun / bernie tackitt,AA,Varsity ,2011,62034,1,1,1,1,2,3,2,2,1, The Crown of Castile (johnnie vinson), Greenbrier Legacy  (Oare), Medieval Legend  (Story),
17, 100-Concert Band, Seagraves High School, TEA:, Seagraves, Michael Powers / Jose Del Rio,A,Var-Composite ,2011,62003,2,2,2,2,2,3,2,2, , March of the Irish Guard (Ployhar), Song of Hope  (Swearingen), Crusade  (Gassi),
18, 100-Concert Band, Slaton High School, TEA:, Slaton, Michael Davis / Renee Wilson,AA,Varsity ,2011,60785,2,1,2,2,4,4,3,4, , Lexington March (Edmondson), Sea Song Trilogy  (McGinty), Kenya Contrasts  (Himes),
19, 100-Concert Band, Snyder High School, TEA:, Snyder, Donnie Reston,AAA,Varsity ,2011,61040,1,1,1,1,1,1,1,1,A, IMMER FESCH! (R. Eilenberg/J.R. Watson), Cumberland Cross (Strommen),  Songs of Old Kentucky  (Karrick),
20, 100-Concert Band, Spur High School, TEA:, Spur, Brian Hecimovich / Josh Rumbaugh,A,Var-Composite ,2011,61032,3,3,3,3,3,3,3,3, , March of the Irish Guard (Arr. James D. Ployhar), Fire Dance  (Akey), Gathering In The Glen  (Sweeney),
21, 100-Concert Band, Sundown HS, TEA:, Sundown, Mike Glaze / Zane Polson,A,Var-Composite ,2011,60089,1,1,1,1,1,1,1,1,A, Children of the Shrine (Swearingen), Air for Band  (Erickson), Westridge Overture  (Barnes),
22, 100-Concert Band, Whiteface High School, TEA:, Whiteface, Dan McCasland / Kevin Elliston,A,Var-Composite ,2011,59918,1,1,1,1,1,1,1,1,A, Spirit of the Fleet (William Owens), Modal Song and Dance  (Del Borgo), Medieval Legend  (Story),
