,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3,oops
0, 100-Concert Band, A.W. Spence Middle School, TEA:, Dallas, Michael Goodwin,CC,Varsity ,2018,139063,3,3,3,3,3,3,3,3, , The Golden Eagle March (John Edmondson), Little Brazil Suite  (Andrew Balent), Two Renaissance Sketches  (Todd Stalter),
1, 100-Concert Band, Adams Middle School, TEA:, Grand Prairie," Andrew Golden / Abel Cabrera, Douglas Dement",CC,Varsity ,2018,133068,2,1,2,2,2,2,2,2, , Mystery Ride  (White), Danza de Espana  (Chambers), El Relicario (Jose Padilla/ arr. Michael Story),
2, 100-Concert Band, Ann Richards MS, TEA:, Dallas, Emily Standlee,CCC,Varsity ,2018,136447,2,1,2,2,3,4,4,4, , Andalucia (Victor Lopez), Danza de Espana (Carol Brittin Chambers), Colliding Visions (Brian Balmages),
3, 100-Concert Band, Austin Middle School, TEA:, Irving," Kris Crowder / Kim Reed, Nathan Hawk",CCC,Varsity ,2018,128273,1,1,1,1,2,2,2,2,2, The Pride of the Lions (William Owens), Japanese Pictures  (Mixon), Colliding Visions (Brian Balmages),
4, 100-Concert Band, Benjamin Franklin Middle School, TEA:, Dallas," Scott Anderson / James Aliff, Brian Smith, Seong Won",CCC,Varsity ,2018,129171,2,2,2,2,4,4,4,4, , Darklands March (Standridge), Joy  (Ticheli), Fireball!  (Beck),
5, 100-Concert Band, Bessie Coleman Middle School, TEA:, Cedar Hill, Reginald Young / Nancy Brown,CC,Varsity ,2018,137675,2,2,2,2,1,2,2,2, , ACB March (John Edmondson), Two British Folk Songs  (Del Borgo), Fireball!  (Beck),
6, 100-Concert Band, Bowie Middle School, TEA:, Irving, Kyle McKinzey / Emily Holzer,CCC,Varsity ,2018,132283,1,1,1,1,3,2,3,3,2, Una March Feliz (McKinzey), The Rowan Tree  (Standridge), Joy  (Ticheli),
7, 100-Concert Band, Byrd Middle School, TEA:, Duncanville, Russell Porter / Allyson Whitsitt and Lorna Quintanar,CCC,Varsity ,2018,134123,1,1,1,1,1,1,1,1,C, The Thunderer (Sousa/Fennell), Variations on Scarborough Fair  (Custer), Fortress  (Ticheli),
8, 100-Concert Band, Crockett Middle School, TEA:, IRVING, Gary Reddoch / Jay Smith,CC,Varsity ,2018,132822,1,1,1,1,1,1,1,1,C, Spirit of New Orleans (Murtha), Tanchozuru (Standridge), Japanese Pictures  (Mixon),
9, 100-Concert Band, DeSoto East Middle School, TEA:, DeSoto, Antonio Course / Dave Addicks, Acc:N/A,CC,Varsity ,2018,139159,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA, , Monticello March (Brian Rhodes), Canterbury Coronation  (James Curnow), Summit Fanfare (William Owens)
10, 100-Concert Band, DeZavala Middle School, TEA:, Irving, Melissa Colvin / Felix Esparza,CC,Varsity ,2018,137792,1,1,1,1,1,1,1,1,C, Conquista (Shaffer), Our Kingsland Spring  (Hazo), Black Forest Overture  (Sweeney),
11, 100-Concert Band, Ennis MS, TEA:, Ennis, Steve Bunch / Joshua Davis,CCC,Varsity ,2018,137340,1,1,1,1,1,1,1,1,C, Men In Gray March (Brahmstedt), Rippling Watercolors  (Balmages), J. S. Jig  (Karrick),
12, 100-Concert Band, Fannin Middle School, TEA:, Grand Prairie, Jay Kelliher,CC,Varsity ,2018,139188,2,3,2,2,3,3,3,3, , Armory (Standridge), Danza de Espana (Chambers), Parade of the Gladiators (Owens),
13, 100-Concert Band, Ferris Junior High, TEA:, Fort Worth," Margaret Granado / Marshall Gonzales, Jennifer Kofahl, Evan Dabbs",CC,Varsity ,2018,138516,1,2,1,1,2,1,1,1,C, Mystery Bay March (Steve Hodges), Black Forest Overture (Michael Sweeney), Sketches of Canada (Michael Story),
14, 100-Concert Band, Finley Jr Hi, TEA:, Waxahachie, David Ingram,CCC,Varsity ,2018,132626,1,1,1,1,1,1,1,1,C, March of the Trolls  (Grieg/Beck ), An Irish Interlude  (Barker), Variations on Scarborough Fair  (Custer),
15, 100-Concert Band, Frank Seale Middle School, TEA:, Midlothian, Jarred Dodd,CCC,Varsity ,2018,137321,1,1,1,1,1,1,1,1,C, Chicago World's Fair Centennial Celebration March 1933 (Mader), Benediction  (Stevens), J. S. Jig  (Karrick),
16, 100-Concert Band, Gaston Middle School, TEA:, Dallas, Lisa Cordova,CC,Varsity ,2018,137983,3,3,3,3,3,3,3,3, , Stratford March (John Higgins), As Twilight Falls (Robert Sheldon), Dance Celebration (Robert W. Smith),
17, 100-Concert Band, Hector P. Garcia Middle School, TEA:, Dallas, Preston Prior / Joshua Black,CC,Varsity ,2018,138240,2,2,2,2,2,2,2,2, , Infinity March (Curnow), Danza de Espana (Chambers), Fortis  (Gazlay),
18, 100-Concert Band, Highland Park Middle School, TEA:, Dallas, Lara Whitehouse,CCC,Varsity ,2018,136920,1,1,1,1,1,1,1,1,C, United Nations March (Karl King/Swearingen), Appalachian Morning (Robert Sheldon), American Riversongs (Pierre La Plante),
19, 100-Concert Band, Houston Middle School, TEA:, Irving, Amanda Daniels / Candace Rodriguez,CC,Varsity ,2018,139144,2,1,1,1,1,1,1,1,C, Valdres  (), Colliding Visions (), Pinnacle  (),
20, 100-Concert Band, Howard Junior High, TEA:, Waxahachie," Angelyn Seppeler / Reggie Cook, Paul Jaso",CCC,Varsity ,2018,132550,1,1,1,1,1,1,1,1,C, Peacemaker March (Karl L. King/James Swearingen), Songs of Old Kentucky  (Karrick), Steel  (Standridge),
21, 100-Concert Band, Jackson Middle School, TEA:, Grand Prairie, Peter Ward / Charlene Stankiewicz,CCC,Varsity ,2018,136500,2,1,1,1,3,2,2,2,C, The Red Cape (James Meredith), Japanese Pictures  (Mixon), Hypnotic Fireflies  (Balmages),
22, 100-Concert Band, Kennedy-Curry MS, TEA:, Dallas, Angela Johnson / LeManuel Williams,CCC,Varsity ,2018,138470,2,2,2,2,4,4,4,4, , American Spirit March (John Higgins), Expectations  (Clark), New Horizons  (Corrigan),
23, 100-Concert Band, Kennemer Middle School, TEA:, Dallas, Luzviminda S. Pascasio / Kenneth Thompson & Ethan Henshaw,CCC,Varsity ,2018,137965,1,1,1,1,2,2,2,2,2, Torch of Liberty (King), Spoon River (Grainger/Sheldon), Red Rock Mountain (Gallante),
24, 100-Concert Band, Lady Bird Johnson MS, TEA:, Irving, Adam Schmitz / Donald Jackson,CCC,Varsity ,2018,137270,1,1,1,1,1,1,1,1,C, El Conquistador  (Owens/Williams), Kenya Contrasts  (Himes), Sketches of Canada (play all) (Story),
25, 100-Concert Band, Lamar Middle School, TEA:, Irving, Jung Mour / Ellen LeDoux,CC,Varsity ,2018,131151,1,1,1,1,1,1,1,1,C, Thunderbolt Galop (Glover), Night Fury (Chambers), Tanchozuru (Standridge),
26, 100-Concert Band, Long MS, TEA:, Dallas, Caitlin Schmidt / Eric Andress,CCC,Varsity ,2018,134361,2,2,2,2,2,2,2,2, , The Thunderer (Sousa/Bocook), Knights of Dunvegan (Meyer), Blue Ridge Reel (Balmages),
27, 100-Concert Band, Longfellow MS, TEA:, DALLAS, Jacqueline Dorrough / NONE, Acc:NONE,CC,Varsity ,2018,139355,2,1,2,2,2,3,3,3, , The Thunderer (Sousa/Storey), Two English Dances  (Anon. or Trad./O'Reilly), Fireball!  (Beck)
28, 100-Concert Band, McCowan Middle School, TEA:, Glenn Heights, Cameron Green / Alyssa Carlton,CC,Varsity ,2018,139139,1,2,2,2,2,1,2,2, , Mister Joe (Harold Bennett/Larry Clark), Sketches of Canada (play 2 mvts) (Story), Crusade  (Gassi),
29, 100-Concert Band, Medrano Middle School, TEA:, Dallas, David Cote,CC,Varsity ,2018,135495,2,1,1,1,2,2,2,2,2, Captain Dane March (William Owens), Big Sky Round-Up  (Sheldon), Japanese Pictures  (Mixon),
30, 100-Concert Band, Permenter Middle School, TEA:, Cedar Hill, Beth Banks Baskin / An'Cheyl Davis,CC,Varsity ,2018,137726,2,2,3,2,3,2,2,2, , Mystery Ride  (White), Danza de Espana  (Chambers), Espana Cani (Narro/Story),
31, 100-Concert Band, Quintanilla Middle School, TEA:, Dallas, Tim Deaver / Vanessa Santamaria,CCC,Varsity ,2018,128488,1,1,1,1,2,2,3,2,2, Andalucia March (Lopez), Colliding Visions (Balmages), Expectations (Clark),
32, 100-Concert Band, Reagan Middle School, TEA:, Grand Prairie, Emily Keliher / Cheri Crutcher,CC,Varsity ,2018,137544,1,1,1,1,1,1,1,1,C, Bravura (Duble/Edmondson), Tonadillas Suite  (Granados/Ford), Joy Revisited  (Ticheli),
33, 100-Concert Band, Red Oak Middle School, TEA:, Red Oak, Megan Czerwieski,CCC,Varsity ,2018,138590,1,1,1,1,1,1,1,1,C, The Trombone King (King), A Walk in the Morning Sun  (La Plante), Canarios Fantasia  (Akey),
