,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3,oops
0, 100-Concert Band, Buna High, TEA:, Buna, Samantha C. McCarty / Dean McCarty,AAA,Varsity ,2020,155375,1,1,2,1,2,1,1,1,A, Our Heritage (King/Swearingen), Greenwillow Portrait (171)  (Williams), New Horizons (18469)  (Corrigan),
1, 100-Concert Band, Corrigan-Camden ISD, TEA:, Corrigan, Joseph Acker,AAA,NVar-Composite ,2020,154103,1,2,2,2,1,2,1,1,2, Andalucia (Victor Lopez), Mystery Ride (18192)  (White), Ghost Ship (18462)  (Story),
2, 100-Concert Band, Deweyville High, TEA:, Orange, Traci Anderson,AA,Var-Composite ,2020,152376,1,2,2,2,1,1,1,1,1, Photo Finish (Swearingen), Black Forest Overture (18180)  (Sweeney), Bazaar (20756)  (Standridge),
3, 100-Concert Band, Hardin High School, TEA:, Hardin, Glenn Zamazal / Meagan Tantillo,AAA,Varsity ,2020,152647,3,2,3,3,2,1,2,2, , March Zuma (John O'Reilly), Legend of Knife River (Stephen Bull), In the Bleak Midwinter (Holst/Bullock),
4, 100-Concert Band, Hargrave High School, TEA:, Huffman, Chris Wurtz / Kelly Wurtz,AAAA,Varsity ,2020,154100,1,2,1,1,1,1,1,1,A, Quality Plus (Jewell/Longfield), October (722)  (Whitacre)," Carmina Burana (559) (play mvts 1, 2, 13, plus four other mvts) (Orff/Krance)",
5, 100-Concert Band, Hudson High School, TEA:, Lufkin, Steven Brown / Stephen Sterling,AAAA,Varsity ,2020,154409,2,1,1,1,1,1,1,1,A, Henderson Field (King), Choreography (Sheldon), Prospect (La Plante),
6, 100-Concert Band, Huffman Middle School, TEA:, Huffman, Kelly Wurtz / Chris Wurtz,CC,Varsity ,2020,154544,1,1,2,1,2,1,1,1,C, New Horizons (Corrigan ), Armory (Standridge ), Grand Galop (Vinson),
7, 100-Concert Band, Jasper High, TEA:, Jasper," Ardis Matthews / David Jordan, Lance Byers",AAAA,Varsity ,2020,151638,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA, , Prestissimo  (Karl King/ James Swearingen), As Summer Was Just Beginning (204) (Daehn), Summer Dances  (Balmages),
8, 100-Concert Band, Kirbyville High, TEA:, Kirbyville, Jason Anderson,AAA,Varsity ,2020,155526,1,2,1,1,2,2,2,2,1, General Lee (Karl King), Ye Banks and Braes O Bonnie Doon (224)  (Grainger), Journey Down Niagara (16669)  (Tucker),
9, 100-Concert Band, Liberty High School, TEA:, Liberty, Sean Smith / Jessie L. Smith,AAAA,Varsity ,2020,154540,2,2,3,2,1,1,2,1,1, Domingo Ortega (Ledesma & Oropesa/arr. Wiley), Our Kingsland Spring (15850)  (Hazo), Arabian Dances (17465)  (Balmages),
10, 100-Concert Band, Liberty Middle, TEA:, Liberty, Jessie Smith / Sean D. Smith,CC,Non-Varsity ,2020,154539,2,3,1,2,1,1,1,1,2, Forward March! (Murtha), Plaza de Toros (20709)  (Story), Phantom Ship (636)  (Del Borgo),
11, 100-Concert Band, Livingston High, TEA:, Livingston," Lane Palmer / Adam Garcia, Emily Schoff and Candace Cozart",AAAA,Varsity ,2020,155848,1,1,1,1,1,1,1,1,A, The Big Cage March (King), As Twilight Falls (17497)  (Sheldon), Brave Spirit (19611)  (Standridge),
12, 100-Concert Band, Newton High, TEA:," Newton, TX", Carolyn P Herrington / None, Acc:None,AAA,Non-Varsity A,2020,151890,2,2,2,2,1,2,1,1,2, Norland March (John Edmondson), Maesong (15819)  (Owens), Pevensey Castle (60)  (Sheldon)
13, 100-Concert Band, Warren High School, TEA:, Warren, Russell Hopkins / Taylor Moore,AAA,Varsity ,2020,152039,1,1,2,1,1,1,1,1,A, Blalock Canyon March (Steve Hodges), I'll Be Home A'fore Ye (15828)  (Giroux), Legend of Knife River (93)  (Bulla),
14, 100-Concert Band, West Brook High, TEA:, Beaumont, David McKinney / Stephanie Alcantara,AAAAAA,Varsity ,2020,154757,3,3,3,3,1,1,2,1,1, Daughters of Texas (Sousa/Fennell), Elsa s Procession to the Cathedral (615)  (Wagner/Patterson/Cailliet), Red Rock Mountain (20604)  (Galante),
15, 100-Concert Band, West Brook High, TEA:, Beaumont, Stephanie Alcantara,AAAAAA,Non-Varsity ,2020,154762,3,3,2,3,3,3,3,3, , Freedom City (King/Swearingen)," Moscow, 1941 (15892)  (Balmages)", La Madre de los Gatos (17509)  (Beck),
