,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3,oops
0, 100-Concert Band, Alvarado JH, TEA:, Alvarado," Kelli Wilson / Ross Langdon, Jim Alexander",CC,Non-Varsity ,2016,111384,1,1,2,1,3,3,3,3,2," ""Synergy"" March (William Owens)", Atlantis  (McGinty/ ), Nottingham Castle  (Daehn/ ),
1, 100-Concert Band, Alvarado JH, TEA:, Alvarado, Ross Langdon,CC,Varsity ,2016,110897,1,1,1,1,1,1,1,1,C, Peacemaker March (K.L. King), As Twilight Falls  (Robert Sheldon), Adrenaline Engines  (Randall D. Standridge),
2, 100-Concert Band, Brock Middle School, TEA:, Brock, Corey Daniel / David Kennedy,CC,Varsity ,2016,109640,1,1,1,1,2,3,2,2,2, Mythos  (Bernotas/ ), Colliding Visions  (Balmages/ ), Infinity March (James Curnow),
3, 100-Concert Band, Dublin Middle School, TEA:, Dublin, Kevin DeLaVergne / Justin Stabach,C,Varsity ,2016,113041,3,3,3,3,3,4,3,3, , Colonial March (John Kinyon), Crest of Nobility  (Sheldon/ ), Serengeti Dreams  (Smith/ ),
4, 100-Concert Band, Eastland MS, TEA:, Eastland, Jett Lowrance / Stephen Cox,C,Varsity ,2016,112849,1,1,1,1,2,2,3,2,2, Spania (David Shaffer), As Twilight Falls  (Sheldon/ ), Adrenaline Engines  (Standridge/ ),
5, 100-Concert Band, Glen Rose Middle School, TEA:, Glen Rose, Ben Holmes / Clint Lockhart & Ray Portillo,CC,Varsity ,2016,113265,2,1,2,2,2,2,3,2, , Wegdwood March (Owens), Colliding Visions (Balmages), Two British Folk Songs (Del Borgo),
6, 100-Concert Band, Glen Rose Middle School, TEA:, Glen Rose, Clint Lockhart,CC,Non-Varsity ,2016,113972,3,2,2,2,3,4,3,3, , Infinity Concert March (James Curnow), Dance Celebration (Robert W. Smith), Crusade (Vince Gassi),
7, 100-Concert Band, Godley Middle School, TEA:, Godley," Joe Walker / Kirk Woolery, Frank Connelly",CC,Varsity ,2016,117185,2,2,2,2,2,3,2,2, , March of the Irish Guard (Trad/Ployhar), Colliding Visions  (Balmages/ ), Cedar Canyon Round Up  (Williams/ ),
8, 100-Concert Band, Grandview MS, TEA:, Grandview, Russell Brown / Chris Koenig,C,Varsity ,2016,117184,1,3,2,2,3,3,3,3, , Homecoming March (Compello), Iroquois Sunrise  (Rudgers/ ), Serengeti Dreams  (Smith/ ),
9, 100-Concert Band, Hamilton Middle School, TEA:, Hamilton, James Peter Elkins / Tim Edins,C,Varsity ,2016,112413,4,4,3,4,3,4,3,3, , March Of The Irish Guard (James Ployhar), Spring Song  (Nowak/ ), Dance Celebration (Smith/ ),
10, 100-Concert Band, Henderson Junior High, TEA:, Stephenville," Andrew Nance / Michel Wimberly, Chris Conway",CC,Non-Varsity ,2016,111178,3,3,2,3,3,3,3,3, , The Streets of Madrid (John Moss), Skye Boat Song  (Anon. or Trad./O'Reilly), Summit Fanfare  (Owens/ ),
11, 100-Concert Band, Henderson Junior High, TEA:, Stephenville, Chris Conway / Andrew Nance and Michel Wimberly,CC,Varsity ,2016,108566,1,2,1,1,2,2,2,2,2, General Lee March  (King), A Longford Legend (play one mvt) (Sheldon/ ), Foundry  (Mackey/ ),
12, 100-Concert Band, HR Jefferies JH, TEA:, Comanche, Myra Benedict / Kim Reedy,C,Varsity ,2016,111184,3,3,3,3,3,2,3,3, , Lexington March (King/Swearingen), Serengeti Dreams (Robert W. Smith), Fire Dance (Douglas Akey),
13, 100-Concert Band, Irma Marsh MS, TEA:, Fort Worth," Matt Daily / Megan Meyer, Wes Griffin, Robbie Edwards, Stephanie Ballaro",CC,Varsity ,2016,113818,2,3,2,2,1,2,1,1,2, Spirit of the Fleet (Owens), Heaven's Light (Reineke), Little Suite for Band (Standridge),
14, 100-Concert Band, Irma Marsh MS, TEA:, Fort Worth," Megan Meyer / Matt Daily, Robbie Edwards, Stephanie Ballaro, Wes Griffin",CC,Non-Varsity ,2016,114139,2,2,2,2,3,3,2,3, , Knightsbridge March (Pearson), Ayrshire Portrait (Story), Fortis (Gazlay),
15, 100-Concert Band, Kennedale Junior High, TEA:, Kennedale, Benjamin Brown / Eleanor Macias,CC,Sub Non-Varsity A,2016,113369,1,2,1,1,3,2,2,2,2, March Royale (Mark Williams), Nottingham Castle  (Daehn/ ), Ming Court  (Pitter/ ),
16, 100-Concert Band, Kennedale Junior High, TEA:, Kennedale, Benjamin Brown / Eleanor Macias,CC,Varsity ,2016,113364,1,1,1,1,1,1,1,1,C, Advance March (Bennett/Clark), Heaven's Light  (Reineke), La Madre de los Gatos  (Beck),
17, 100-Concert Band, Kennedale MS, TEA:, Kennedale, Eleanor Macias / Benjamin Brown,CC,Non-Varsity ,2016,113386,1,1,1,1,3,2,2,2,2, March of the Royal Guard (David Gorham), Joy  (Ticheli/ ), Our Kingsland Spring  (Hazo/ ),
18, 100-Concert Band, Lipan Middle School, TEA:, Lipan, Tim Riley / Lisa Rice,C,Varsity ,2016,113796,2,1,1,1,2,3,3,3,2, March Of The Minutemen (Edmondson), Dance Celebration  (Smith/ ), Ming Court  (Pitter/ ),
19, 100-Concert Band, Maypearl Junior High, TEA:, Maypearl, Dallas Dees / Brian Cupp, Acc:N/A,C,Varsity ,2016,108312,3,3,3,3,2,2,3,2, , Valor March (Larry Clark), Sakura (Story), Voodoo Dance (Del Borgo)
20, 100-Concert Band, Millsap Middle School, TEA:, Millsap, Jeff Johnson / trent rasco,C,Non-Varsity ,2016,112373,3,3,3,3,3,3,2,3, , Fire Dance (Akey), Crusade (Gassi), Infinity (Curnow),
21, 100-Concert Band, Santo Middle School, TEA:, Santo, Robert Friesenhahn / Julie Worcester,C,Varsity ,2016,114406,1,1,1,1,3,3,4,3,2," Infinity Concert March (Curnow, James)", Ming Court  (Pitter/ ), Corps of Discovery  (Owens/ ),
22, 100-Concert Band, Springtown MS, TEA:, Springtown, Alexis Wells,CC,Non-Varsity ,2016,112625,1,1,1,1,1,3,2,2,2, Egyptique  (Owens/ ), Two Minute Symphony  (Margolis/ ), Andalucia (Lopez),
23, 100-Concert Band, Springtown MS, TEA:, Springtown, Robin Hidrogo / Alexis Wells,CC,Varsity ,2016,112773,1,1,1,1,1,1,1,1,C, Grand Galop (Johnnie Vinson), Our Kingsland Spring  (Hazo/ ), Broken Bow  (Strommen/ ),
24, 100-Concert Band, Tolar Middle School, TEA:, Tolar, Charles Gardner / Bobby Yerigan,C,Non-Varsity A,2016,113898,2,2,2,2,3,3,3,3, , Atlantis  (McGinty/ ), Elizabethan Dance  (Williams/ ), Fighting Falcon March  (Stalter ),
25, 100-Concert Band, Venus Middle School, TEA:, Venus, Sarah Langston / John Czerwieski,CC,Varsity ,2016,114202,3,4,3,3,3,4,4,4, , Manhattan Beach (Sousa/Story), Shepherd's Hey  (Traditional/Roszell), Odyssey  (Branchfield/ ),
