,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3,oops
0, 100-Concert Band, Amarillo High School, TEA:, Amarillo," Bruce Collins / Julie Collins, Scott Myers, Barry Blackwell",AAAAA,Non-Varsity ,2017,124858,1,1,1,1,1,1,1,1,C, Steel  (Standridge/ )," Prelude, Siciliano and Rondo (Arnold/Paynter)", Bravura (C.E. Duble),
1, 100-Concert Band, Amarillo High School, TEA:, Amarillo," Bruce Collins / Julie Collins, Scott Myers, Barry Blackwell",AAAAA,Varsity ,2017,124854,1,1,1,1,1,1,1,1,A, Blue Shades  (Ticheli/ )," Excerpts from Manzoni Requiem Patterson: (play at least Dies Irae, Tuba Mirum, Ingemisco, Rex Tremendae, Recordare, Libera Me, and Requiem Aeternam) (Verdi/Mollenhauer/Patterson)", March from Symphonic Metamorphosis (Hindemith/Wilson),
2, 100-Concert Band, Bushland High School, TEA:, Bushland," Gregg Diamond / Joe Woolsey, Kolby Lamkin and Rachel Tretow", Acc:NA,AAAA,Varsity ,2017,125509,1,1,1,1,1,1,1,1,A, Prestissimo (King/Swearingen), Heaven's Light  (Reineke/ ), In the Center Ring  (Sheldon/ )
3, 100-Concert Band, Canyon HS, TEA:, Canyon," Luis F. Hernandez / Mike Sheffield, Eric Rath, David Lough",AAAAA,Non-Varsity ,2017,127664,1,1,1,1,1,1,1,1,C, Hosts of Freedom (Karl L. King/Ployhar), Down a Country Lane  (Copland/Patterson), Oracle  (Rath/ ),
4, 100-Concert Band, Canyon HS, TEA:, Canyon," Mike Sheffield / Eric Rath, David Lough, Luis Hernandez, Sam Cantu",AAAAA,Varsity ,2017,123571,1,1,1,1,1,1,1,1,B, Boys of the Old Brigade (Chambers/Glover), Canzona  (Mennin/ ), Paris Sketches  (Ellerby/Reynish),
5, 100-Concert Band, Caprock High School, TEA:, Amarillo, Alisha Caldwell,AAAAA,Non-Varsity ,2017,124729,1,1,1,1,1,1,1,1,C, La Madre de los Gatos  (Beck/ ), Our Kingsland Spring  (Hazo/ ), Blue Ridge Reel  (Balmages/ ),
6, 100-Concert Band, Caprock High School, TEA:, Amarillo," Sam Labordus / Alisha Caldwell, Neil Barbaro, Bruce Hurley",AAAAA,Varsity ,2017,124328,1,1,1,1,1,1,1,1,A, The U.S. Field Artillery March (Sousa/Brion), Sheltering Sky  (Mackey/ ), Pablo!  (Meyer/ ),
7, 100-Concert Band, Dalhart High School, TEA:, Dalhart," Jim Paslay / Nicole Paslay, Joshua Bell",AAAA,Varsity ,2017,124804,3,1,2,2,1,1,1,1,1, Orion (Jan Van Der Roost), Song For Hope (Sweeney), Brave Spirit (Standridge),
8, 100-Concert Band, Dumas High School, TEA:, DUMAS, Rebecca Carter,AAAAA,Non-Varsity ,2017,125339,1,2,2,2,1,1,2,1,2, Courage  (Bennett/Clark), As Twilight Falls  (Sheldon/ ), Fireball!  (Beck/ ),
9, 100-Concert Band, Dumas High School, TEA:, Dumas," Rudy R Sanchez / Rebecca Carter, James Carter, Andy Sedlacek, Zach Sedlacek",AAAAA,Varsity ,2017,125340,2,2,1,2,3,3,1,3, , March of the Combat Patrol (Davis Holsinger), Spiritual (from Symphony No. 5 1/2)  (Gillis/Bainum), Themes from Green Bushes  (Grainger/Daehn),
10, 100-Concert Band, Hereford HS, TEA:, HEREFORD, Christy Henson,AAAAA,Non-Varsity ,2017,126633,1,1,1,1,2,1,1,1,C, Castlewood March (Ralph and Jack Hale), Danza de Espana  (Chambers/ ), New Horizons  (Corrigan/ ),
11, 100-Concert Band, Hereford HS, TEA:, Hereford, Robert Hinds,AAAAA,Varsity ,2017,126634,1,1,1,1,1,2,1,1,A, Polka from The Bartered Bride  (Smetana/Parks), Sun Dance  (Ticheli/ ), Mangulina  (Basler/ ),
12, 100-Concert Band, Palo Duro HS, TEA:, Amarillo," Aaron Rhynes / Ismael Alfaro, Anthony Rivera, Terry Baker",AAAAA,Non-Varsity ,2017,126266,2,1,1,1,1,1,1,1,C, Coast Guards (King (Swearingen)), Under An Irish Sky  (Neeck/ ), Steel  (Standridge/ ),
13, 100-Concert Band, Palo Duro HS, TEA:, Amarillo," Ismael Alfaro / Aaron Rhynes, Terry Baker, Anthony Rivera",AAAAA,Varsity ,2017,122476,1,1,1,1,1,2,1,1,A, National Emblem (E.E. Bagley/Frederick Fennell), Early Light  (Carolyn Bremer)," Armenian Dances, Set I  (Alfred Reed)",
14, 100-Concert Band, Perryton High School, TEA:, Perryton, Anthony Lucas / Ryan Rosas,AAAA,Varsity ,2017,123723,3,1,3,3,3,3,2,3, , Testament (William Owens), Knights of Dunvegan  (Meyer/ ), Fantasy on an Early American Marching Tune  (Sheldon/ ),
15, 100-Concert Band, Randall High School, TEA:, Amarillo, Ginger Denney / Jesse Switzer,AAAAA,Sub Non-Varsity A,2017,126218,3,2,3,3,2,2,2,2, , The Red Balloon  (McGinty/ ), Starship  (O'Reilly/ ), The Thunderer (Sousa/Story),
16, 100-Concert Band, Randall High School, TEA:, Amarillo, Ginger Denney / Jesse Switzer,AAAAA,Varsity ,2017,123684,1,1,1,1,1,1,1,1,A, Four Scottish Dances  (Arnold/Paynter), Noisy Wheels of Joy  (Whitacre/ ), El Aguila de Oro (Bullock),
17, 100-Concert Band, Randall High School, TEA:, Amarillo, Jesse Switzer / Ginger Denney,AAAAA,Non-Varsity ,2017,123715,1,1,1,1,1,1,2,1,C, Valley Forge (Karl L. King Arranged by James Swearingen), Brave Spirit  (Randall D. Standridge), Lightning Field  (John Mackey),
18, 100-Concert Band, Tascosa High School, TEA:, Amarillo, David Spence / Justin Nuckols,AAAAAA,Non-Varsity ,2017,123413,3,2,2,2,2,2,2,2, , Alamo (March) (Karl L. King/James Swearingen), Little Suite for Band (play all) (Randall D. Standridge), Quintology  (Richard Meyer ),
19, 100-Concert Band, Tascosa High School, TEA:, Amarillo, Justin Nuckols / David Spence,AAAAAA,Varsity ,2017,121859,1,1,1,1,1,1,2,1,A, La Banda Nascente (B. Sbraccia / ed Fennell)," Prelude, Siciliano and Rondo  (Arnold/Paynter)", Vesuvius  (Ticheli/ ),
