,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3,oops
0, 100-Concert Band, Beacon Hill, TEA:, San Antonio, Berry McWhorter,C,Non-Varsity ,2020,160125,2,2,3,2,3,1,1,1, , Integrity March (William Owens), Elizabethan Dance (17482)  (Mark Williams), Dorian Chant (20589)  (Bill Calhoun),
1, 100-Concert Band, Bonham MS, TEA:, San Antonio, Amber Nowlin,C,Non-Varsity C,2020,155042,2,2,1,2,2,2,2,2, , Quicksilver March (Gary Fagan), Skye Boat Song (16223)  (Anon. or Trad./O'Reilly), Night Fury (20593)  (Chambers),
2, 100-Concert Band, Davis MS, TEA:, San Antonio, James Mark / Robin Harrison,CC,Non-Varsity C,2020,156144,2,1,2,2,2,2,2,2, , Synergy March (William Owens), Elizabethan Dance (Mark Williams), Exhortation (Gazlay),
3, 100-Concert Band, Davis MS, TEA:, San Antonio, Robin Harrison / James Mark,CC,Varsity ,2020,156147,1,1,1,1,2,1,1,1,C, Cadets' Cavalcade (Joseph Compello), Summit Fanfare (17493)  (Owens), Shepherd s Hey (17514)  (Traditional/Roszell),
4, 100-Concert Band, Harris MS, TEA:, San Antonio," Amy Plazek / Raul Escobar, Bob Navarro",CC,Varsity ,2020,155052,1,1,1,1,1,1,1,1,C, The Red Cape (James Meredith), Laniakea (20752)  (Wilds), Brave Spirit (19611)  (Standridge),
5, 100-Concert Band, Harris MS, TEA:, San Antonio, Raul Escobar / Amy Plazek, Acc:Bob Navarro,CC,Non-Varsity ,2020,155013,1,1,1,1,2,2,2,2, , Infinity (Concert March) (Curnow), Sakura (62) (Traditional/Story), Qin Shi's Stone Army (Arcari)
6, 100-Concert Band, Hawthorne, TEA:, San Antonio, Berry McWhorter,C,Varsity ,2020,155196,3,3,3,3,4,3,3,3, , Integrity March (William Owens), Elizabethan Dance (17482)  (Mark Williams), Dorian Chant (20589)  (Bill Calhoun),
7, 100-Concert Band, Longfellow, TEA:, San Antonio," Alma Perez / George Tullos, Hunter Hilton",CC,Non-Varsity ,2020,156149,1,2,1,1,2,2,2,2,2, Synergy March (Owens), Dance Celebration (647)  (Smith), Sakura (62)  (Traditional/Story),
8, 100-Concert Band, Longfellow, TEA:, San Antonio," George Tullos / Alma Perez, Hunter Hilton",CC,Varsity ,2020,156121,1,1,1,1,1,1,1,1,C, Bravura (C.E.Duble /Robert E. Foster Jr.), Fireball! (19604)  (Beck), Celtic Echoes (20598)  (Clark),
9, 100-Concert Band, Lowell MS, TEA:, San Antonio, Ken Jury,C,Varsity ,2020,154903,1,1,1,1,1,1,1,1,C, Royal Falcon March (Gregory Kerkorian), Dorian Chant (20589) (Calhoun), Shadow of the Longship (Rath),
10, 100-Concert Band, Martin Luther King fine Arts Academy, TEA:, Converse, Khalil R Deanda,C,Non-Varsity ,2020,155801,2,1,1,1,2,2,2,2, , Synergy March  (william Owens), Elizabethan Dance (Mark Williams), Court Festival (Bruce Pearson),
11, 100-Concert Band, Poe MS, TEA:, San Antonio, Richard Lopez,CC,Non-Varsity ,2020,153412,2,2,2,2,2,1,1,1,2, Two Minute Symphony (Margolis), Fighting Falcon March  (T. Stalter), Danza de Espana (Chambers),
12, 100-Concert Band, Rhodes MS, TEA:, San Antonio, Federico Cardenas Jr / Gabriel Ramos,CC,Non-Varsity ,2020,155780,1,1,1,1,1,1,1,1,D, Integrity March (William Owens), Dorian Chant (Bill Calhoun), Dancing Kites (Chris Bernotas),
13, 100-Concert Band, Riverside Park Academy, TEA:, San Antonio, Timothy Drayton,C,Non-Varsity ,2020,153043,1,2,2,2,2,1,1,1,2, Elizabethan Dance (17482)  (Williams), Colliding Visions (17502)  (Balmages), Infinity March (Curnow),
14, 100-Concert Band, Rogers MS, TEA:, San Antonio, Emilie Borchardt / Joshua Carpenter,CC,Varsity ,2020,154491,2,1,1,1,1,1,1,1,C, Cadets' Cavalcade (March) (Joseph Compello), In a Quiet Place (Bill Calhoun), Mythos (Chris M. Bernotas),
15, 100-Concert Band, Taffolla MS, TEA:, San Antonio, Stephanie Flores,CC,Varsity ,2020,156372,2,2,2,2,2,2,2,2, , Synergy March (William Owens), Night Fury (Carol Brittin Chambers), Colliding Visions (Brian Balmages),
16, 100-Concert Band, Whittier MS, TEA:, San Antonio, Bradlee Hooker / Rogelio Escobar,CC,Varsity ,2020,154997,1,1,1,1,1,1,1,1,1, Prestissimo (Karl King/ arr. Swearingen), Japanese Pictures (18467)  (Mixon), Armenian Rhapsody (20761)  (Vinson),
17, 100-Concert Band, Whittier MS, TEA:, SAN ANTONIO, ROGELIO ESCOBAR / Bradlee Hooker,CC,Non-Varsity ,2020,154829,2,2,2,2,3,2,2,2,2, Skyward March (Heather Hoefle), Mystery Ride (Terry White), Two Minute Symphony (Bob Margolis),
18, 100-Concert Band, Will Rogers Middle School, TEA:, San Antonio, Vincent Ocampo,C,Non-Varsity ,2020,154561,2,1,1,1,1,1,1,1,D, Guardians of Liberty March (Murtha), Canon of Peace (35)  (Jennings), Fireball! (19604)  (Beck),
