,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3,oops
0, 100-Concert Band, Alba-Golden High School, TEA:, Alba, Mitch Boeckman,AAA,Varsity ,2019,149561,1,2,2,2,2,2,2,2, , Bonds of Unity (K.L. King), Three English Folk Songs  (Edmondson), Crest of Nobility  (Sheldon),
1, 100-Concert Band, Como-Pickton High School, TEA:, Como," Scott Thompson / Ivan, Calzada",AA,Varsity ,2019,147213,2,2,1,2,1,2,1,1,1, Union March (Mekel Rogers), Fortis (Gary Gazlay), Nottingham Castle (Daehn),
2, 100-Concert Band, Daingerfield High School, TEA:, Daingerfield, Bradley Lindsey / Adam Johnson, Acc:None,AAA,Varsity ,2019,147790,2,1,1,1,1,1,1,1,B, Little Champ (Ted Mesang/ Arr By Quincy C. Hillard), When the Stars Began to Fall (Fred J. Allen), Armory  (Standridge)
3, 100-Concert Band, DeKalb High School, TEA:, DeKalb, Michael White / John-Paul Castro,AAA,Var-Composite ,2019,146667,1,2,2,2,1,2,2,2, , Voice of America (KL King), As Twilight Falls (Robert Sheldon), Journey of the Bonfire (William Owens),
4, 100-Concert Band, Gladewater High School, TEA:, Gladewater," Jeff Smith / Rhett Pilcher, Don Kitchell, Mitchell Smith",AAA,Varsity ,2019,145776,1,1,1,1,1,1,1,1,A, Army of the Nile March (Alford), Of Emerald Shires (play all) (Myers), American Riversongs  (La Plante),
5, 100-Concert Band, Gladewater High School, TEA:, Gladewater, Rhett Pilcher,AAA,Non-Varsity ,2019,146999,2,2,2,2,1,1,1,1,1, March of the Irish Guard (Ployhar), Big Sky Round-Up (Sheldon), Atlantis (McGinty),
6, 100-Concert Band, Harleton High School, TEA:, Harleton, Christi Speer / Hunter Barrett,AA,Var-Composite ,2019,148121,1,2,1,1,1,1,1,1,A, Mighty Mite March (), Song of Hope  (Swearingen), Marching Song  (Holst/Moss),
7, 100-Concert Band, Harmony High School, TEA:, BIG SANDY, Purdum,AAA,Varsity ,2019,144870,3,2,2,2,1,2,1,1,1, Mighty Mite March (Ted Mesang), Our Kingsland Spring  (Hazo), Courtlandt County Festival  (Owens),
8, 100-Concert Band, Hawkins High School, TEA:, Hawkins, Jeff Wilson / Susan Carter,AA,Var-Composite ,2019,145555,1,1,1,1,1,1,1,1,A, Cyrus The Great (K. L. King), Yorkshire Ballad  (Barnes), La Madre de los Gatos  (Beck),
9, 100-Concert Band, Hughes Springs, TEA:, Hughes Springs, Reggie Whatley / Jason Collins,AAA,Var-Composite ,2019,145395,2,2,2,2,1,1,1,1,1, The University of North Dakota March (K.L. King), Sparks  (Balmages), Japanese Pictures  (Mixon),
10, 100-Concert Band, Jefferson High School, TEA:, Jefferson, Joanna Davison / Jeremy Gressman,AAA,Varsity ,2019,145673,3,3,4,3,1,2,2,2, , Coast Guards March (King/Swearingen), When the Stars Began to Fall (Fred Allen), Tanchozuru (Standridge),
11, 100-Concert Band, Kilgore High School, TEA:, Kilgore," Don Gamble / Cliffton Walker, Yvonne Garcia, Tiffany McWilliams",AAAA,Non-Varsity ,2019,149982,3,3,3,3,1,2,1,1,2, Conquista (Shaffer), Corps of Discovery  (Owens), Pevensey Castle  (Sheldon),
12, 100-Concert Band, Kilgore High School, TEA:, Longview," Cliffton Walker / Yvonne Garcia, Don Gamble, Tiffany McWilliams",AAAA,Varsity ,2019,147747,2,1,2,2,2,1,2,2, , The Gladiator March (Sousa), In The Shining Of The Stars (Sheldon), Imaginarium  (Standridge),
13, 100-Concert Band, Linden-Kildare CISD, TEA:, Linden, Ron Williams / none, Acc:none,AA,Var-Composite ,2019,146423,2,1,2,2,1,1,1,1,1, Liberty March (John Edmondson), Medieval Legend (Michael Story), The Steppes of Russia (Elliot Del Borgo)
14, 100-Concert Band, Marshall High School, TEA:, Marshall," Christian Guillen / David Densmore, Matthew Anderson",AAAAA,Non-Varsity ,2019,147179,3,3,2,3,2,2,3,2, , Alamo March (King/Swearingen), The Rowan Tree  (Standridge), Joy  (Ticheli),
15, 100-Concert Band, Marshall High School, TEA:, Marshall," David Densmore / Christian Guillen, Matt Anderson",AAAAA,Varsity ,2019,147174,1,1,1,1,1,1,2,1,A, The Invincible Eagle (Sousa/Schissel), Be Thou My Vision  (Gillingham), Pablo!  (Meyer),
16, 100-Concert Band, Mineola High School, TEA:, Mineola," Chris Brannan / Dago Gonzales, Tyler Broadhurst, Stephanie Castor",AAA,Varsity ,2019,148241,1,1,1,1,1,1,1,1,A, Radio Waves March (Jewell), Dusk (Bryant), Ride (Hazo),
17, 100-Concert Band, Mt. Pleasant High School, TEA:, Mount Pleasant, Dr. Theodus Luckett III / Jamey Sterrett,AAAAA,Varsity ,2019,148172,1,1,1,1,1,1,2,1,A, Circus Days March (King), La Madre de los Gatos  (Beck), Imaginarium  (Standridge),
18, 100-Concert Band, Mt. Vernon High School, TEA:, Mount Vernon," Barry Tagg / Christopher Partridge, Cory Doran",AAA,Var-Composite ,2019,147552,1,1,2,1,1,1,1,1,B, Big Circus March (Robert E. Foster), Fantasy On An Irish Air  (Saucedo), Lightning Field  (Mackey),
19, 100-Concert Band, North Lamar High School, TEA:, Paris," Randy Jones / Jason Smith, Justn Caldwell",AAAA,Varsity ,2019,146925,1,1,1,1,1,1,1,1,A, Finale (from Symphony in f minor No. 4)  (Tchaikovsky/Safranek), Khan  (Giroux), The Stormchasers (Robert Sheldon),
20, 100-Concert Band, North Lamar HS, TEA:, Reno," Jason R. Smith / Randy Jones, Justin Caldwell",AAAA,Non-Varsity A,2019,146324,1,1,1,1,1,1,1,1,C, Peacemaker March (K.L.King), The Willows of Winter  (Brooks), Ride  (Hazo),
21, 100-Concert Band, Ore City Rebel, TEA:, Ore City, Anthony Anderson,AAA,Varsity ,2019,145894,1,1,1,1,1,1,2,1,A, PEACEMAKER MARCH (KARL KING/SWEARINGEN), Cumberland Cross  (Strommen), Into the Arctic  (Balmages),
22, 100-Concert Band, Pine Tree High School, TEA:, Longview, Aaron Turner,AAAAA,Varsity ,2019,148004,1,1,1,1,1,1,1,1,A, Entry March of the Boyars (Halvorsen), Sheltering Sky  (Mackey), Bandancing  (Stamp),
23, 100-Concert Band, Pine Tree High School, TEA:, Longview, Aaron Turner / Kirk Wells,AAAAA,Sub Non-Varsity ,2019,148010,1,1,1,1,2,2,2,2,2, El Espiritu de Valencia (Smith), A Joyful Journey  (Sheldon), Into the Arctic  (Balmages),
24, 100-Concert Band, Pine Tree High School, TEA:, Longview, Kirk Wells,AAAAA,Non-Varsity ,2019,147995,2,1,1,1,1,1,1,1,C, La Band Nascente  (B. Sbraccia/Fennell), Blue and Green Music  (Hazo), Havendance  (Holsinger),
25, 100-Concert Band, Pittsburg High School, TEA:, Pittsburg," Alyssa Abney / Austin Jesmore, Drew Forner, Olivia Cathey",AAAA,Non-Varsity ,2019,148202,1,2,2,2,1,1,1,1,2, The University of North Dakota March (Karl King), Loch Lomond  (Black), Blue Ridge Reel  (Balmages),
26, 100-Concert Band, Pittsburg High School, TEA:, Pittsburg," Austin Jesmore / Alyssa Abney, Drew Forner, Olivia Cathey",AAAA,Varsity ,2019,147864,1,1,1,1,1,1,1,1,A, A Longford Legend (Sheldon), Rhosymedre (Vaughan Williams), Americans We  (Fillmore),
27, 100-Concert Band, Quitman High School, TEA:, Quitman, Michael Barron / Robert Cheek,AAA,Varsity ,2019,147739,1,2,2,2,1,1,1,1,1, The Avenger March (King/Clark), O Mio Babbino Caro (Pucinni/Vinson), Little Suite for Band (Standridge ),
28, 100-Concert Band, Sulphur Springs High School, TEA:, Sulphur Springs, Elizabeth Bialecki,AAAAA,Non-Varsity ,2019,147107,1,1,1,1,2,1,1,1,C, General Grant (KL King), Cumberland Cross  (Strommen), Fireball!  (Beck),
29, 100-Concert Band, Sulphur Springs High School, TEA:, SULPHUR SPRINGS, Spencer Emmert,AAAAA,Varsity ,2019,147164,1,1,1,1,1,1,1,1,A, Pride of Arizona (King/Milford), Benediction  (Stevens), La Tregenda  (Puccini/Beck),
30, 100-Concert Band, Union Hill High School, TEA:, Gilmer, Terry DeOrnellis / Suzanne DeOrnellis,A,Var-Composite ,2019,147488,1,2,1,1,1,1,2,1,A, Military Escort (Bennett/Clark), Maesong  (Owens), Majestica  (Gazlay),
31, 100-Concert Band, Waskom ISD, TEA:, Waskom, Don Hardin / James Thomas,AAA,Varsity ,2019,148214,1,2,1,1,1,2,2,2,1, General Lee March (King), Maesong  (Owens), Tanchozuru  (Standridge),
32, 100-Concert Band, White Oak High School, TEA:, White Oak, Jason Steele,AAA,Varsity ,2019,147689,1,1,1,1,1,1,1,1,A, The Attorney General March (King), Pablo!  (Meyer), Undertow  (Mackey),
33, 100-Concert Band, White Oak High School, TEA:, White Oak, RANDY LEE WHATLEY / Jacob Ramos,AAA,Non-Varsity A,2019,147691,1,1,1,1,1,1,1,1,B," University of North Dakota March (King, Karl L)", Dolce and Dance  (Fagan), Broken Bow  (Strommen),
34, 100-Concert Band, Winnsboro High School, TEA:, Winnsboro," Jim Best / Elliott Ayo, Sarah Sapaugh",AAA,Varsity ,2019,143252,1,1,1,1,1,1,1,1,A, Queen City March (W.H. Boorn), Swirling Prisms (Brian Balmages), Undertow (John Mackey),
