,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3,oops
0, 100-Concert Band, Anderson High School, TEA: 227901009, Austin, Cheryl Lee / Frank Nedley, Acc:NA,AAAAA,Varsity ,2022,174142,1,1,1,1,1,1,1,1,A, Symphonic Movement (546)  (Nelhybel), Sheltering Sky (John Mackey), Entry March of the Boyars (Johan Halvorsen/ed. Fennell)
1, 100-Concert Band, Anderson High School, TEA: 227901009, Austin," Cheryl Lee / Frank Nedley, Jeffrey Cleveland",AAAAA,Non-Varsity ,2022,174143,1,2,2,2,1,1,1,1,2, Amparito Roca (Jaime Texidor/arr. A. Winter), The Seal Lullaby (18430)  (Whitacre), Incantation and Dance (333)  (Chance),
2, 100-Concert Band, Anderson High School, TEA: 227901009, Austin, Jeffrey Cleveland / Tucker Ewer,AAAAA,Sub Non-Varsity ,2022,174144,2,3,2,2,2,2,2,2, , The Greatest Generation (John Edmondson), Suite Provencale (302) (play mvt 4 plus one other mvt) (Van der Roost), Sketches of Canada (19608) (play all) (Story),
3, 100-Concert Band, Austin High School, TEA: 227901002, Austin, Andrew Fuhrman / Brian Frock,AAAAAA,Sub Non-Varsity ,2022,171859,1,2,2,2,2,2,2,2, , St. Petersburg March (Johnnie Vinson), Two British Folk Songs (101)  (Del Borgo), Foundry (17534)  (Mackey),
4, 100-Concert Band, Austin High School, TEA: 227901002, AUSTIN, Brian Frock,AAAAAA,Varsity ,2022,171002,1,1,1,1,1,1,1,1,A," Midway March (Williams, Curnow)", After A Gentle Rain (523)  (Iannaccone), Themes from Green Bushes (15672)  (Grainger/Daehn),
5, 100-Concert Band, Austin High School, TEA: 227901002, Austin, Richard Patenaude,AAAAAA,Non-Varsity ,2022,170525,2,2,2,2,1,1,2,1,2, Apollo (Jan Van der Roost), October (Eric Whitacre), Fu-Mon (Hiroshi Hoshina),
6, 100-Concert Band, Bowie High School, TEA: 227901013, Austin, Garth Gundersen,AAAAAA,Varsity ,2022,171357,1,1,1,1,1,1,1,1,A, March from Symphonic Metamorphosis (Paul Hindemith), Niagara Falls (481)  (Daugherty), Elsas Procession to the Cathedral (615)  (Wagner/Patterson/Cailliet),
7, 100-Concert Band, Bowie High School, TEA: 227901013, Austin, Garth Gundersen / Reid Paxton,AAAAAA,Sub Non-Varsity B,2022,171358,1,1,2,1,2,2,3,2,2, St. Petersburg March (Johnnie Vinson), Red Giant (22327)  (Vargas), Sunchaser (20746)  (Chambers),
8, 100-Concert Band, Bowie High School, TEA: 227901013, Austin, Jennifer Hanford,AAAAAA,Non-Varsity ,2022,171433,1,1,1,1,1,2,1,1,C, Fairest of the Fair (Sousa/Brion & Schissel), Fantasy on a Japanese Folk Song (Hazo), Sea Songs (Knox),
9, 100-Concert Band, Bowie High School, TEA: 227901013, Austin, Tyler Jacks,AAAAAA,Sub Non-Varsity A,2022,171390,1,2,1,1,1,1,1,1,C, Mighty Mite (Mesang/O'Loughlin), Variations on Scarborough Fair (Custer), Illumination (Maslanka),
