,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3,oops
0, 100-Concert Band, Alexander HS, TEA:, Laredo," Patrick Lewis / Jose Valenzuela, Lyle Perkins Christopher Lunsford",AAAAA,Sub Non-Varsity ,2012,76154,1,1,1,1,2,1,2,2,2, Westerner March (Richards), Greenwillow Portrait  (Williams/ ), Arabian Dances  (Balmages/ ),
1, 100-Concert Band, Antonio Gonzalez MS, TEA:, Laredo, Carlos Miranda,CC,Varsity ,2012,74820,2,1,1,1,2,1,2,2,2," March, from Symphony No. 2 (Tchaikovsky/Longfield)", Fortis  (Gazlay/ ), Broken Bow  (Strommen/ ),
2, 100-Concert Band, Antonio Gonzalez MS, TEA:, Laredo, Elias Flores,CC,Non-Varsity ,2012,76607,3,2,2,2,2,2,1,2, ," ""Synergy"" March (Owens/)", Sakura  (Story/ ), Gathering In The Glen  (Sweeney/ ),
3, 100-Concert Band, Christen MS, TEA:, Laredo, Rosario De Leon / N/A, Acc:N/A,CCC,Varsity ,2012,72473,1,1,1,1,1,1,1,1,C, The Crown of Castile  (Vinson/ ), Three Ayres from Gloucester  (Stuart/ ), Joy Revisited  (Ticheli/ )
4, 100-Concert Band, Christen MS, TEA:, Laredo, Rosario De Leon / Nicolas Balli,CCC,Non-Varsity ,2012,72477,1,1,1,1,2,1,1,1,D, Wedgwood March (), Two English Dances  (Anon. or Trad./O'Reilly), Dance Celebration  (Smith/ ),
5, 100-Concert Band, Cigarroa MS, TEA:, Laredo, Jesus Regalado,CCC,Non-Varsity ,2012,75728,2,1,1,1,2,2,2,2,2, March Primo (Dennis Eveland), Sakura  (Story/ ), Two Minute Symphony  (Margolis/ ),
6, 100-Concert Band, Cigarroa MS, TEA:, Laredo, Servando Serna,CCC,Varsity ,2012,75544,2,3,2,2,2,3,3,3, , Heritage Days March (J. Edmondson), Greenbrier Legacy  (Oare/ ), Adrenaline Engines  (Standridge/ ),
7, 100-Concert Band, Clark MS, TEA:, Laredo, Gilbert Cuellar,CC,Varsity ,2012,74291,1,1,1,1,1,1,1,1,C, Mighty Mite March (O'Loughlin), Spoon River  (Grainger/Sheldon/Bar/Bainum/GS(POP)), Summer Resounding  (Balmages/ ),
8, 100-Concert Band, Clark MS, TEA:, Laredo, Michelle Espinoza,CC,Non-Varsity ,2012,74293,1,1,1,1,1,1,1,1,D, Captain Dane March (Owens), Big Sky Round-Up  (Sheldon/ ), Serengeti Dreams  (Smith/ ),
9, 100-Concert Band, Garcia MS, TEA:, Laredo, Christopher Moore / Sergio D. Garcia,CC,Varsity ,2012,74414,4,4,3,4,5,4,4,4, , Union March (Mekel Rogers), Summit Fanfare  (Owens/ ), A Sailor's Odyssey  (Bobrowitz/ ),
