,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3,oops
0, 100-Concert Band, Brock High School, TEA:, Brock, Lee Limoges / Megan Woods, Acc:N/A,AAA,Varsity ,2019,141908,1,1,1,1,1,2,1,1,A, Fireball!  (Beck), Joy  (Ticheli), Coast Guards March (King/Swearingen)
1, 100-Concert Band, Brock Jr. High, TEA:, Brock, Megan Woods / Lee Limoges,C,Varsity ,2019,140917,1,1,1,1,1,1,1,1,C, Marching Through Scotland (Ployhar), Mystery Ride  (White), Majestica  (Gazlay),
2, 100-Concert Band, Godley ISD, TEA:, Godley, Joe Walker,AAAA,Varsity ,2019,143938,1,1,1,1,1,1,1,1,A, America Exultant March (Fillmore/Glover), Swirling Prisms  (Balmages), Imaginarium  (Standridge),
3, 100-Concert Band, Grandview, TEA:, Alvarado," Russell Brown / Travis Olson, Eric Bain",AAA,Varsity ,2019,140007,1,1,1,1,1,1,1,1,B, Freedom City (King/Swearingen), Appalachian Morning  (Sheldon), Brave Spirit  (Standridge),
4, 100-Concert Band, Irma Marsh MS, TEA:, Fort Worth," Jennifer Haden / Beth Banks-Baskin, Chad Solis",CC,Non-Varsity ,2019,144029,2,1,1,1,1,1,1,1,D, March of the Robot Brigade (Chris Bernotas), Fortis  (Gazlay), Mystery Ride  (White),
5, 100-Concert Band, Irma Marsh MS, TEA:, Fort Worth," Jennifer Haden / Beth Banks-Baskin, Chad Solis,",CC,Varsity ,2019,140884,1,1,1,1,1,1,1,1,C, Mad Dash (Timothy Loest), Tanchozuru  (Standridge), La Madre de los Gatos  (Beck),
6, 100-Concert Band, Kennedale High School, TEA:, Arlington, Erol Kent Oktay / Christopher Koenig,AAAA,Sub Non-Varsity ,2019,142782,1,1,1,1,1,1,1,1,B, Matrix March (Ed Huckeby), Colliding Visions (Brian Balmages), Conviction (Larry Clark),
7, 100-Concert Band, Kennedale Junior High, TEA:, Kennedale," Benjamin Brown / Eleanor Macias, Josie Inman, Erol Oktay, Chris Koenig",CC,Sub Non-Varsity A,2019,143720, , , , , , , , , , Union Station March (Don Culquitt), Elizabethan Dance  (Williams), Dance Celebration  (Smith),
8, 100-Concert Band, Kennedale Junior High, TEA:, Kennedale," Eleanor Macias / Benjamin Brown, Josie Inman, Chris Koenig, Erol Oktay",CC,Non-Varsity ,2019,142080,1,1,1,1,1,1,1,1,D, Balalaika! (Russian Festive March) (James Meredith), Shadow of the Longship  (Rath), Tanchozuru  (Standridge),
9, 100-Concert Band, Lake Worth ISD, TEA:, Fort Worth, Colin Kading / Ryan Miller,AAAA,Non-Varsity ,2019,143932,3,3,2,3,1,1,1,1,2, March Glorious  (Cacavas), Ghost Ship  (Story), Down by the Salley Gardens  (Anon. or Trad./Sweeney),
10, 100-Concert Band, Lake Worth ISD, TEA:, Fort Worth, Colin Kading / Ryan Miller,AAAA,Varsity ,2019,143930,1,1,1,1,1,1,1,1,B, The Crown of Castile (Vinson), La Madre de los Gatos  (Beck), Sparks  (Balmages),
11, 100-Concert Band, Maypearl High School, TEA:, Maypearl, Dallas Dees / Sarah Keene,AAA,Varsity ,2019,142846,2,3,1,2,2,2,2,2, , Peace Jubilee March (King/Swearingen), Pevensey Castle (Sheldon), Sparks  (Balmages),
12, 100-Concert Band, Millsap High School, TEA:, Millsap, Jeff Johnson / Trent Rasco,AAA,Varsity ,2019,143871,1,1,1,1,1,1,1,1,A, Phantom Ship  (Del Borgo), Colliding Visions  (Balmages), Darklands March (Standrigde ),
13, 100-Concert Band, Peaster HS, TEA:, Weatherford, Matthew Fisher,AAA,NVar-Composite ,2019,142839,2,1,1,1,1,1,1,1,B, Armory  (Standridge), Valdres (Hanssen/Arr. Smith), Mystery Ride  (White),
14, 100-Concert Band, Rio Vista High School, TEA:, Rio Vista, Joshua Skipper,AAA,Varsity ,2019,143883,3,3,3,3,2,3,2,2, , Armory  (Standridge), Pavane  (Ravel/Smith), Mighty Mite March (Mesang/O'Loughlin),
15, 100-Concert Band, Tolar High School, TEA:, Tolar, Aaron Noland / Jameson Ash,AAA,Varsity ,2019,141233,1,1,1,1,1,1,1,1,A, Roughriders March (King/Swearingen), Under An Irish Sky  (Neeck), Colliding Visions  (Balmages),
16, 100-Concert Band, Tolar Jr. High, TEA:, Tolar, Jameson Ash / Aaron Noland,C,Non-Varsity C,2019,141506,1,2,2,2,1,1,1,1,2, Crosswinds March (Swearingen), Sakura  (Story), Atlantis  (McGinty),
